evaluation_status	missing_evidence	chrom	start	end	length	orientation	left_gene	right_gene	hard_veto	veto_tad_boundary	veto_atac_peak	veto_risk_gene	veto_low_mappability	veto_mirna_nearby	veto_risk_gene_radius	veto_gene_dense_neighborhood	veto_lncrna_smallrna	veto_tad_risk_gene	veto_high_repeat_content	pct_repeat	veto_ultraconserved_element	max_50bp_rolling_phyloP	veto_external_regulatory_element	veto_low_atac_accessibility	no_rrbs_coverage	atac_mean	atac_mean_percentile	atac_mean_narrow	atac_mean_narrow_percentile	atac_variability	atac_peak_frequency	rrbs_mean	rrbs_observed_fraction	rrbs_observed_bp	rrbs_variability	tad_boundary_distance	mirna_distance	risk_gene_radius_distance	gene_5prime_clearance	gene_dense_clearance_old_bodydist	score_stability_atac	score_low_peak_frequency	score_low_methylation	score_stability_rrbs	score_tad_distance	final_score	final_score_percentile
excluded	repeat_content;conservation	NC_051820.1	1623305	1690052	66747	convergent	PDIA4	LOC119869648	True	False	True	False	False	True	True	True	False	True	False		False		True	False	False	1.1936596594748645	0.8483333333333334	1.1279057180522527	0.7666666666666667	0.062218909354099294	50.0	68.75380098074675	0.20899815722054924	13950	13.325147946107956	56678	145386	74231	10391	9948	0.1553	0.1033	0.7697	0.7283	0.3808	0.4275	44.5
excluded	repeat_content;conservation	NC_051820.1	12347409	12407429	60020	convergent	LUZP6	LOC102156014	True	False	True	False	False	False	False	True	False	False	False		False		False	False	False	1.1632463393252204	0.8173333333333334	1.1857951173310322	0.828	0.06232852535986485	41.0	74.09332557300945	0.07580806397867378	4550	14.86932118733724	72581	531025	1027779	3007	3146	0.1527	0.147	0.6373	0.587	0.4531	0.3954	35.8
excluded	repeat_content;conservation	NC_051820.1	22590144	22660334	70190	convergent	DYNC2I1	VIPR2	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0972511288785083	0.7266666666666667	1.1138440090463073	0.7503333333333333	0.057332231040075524	12.0	78.59154238466357	0.21726741701097022	15250	17.229679284951626	239	960719	1380241	48631	56325	0.2603	0.3233	0.4273	0.3577	0.0901	0.2918	4.8
insufficient_evidence	conservation	NC_051820.1	22976673	23048542	71869	convergent	LOC111090199	LOC100682550	False	False	False	False	False	False	False	False	False	False	False	47.49	False		False	False	False	1.0326276734941313	0.5833333333333334	1.1204797857150435	0.7586666666666667	0.055081972216891005	1.0	76.73757609580328	0.07165815581126772	5150	20.91540060383933	62607	1348087	1478413	142295	14208	0.333	0.5053	0.5183	0.1043	0.4089	0.374	28.4
excluded	repeat_content;conservation;TAD_assignment	NC_051820.1	35121001	35190439	69438	convergent	LOC100686540	WRN	True	True	False	False	False	False	False	False	False	False	False		False		True	True	False	1.0143128873282317	0.5333333333333333	1.01155901617723	0.552	0.05188664915599836	6.0	71.7148492196027	0.04896454390967482	3400	11.249149338765578	0	1686160	355497	140118	7955	0.513	0.388	0.7063	0.8707	0.0901	0.5136	72.2
excluded	repeat_content;conservation;TAD_assignment	NC_051820.1	37178242	37231175	52933	convergent	LOC119869555	LOC102155995	True	True	False	False	False	True	False	False	False	False	False		False		True	False	False	1.05655721380829	0.6523333333333333	1.0859631981815354	0.7093333333333334	0.054776951504382505	8.0	81.2525496823447	0.052897058545708725	2800	13.7785225203543	0	292684	360395	110771	8415	0.349	0.3613	0.2907	0.691	0.0901	0.3564	21.7
excluded	repeat_content;conservation	NC_051820.1	37416979	37473636	56657	convergent	PPP1R3B	ERI1	True	False	False	False	False	True	False	True	False	False	False		False		True	False	False	1.122127809405152	0.7666666666666667	1.0718090019136668	0.6886666666666666	0.06020512546016312	25.0	73.2372258076301	0.045890181266216	2600	17.507668142733365	79693	52085	600994	12225	23716	0.1917	0.2273	0.664	0.3347	0.4828	0.3801	31.5
excluded	repeat_content;conservation	NC_051820.1	38028250	38082724	54474	convergent	LOC111090314	LOC111090316	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0272515868445609	0.5656666666666667	1.0289142143465253	0.6013333333333334	0.052919878024812586	3.0	83.16901731982674	0.08903330029004662	4850	14.470030130878571	144513	558070	515911	908	908	0.443	0.4403	0.2073	0.6213	0.6989	0.4822	62.0
excluded	repeat_content;conservation	NC_051820.1	46125770	46187174	61404	convergent	LOC119869631	LOC100682827	True	False	False	False	False	False	True	False	False	True	False		False		True	True	False	0.9825785234869724	0.4216666666666667	0.977222944997251	0.422	0.05179366590922023	1.0	69.88829665960267	0.0700280112044818	4300	22.082651019096375	218528	5941766	177187	146485	5684	0.5197	0.5053	0.7483	0.0603	0.8333	0.5334	77.9
excluded	repeat_content;conservation	NC_051820.1	46199665	46254098	54433	convergent	LOC119869583	LOC119869626	True	False	False	False	False	False	True	False	False	True	False		False		False	True	False	0.9544135355787121	0.306	0.9558381761953235	0.32166666666666666	0.05038129998064288	1.0	74.1993435199444	0.05970642808590377	3250	20.538391625881196	148119	6012175	106778	79561	11698	0.6693	0.5053	0.6333	0.121	0.7088	0.5276	76.4
excluded	repeat_content;conservation	NC_051820.1	49468828	49528532	59704	convergent	LOC119869512	LOC102156721	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	1.0127768262593833	0.5283333333333333	1.0070130780562758	0.5303333333333333	0.05271645189007138	1.0	82.32969593573473	0.1398566260217071	8350	17.638238542730157	151320	9283974	1149894	4144	24469	0.4503	0.5053	0.2427	0.3227	0.716	0.4474	49.9
excluded		NC_051820.1	51445768	51508808	63040	convergent	LOC119874730	LOC119874609	True	False	False	False	False	False	False	False	False	False	False	23.68	False	5.761419999999999	False	True	False	0.9494610811976756	0.2786666666666667	0.9829836003169418	0.44533333333333336	0.04961299690975201	0.0	75.40123849544885	0.04203680203045685	2650	19.164617753797963	52288	11262582	3128502	1175659	705279	0.7713	0.885	0.5833	0.2007	0.3619	0.5604	83.5
excluded	repeat_content;conservation	NC_051820.1	54629014	54692819	63805	convergent	AGA	NEIL3	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.028880488571357	0.57	1.0271155497133733	0.5963333333333334	0.053259021061932414	1.0	84.88144954230434	0.202178512655748	12900	14.330729998535846	139084	14446210	535013	10957	11183	0.4223	0.5053	0.137	0.6377	0.6865	0.4778	59.7
excluded		NC_051821.1	4818014	4875944	57930	convergent	LOC111090412	LOC102151619	True	False	False	False	False	False	False	False	False	False	False	33.22	False	6.178679999999999	True	False	False	1.0659456639069163	0.6706666666666666	1.0454360983639956	0.6383333333333333	0.05543276620629389	13.0	86.08369659795994	0.07077507336440532	4100	14.75981891155243	96979	2403959	1164570	193302	72039	0.3197	0.3137	0.1013	0.5947	0.5502	0.3759	29.3
excluded	repeat_content;conservation	NC_051821.1	11891971	11964254	72283	convergent	LOC102157135	LOC111090504	True	False	False	False	False	False	True	True	False	True	False		False		True	False	False	1.1046570394200659	0.739	1.0940506755825858	0.7206666666666667	0.056627043247887275	1.0	79.97791965974743	0.22342736189698822	16150	17.134340783611673	303112	1315736	73661	43628	15126	0.2783	0.5053	0.354	0.368	0.9097	0.4831	62.5
excluded	repeat_content;conservation;TAD_assignment	NC_051821.1	12278057	12338750	60693	convergent	LOC102157261	CYRIA	True	True	False	False	False	False	False	False	False	False	False		False		True	False	False	1.0899935206723217	0.7176666666666667	1.1450555275261403	0.789	0.0552933319861949	7.0	67.60634660156492	0.08144267048918327	4943	15.91289527022212	0	935445	453952	103481	23097	0.324	0.3723	0.7907	0.4907	0.0901	0.4136	41.0
excluded	repeat_content;conservation	NC_051821.1	15968485	16030074	61589	convergent	LOC111090394	APOB	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.1044683797970059	0.739	1.1200171829283236	0.7586666666666667	0.05527739455598415	0.0	81.18366801570839	0.11528032603224601	7100	18.92340038826591	50721	2755411	407273	37331	15746	0.3247	0.885	0.2943	0.2213	0.3524	0.4156	41.4
excluded	repeat_content;conservation	NC_051821.1	17141980	17213143	71163	convergent	LOC111090524	LOC119881779	True	False	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9265410456261838	0.16266666666666665	0.9327625309467316	0.21366666666666667	0.04883503432878476	1.0	71.44350221882696	0.03232016637859562	2300	18.083692704477617	102561	2673592	1553109	902155	13790	0.8707	0.5053	0.714	0.2833	0.5721	0.5891	88.1
excluded	repeat_content;conservation	NC_051821.1	19088682	19138909	50227	convergent	LOC111090423	LOC111090532	True	False	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9995609592152226	0.4816666666666667	1.0026991410329937	0.5176666666666667	0.05153156166540376	6.0	85.07801465427174	0.06769267525434527	3400	14.731355827908184	38795	737358	376925	57720	14673	0.5447	0.388	0.1297	0.5977	0.2936	0.3907	34.7
excluded	repeat_content;conservation;TAD_assignment	NC_051821.1	25527391	25580014	52623	convergent	LOC119869680	SRD5A2	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	1.0244094924629332	0.5573333333333333	1.0029146826416253	0.518	0.05334323205341039	21.0	61.50718735485542	0.03895634988503126	2050	26.321785926818848	0	3741376	871948	2857	2857	0.4173	0.2543	0.8733	0.007	0.0901	0.3284	12.8
excluded	repeat_content;conservation	NC_051821.1	34751027	34802687	51660	convergent	LOC102151793	KCNG3	True	True	False	False	False	False	True	True	False	False	False		False		False	False	False	1.0537403090416841	0.6426666666666667	1.1176876641903306	0.7553333333333333	0.054009136131702495	18.0	76.20291541944636	0.09775454897406118	5050	17.150251366541937	1857	4700748	74190	6477	6477	0.3807	0.2737	0.544	0.366	0.0959	0.332	14.1
excluded	repeat_content;conservation	NC_051821.1	51685511	51738942	53431	convergent	LOC119869763	LOC111090442	True	False	False	False	False	False	False	False	False	False	False		False		True	False	False	1.2177016948696913	0.867	1.2792878377467394	0.894	0.06315961578623011	13.0	70.37344702236975	0.1476483689244072	7889	19.58061561044657	237226	579368	1213512	183655	9778	0.139	0.3137	0.7367	0.1767	0.8556	0.4443	48.6
excluded	repeat_content;conservation	NC_051821.1	52870289	52932765	62476	convergent	LOC111090443	LOC119864061	True	True	False	False	False	False	True	False	False	False	False		False		False	False	False	1.0343492453498284	0.5886666666666667	1.0592091654211282	0.6653333333333333	0.05331490135093476	7.0	76.32254873911539	0.048018439080606955	3000	18.375971658809764	23473	609910	91523	79160	6958	0.419	0.3723	0.5383	0.2603	0.217	0.3614	23.4
excluded	repeat_content;conservation;TAD_assignment	NC_051821.1	52940905	52993050	52145	convergent	LOC102154674	TRIM33	True	True	False	True	False	False	True	False	False	False	False		False		False	False	False	1.031685197249817	0.5786666666666667	1.201189104346931	0.8413333333333334	0.05508400665681152	35.0	74.66840783425647	0.08821555278550197	4600	16.96076666405707	0	675360	26073	113164	8035	0.333	0.1787	0.6143	0.3893	0.0901	0.3211	10.6
excluded	repeat_content;conservation	NC_051821.1	53716583	53781749	65166	convergent	LOC100688064	NGF	True	True	False	True	False	False	True	False	False	True	False		False		True	True	False	1.03210410989534	0.5806666666666667	0.9946380757054394	0.48833333333333334	0.052253771739454016	1.0	69.89742074885838	0.05447626062670718	3550	26.91639123492771	24166	1457549	32583	52844	13081	0.484	0.5053	0.7477	0.0053	0.2223	0.3929	35.1
excluded	repeat_content;conservation	NC_051821.1	55900409	55960106	59697	convergent	LOC111090684	LOC100688781	True	False	False	False	False	False	True	False	False	True	False		False		True	False	False	1.0760062894855367	0.691	1.0961001021042467	0.722	0.05526815827166064	4.0	79.32641619388188	0.08961924384809956	5350	17.804247841468225	155257	3638640	78027	70064	4573	0.3263	0.42	0.3847	0.3087	0.7249	0.4329	45.8
excluded	repeat_content;conservation	NC_051821.1	57904516	57954590	50074	convergent	LOC102154106	LOC111090694	True	False	False	False	False	False	True	True	False	True	False		False		True	False	False	1.1019423449775105	0.733	1.1220635170534252	0.7606666666666667	0.057472316573815685	9.0	73.83006030566072	0.07289211966289891	3650	18.21992337703705	404553	5637936	29110	4073	4073	0.2553	0.3503	0.6493	0.2713	0.9535	0.496	65.9
excluded	repeat_content;conservation	NC_051821.1	62647649	62699011	51362	convergent	LOC119864001	LOC119878526	True	False	False	False	False	False	False	False	False	False	False		False		False	True	False	0.8322777185601283	0.013	0.8674591336268604	0.035666666666666666	0.036646660467589486	0.0	67.67187734750601	0.012655270433394337	650	11.66265869140625	173330	10381713	628322	77316	7652	0.9917	0.885	0.7903	0.8473	0.7627	0.8554	100.0
excluded	repeat_content;conservation	NC_051821.1	62708801	62760445	51644	convergent	LOC119878525	LOC119877138	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.8309596327472368	0.013	0.9693655570348104	0.38866666666666666	0.036850108632570884	0.0	70.81327712535858	0.015490666873208893	800	14.969016710917154	234623	10443006	689615	26629	7680	0.9917	0.885	0.728	0.5783	0.8522	0.807	99.8
excluded	repeat_content;conservation	NC_051822.1	7159763	7220802	61039	convergent	LOC111090865	LOC102151924	True	False	False	False	False	False	True	True	False	False	False		False		False	True	False	0.9419463364318528	0.24033333333333334	0.9371174747914076	0.23266666666666666	0.049832944663714164	1.0	75.90891520182292	0.036861678598928554	2250	17.112945274873212	34718	19068196	74877	21720	8671	0.7403	0.5053	0.5593	0.3707	0.2733	0.4898	64.0
excluded	repeat_content;conservation;TAD_assignment	NC_051822.1	11006057	11065538	59481	convergent	VPS41	LOC119864320	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0983038181219722	0.7283333333333334	1.0941030268013476	0.7206666666666667	0.05645998874353198	2.0	85.10538850880037	0.21771658176560582	12950	15.291282098684738	0	15222681	1253661	34009	25376	0.2827	0.4627	0.1287	0.5503	0.0901	0.3029	6.9
excluded	repeat_content;conservation	NC_051822.1	12195480	12258671	63191	convergent	LOC100683828	EPDR1	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	0.9636748381723027	0.3476666666666667	0.9248513983775262	0.17066666666666666	0.05072330942159272	2.0	77.98476159983667	0.06883891693437356	4350	20.092136424163293	77075	14031403	62383	452	19828	0.625	0.4627	0.4543	0.145	0.4746	0.4323	45.1
excluded	repeat_content;conservation;TAD_assignment	NC_051822.1	18243340	18307563	64223	convergent	PHTF2	MAGI2	True	True	False	False	False	False	True	False	False	False	False		False		True	True	False	1.0167822073128372	0.54	0.997390846786481	0.49866666666666665	0.05277705319307288	0.0	83.17102708575469	0.16447378664964266	10563	14.715380107317749	0	7983027	263457	113512	13364	0.4487	0.885	0.2073	0.599	0.0901	0.446	49.2
excluded	repeat_content;conservation	NC_051822.1	23806419	23872683	66264	convergent	LOC111090917	SEMA3A	True	False	False	True	False	False	True	False	False	True	False		False		False	True	False	0.924110347741344	0.14766666666666667	0.9610284643477582	0.35233333333333333	0.04918388538763243	1.0	81.9676316690445	0.0754557527465894	5000	16.93173201424735	64551	2418927	33132	237790	30863	0.8307	0.5053	0.2573	0.3913	0.4176	0.4805	61.0
excluded	repeat_content;conservation	NC_051822.1	30797965	30858164	60199	convergent	LOC111091010	LOC100682696	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.8837920963660808	0.03766666666666667	0.8093812638071755	0.018666666666666668	0.04696884701518671	1.0	80.97879353192157	0.027990498181032906	1685	23.5157694383101	3064	2772946	1453487	4186	3837	0.9677	0.5053	0.3027	0.0303	0.1074	0.3827	32.3
excluded	repeat_content;conservation	NC_051822.1	36175607	36236940	61333	convergent	LOC111090814	LOC119864218	True	False	False	False	False	False	True	True	False	True	False		False		False	False	False	1.054758807398298	0.6466666666666666	1.1091760707139968	0.743	0.05384032162088976	3.0	73.23924105548534	0.11983760781308594	7350	17.217412279999774	81273	2605240	41620	10953	10953	0.3897	0.4403	0.664	0.359	0.4911	0.4688	56.0
excluded	repeat_content;conservation;TAD_assignment	NC_051822.1	37530345	37599747	69402	convergent	MPPED2	ARL14EP	True	True	False	True	False	False	True	True	False	False	False		False		True	True	False	1.0229184180506798	0.5536666666666666	0.9584620484137776	0.334	0.052676430652590596	17.0	78.95686815117226	0.08789372064205643	6100	15.721116705374284	0	1660380	34701	19237	19292	0.4543	0.2783	0.406	0.5093	0.0901	0.3476	19.1
excluded	repeat_content;conservation	NC_051822.1	37625161	37675210	50049	convergent	LOC111090955	OR10V5	True	False	False	False	False	False	True	True	False	False	False		False		False	True	False	0.9759246549086058	0.3953333333333333	0.9393189540952445	0.24233333333333335	0.05108832349346909	8.0	80.27115730285645	0.049951047972986475	2500	19.341494366526604	75185	1575241	119840	1217	6177	0.5883	0.3613	0.3367	0.19	0.4662	0.3885	34.3
excluded	repeat_content;conservation	NC_051822.1	55169332	55241058	71726	convergent	AHNAK	SCGB1A1	True	False	True	True	False	False	True	True	False	True	False		False		True	False	False	1.3271919611058296	0.9386666666666666	1.2106665499433875	0.8483333333333334	0.06959880156602923	54.0	72.37940373769621	0.14290494381395868	10250	16.244408146864703	80195	1882892	35863	4036	10203	0.0667	0.086	0.6877	0.4567	0.487	0.3568	21.9
excluded	repeat_content;conservation	NC_051822.1	55656583	55708852	52269	convergent	LOC100856625	LOC111091015	True	False	True	False	False	False	True	True	False	True	False		False		True	False	False	1.1963561008032364	0.85	1.0689896843627096	0.6836666666666666	0.06504054084412642	43.0	80.49780584067167	0.08450515601982055	4417	15.368047769988909	67283	2360414	50077	4023	4023	0.1133	0.1383	0.325	0.5443	0.4309	0.3104	8.9
excluded	repeat_content;conservation	NC_051823.1	15192889	15259450	66561	convergent	LOC119864516	FAT4	True	False	False	True	False	False	True	False	False	True	False		False		False	True	False	0.9230595996463523	0.143	0.8907895197790917	0.057	0.04907013644841748	1.0	75.39695416964017	0.03906191313231472	2600	21.168206426832413	76169	1491726	33281	172204	265551	0.8427	0.5053	0.5833	0.091	0.4703	0.4985	67.0
excluded	repeat_content;conservation	NC_051823.1	22718008	22788982	70974	convergent	NA	LOC111091051	True	True	True	False	False	False	False	False	False	False	False		False		False	False	False	1.774461539675387	0.994	4.209488001474169	1.0	0.08902135512488248	76.0	77.21485848329505	0.06903936652858793	4900	17.611197219954597	3495	9019052	1327208	565676	101	0.0103	0.0	0.4963	0.326	0.1074	0.188	0.2
excluded	repeat_content;conservation	NC_051823.1	32708863	32761746	52883	convergent	NA	LOC100683928	True	False	False	False	False	False	False	True	False	False	False		False		False	False	False	1.03323804801346	0.5843333333333334	1.0331225149914622	0.6106666666666667	0.05265352807780131	0.0	76.20313430786133	0.047274171283777394	2500	16.512806585856847	235304	7146649	672115	351	100	0.457	0.885	0.544	0.4333	0.8533	0.6345	93.5
excluded		NC_051823.1	40699370	40753962	54592	convergent	LOC119864393	LOC119864525	True	False	False	False	False	False	False	False	False	False	False	45.71	False	3.31068	False	True	False	0.9924158152198442	0.458	1.0166566187788917	0.566	0.051604330491987996	0.0	81.52186974813772	0.039383059788980074	2150	16.04614683856135	101666	844692	530211	277778	106276	0.5377	0.885	0.278	0.4753	0.5686	0.5489	81.6
excluded	repeat_content;conservation	NC_051823.1	42150441	42214374	63933	convergent	LOC119864487	LOC119864518	True	False	False	False	False	False	False	False	False	False	False		False		True	True	False	0.9582986431155658	0.321	0.9593990151065035	0.3413333333333333	0.049339860737329426	1.0	90.7118706703186	0.018769649476796022	1200	15.82749776279225	232407	2300433	1863467	58536	12142	0.812	0.5053	0.017	0.4987	0.85	0.5366	79.6
excluded		NC_051823.1	43660794	43734482	73688	convergent	LOC119864395	LOC119864396	True	False	False	False	False	False	False	False	False	False	False	26.7	False	4.45736	False	True	False	0.9361348120000477	0.21133333333333335	0.9552658118441701	0.32	0.049764800884978984	1.0	76.51314513579659	0.03121268049071762	2300	22.233840575585	72638	3815664	348236	683467	71379	0.749	0.5053	0.5293	0.0557	0.4531	0.4585	53.4
excluded	repeat_content;conservation	NC_051823.1	46607767	46663039	55272	convergent	KYNU	LOC111091185	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	1.0090185872406738	0.5183333333333333	0.990304560569444	0.4716666666666667	0.05340037126810226	35.0	83.73157253600003	0.05156317846287451	2850	13.769731476902962	35403	6753429	758879	2649	2649	0.4123	0.1787	0.1847	0.6917	0.2784	0.3491	19.3
excluded	repeat_content;conservation	NC_051823.1	50766576	50830568	63992	convergent	LOC111091082	LOC111091197	True	False	False	False	False	False	False	False	False	False	False		False		True	True	False	0.9963988529926799	0.471	1.009119951197505	0.5383333333333333	0.05262682008087906	1.0	77.36009658255229	0.09610576322040255	6150	17.51166666940201	101428	10916598	2553781	283938	3914	0.4583	0.5053	0.4893	0.334	0.5686	0.4711	56.6
excluded	repeat_content;conservation	NC_051823.1	51746959	51816629	69670	convergent	LOC111091200	LOC119864405	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.133372013032612	0.7806666666666666	1.1509757696390153	0.794	0.059393146226300646	23.0	82.95428093030658	0.2718673747667576	18941	14.08250559482029	56794	11899820	1570559	13105	13105	0.2087	0.2423	0.2183	0.6643	0.3808	0.3429	17.1
excluded	repeat_content;conservation	NC_051823.1	53515801	53574039	58238	convergent	LOC119864407	LOC119864408	True	False	False	False	False	False	True	False	False	True	False		False		True	True	False	0.9928648255538319	0.46	0.9791252200802167	0.42733333333333334	0.05192252649692321	0.0	80.91433491314147	0.1682578385246746	9799	16.079711440705903	30080	13662946	172424	93296	27951	0.5087	0.885	0.3063	0.4723	0.2528	0.485	62.9
excluded	repeat_content;conservation	NC_051823.1	53669125	53730654	61529	convergent	LOC100687327	LOC119864410	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	1.0019618947153968	0.493	1.022392122927308	0.5843333333333334	0.05145512310139832	1.0	77.30050069518009	0.11986217880999203	7375	18.343497811900495	99889	13817915	327393	1790	16343	0.5517	0.5053	0.4917	0.262	0.5616	0.4745	58.6
excluded	repeat_content;conservation;TAD_assignment	NC_051824.1	4223236	4289981	66745	convergent	LOC100683648	CHCHD4	True	True	False	False	False	False	True	True	False	False	False		False		False	True	False	0.9393533340261756	0.227	0.9425124524032051	0.2613333333333333	0.048340789704003705	6.0	78.69747288815387	0.03691662296801258	2464	15.32888453219665	0	3741862	93658	2304	2304	0.921	0.388	0.419	0.547	0.0901	0.473	57.9
excluded	repeat_content;conservation	NC_051824.1	11749774	11807289	57515	convergent	LOC100685632	LOC111091252	True	True	False	False	False	False	False	False	False	False	False		False		True	True	False	0.9711941156653252	0.381	0.966653748382628	0.37666666666666665	0.05065482433199763	1.0	86.22910920963731	0.037381552638442145	2150	14.523271719614664	28531	3780039	3537964	660581	29272	0.6313	0.5053	0.0937	0.6163	0.2427	0.4179	42.3
excluded	repeat_content;conservation	NC_051824.1	12427622	12487484	59862	convergent	LOC111091257	EDEM1	True	False	False	False	False	False	False	True	False	False	False		False		False	False	False	1.0771586896810732	0.6926666666666667	1.0715911316214348	0.6883333333333334	0.05614353712734794	16.0	78.36167484019177	0.06932611673515753	4150	15.902062473625973	42447	4459061	4216986	28375	15216	0.2927	0.2863	0.4393	0.493	0.3132	0.3649	25.4
excluded	repeat_content;conservation	NC_051824.1	13377340	13441692	64352	convergent	LOC476550	LOC100686411	True	False	False	False	False	False	False	False	False	False	False		False		False	True	False	0.9506792776344029	0.2846666666666667	0.9196133595064282	0.14966666666666667	0.050064231313610194	1.0	84.12446963402533	0.024086275484833417	1550	18.11439347267151	109516	5411024	3404166	115437	7432	0.7097	0.5053	0.171	0.28	0.5964	0.4525	51.8
excluded	repeat_content;conservation	NC_051824.1	17040502	17103820	63318	convergent	LOC102154165	LOC119864650	True	True	False	False	False	False	True	True	False	True	False		False		False	True	False	0.9487233149566293	0.2763333333333333	0.9500688321843743	0.2996666666666667	0.04938820498077551	1.0	67.25929889394276	0.0529075460374617	3350	18.56925509572029	2839	9073669	63184	31525	5458	0.8043	0.5053	0.7973	0.244	0.1016	0.4905	64.2
excluded	repeat_content;conservation	NC_051824.1	19442546	19500025	57479	convergent	SHQ1	LOC102154862	True	True	False	False	False	False	False	False	False	False	False		False		True	False	False	1.1801970303717106	0.834	1.1334335218518972	0.774	0.06171113885506182	28.0	61.81463049512498	0.13744150037404965	7900	16.169145342121777	3715	11472793	1000823	102300	11927	0.1607	0.2137	0.8703	0.464	0.1074	0.3632	24.3
excluded	repeat_content;conservation	NC_051824.1	21700981	21759122	58141	convergent	MDFIC2	LOC119864576	True	False	False	False	False	False	True	True	False	False	False		False		False	True	False	0.9571619771036644	0.31666666666666665	0.9291783610418439	0.19166666666666668	0.04989484373921675	1.0	73.38207559182611	0.06105846132677457	3550	21.6707542859591	94949	13731559	153260	12201	107355	0.7313	0.5053	0.6613	0.0723	0.5426	0.5026	68.5
excluded	repeat_content;conservation	NC_051824.1	24572625	24634330	61705	convergent	LOC102157163	LOC111091281	True	True	False	False	False	False	False	False	False	True	False		False		True	True	False	0.958662170855924	0.32233333333333336	0.9872158876452783	0.458	0.049654788190269965	1.0	85.19688272476196	0.02917105583015963	1800	19.690271492004396	3477	13208504	345270	57297	54159	0.766	0.5053	0.1267	0.1673	0.1074	0.3345	14.8
excluded	repeat_content;conservation	NC_051824.1	32811725	32865996	54271	convergent	LOC111091305	SLMAP	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.200305855820392	0.8523333333333334	1.2878926965384627	0.8993333333333333	0.06278505028471686	14.0	78.74456239427839	0.19347349413130402	10500	14.629278937975565	11140	4973121	471846	4910	4910	0.144	0.304	0.4153	0.6087	0.1534	0.3251	12.1
excluded	repeat_content;conservation	NC_051825.1	1063011	1131564	68553	convergent	LOC111091473	LOC606831	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9181350841393168	0.11933333333333333	0.9126182833071893	0.11766666666666667	0.04910121376359637	2.0	80.93877357631534	0.05616092658235234	3850	18.791230154037475	77713	5367498	380045	1388	16346	0.8393	0.4627	0.305	0.2283	0.4747	0.462	53.6
excluded	repeat_content;conservation	NC_051825.1	11676400	11742674	66274	convergent	GRM5	LOC119864956	True	False	False	False	False	False	False	False	False	False	False		False		True	True	False	0.9764381478037993	0.39766666666666667	0.9343035225689411	0.22166666666666668	0.05091509129875982	20.0	86.40695009733501	0.043003289374415304	2850	11.483078147089758	84537	5244731	2267972	95756	4908	0.6047	0.2603	0.0907	0.8567	0.5036	0.4632	53.8
excluded	repeat_content;conservation	NC_051825.1	15952393	16002786	50393	convergent	DLG2	LOC100686619	True	True	False	True	False	False	True	True	False	True	False		False		False	True	False	0.9485847234422112	0.27566666666666667	0.9157428584635782	0.13066666666666665	0.049328522737138954	1.0	76.39087665442264	0.06548528565475363	3300	13.66312264381571	22411	3761275	25196	876	46491	0.8127	0.5053	0.535	0.698	0.2117	0.5525	82.0
excluded	repeat_content;conservation	NC_051825.1	38848629	38901890	53261	convergent	LOC102152988	CRSP-2	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	0.9458975610094696	0.2613333333333333	0.9139151238802844	0.124	0.04951909945643232	1.0	68.67334015776471	0.03848970165787349	2050	25.578647790131747	299741	4352939	133670	3786	2685	0.7853	0.5053	0.7713	0.0097	0.9073	0.5958	89.4
excluded	repeat_content;conservation	NC_051825.1	48906661	48959809	53148	convergent	BBOX1	LOC111091586	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	1.0056150536853832	0.504	0.9818227822184563	0.44033333333333335	0.051380543444715404	1.0	83.61798123242383	0.17592383532776398	9350	15.03628459889838	291765	2992202	402557	31938	11327	0.558	0.5053	0.188	0.5717	0.9019	0.545	80.7
excluded	repeat_content;conservation;TAD_assignment	NC_051825.1	51990876	52054339	63463	convergent	LOC119864909	LOC119864867	True	False	False	False	False	True	False	True	False	False	False		False		True	True	False	0.9452865907236396	0.25866666666666666	0.6856984186755575	0.0023333333333333335	0.046866066858854125	5.0	54.44494917528545	0.07703701369301798	4889	13.05970090150833	297607	97145	2635643	1335	26437	0.9687	0.4037	0.9393	0.7527	0.9059	0.7941	99.6
