width	chrom	start	end	value
1000	NC_051810.1	20890712	20891712	1.058684152841568
1000	NC_051807.1	19495069	19496069	0.9546922957897186
1000	NC_051809.1	44827085	44828085	0.9079594238102436
1000	NC_051807.1	58128021	58129021	1.2524961462616921
1000	NC_051829.1	13579982	13580982	0.9501433929800988
1000	NC_051841.1	27436858	27437858	0.964670645415783
1000	NC_051826.1	1190438	1191438	1.0375575987696648
1000	NC_051806.1	17012967	17013967	1.0515280992388725
1000	NC_051810.1	7744836	7745836	1.2267825567126274
1000	NC_051843.1	122234572	122235572	0.9084078645110131
1000	NC_051815.1	24733432	24734432	1.0667026367485524
1000	NC_051820.1	20205661	20206661	1.123606396794319
1000	NC_051812.1	73741216	73742216	
1000	NC_051810.1	76675414	76676414	0.938152577996254
1000	NC_051815.1	74569440	74570440	1.321086960732937
1000	NC_051807.1	39875346	39876346	0.9695688653588295
1000	NC_051815.1	23908947	23909947	1.2071094346642495
1000	NC_051808.1	76254745	76255745	1.264575932919979
1000	NC_051823.1	16955582	16956582	0.9246887489557266
1000	NC_051809.1	36423466	36424466	1.0019455775618553
1000	NC_051805.1	8597904	8598904	0.980661528468132
1000	NC_051806.1	23558587	23559587	
1000	NC_051815.1	9485546	9486546	0.5075211023029528
1000	NC_051828.1	39569027	39570027	0.9946252272725106
1000	NC_051843.1	44538004	44539004	0.8854806883335113
1000	NC_051828.1	20854578	20855578	1.1668551723957061
1000	NC_051826.1	48593367	48594367	0.9299607231616974
1000	NC_051813.1	13457151	13458151	1.8239432837963103
1000	NC_051821.1	16333202	16334202	0.9274331337809563
1000	NC_051818.1	48629607	48630607	1.431691172003746
1000	NC_051810.1	35396626	35397626	1.034703603565693
1000	NC_051807.1	92262401	92263401	1.2067678559422492
1000	NC_051843.1	96461936	96462936	0.865509380877018
1000	NC_051835.1	31971837	31972837	1.152662639796734
1000	NC_051832.1	36875008	36876008	1.0963339249491693
1000	NC_051825.1	10853973	10854973	1.0068930215835572
1000	NC_051830.1	6851350	6852350	1.1171493858098984
1000	NC_051812.1	56119958	56120958	0.8810100446939468
1000	NC_051809.1	87684497	87685497	0.9583626815676689
1000	NC_051819.1	21393487	21394487	0.9253195995688438
1000	NC_051822.1	30497207	30498207	0.8477559382319451
1000	NC_051831.1	38707115	38708115	1.2091272228956222
1000	NC_051826.1	2193608	2194608	0.9501911308169365
1000	NC_051819.1	17179396	17180396	0.89102682441473
1000	NC_051814.1	5513430	5514430	0.6598528324752241
1000	NC_051805.1	28969684	28970684	1.0350493655800819
1000	NC_051814.1	56842436	56843436	1.1148984544873237
1000	NC_051822.1	14568510	14569510	0.8389521515369416
1000	NC_051806.1	68727353	68728353	1.2689340739250183
1000	NC_051805.1	33358566	33359566	0.8604537872076035
1000	NC_051825.1	51144932	51145932	0.9640769653320312
1000	NC_051814.1	39977817	39978817	0.8825483782291412
1000	NC_051808.1	82910310	82911310	0.9972109383344651
1000	NC_051823.1	52938713	52939713	0.8363770397305489
1000	NC_051827.1	3339126	3340126	1.1329451159238815
1000	NC_051833.1	22342605	22343605	0.926711669266224
1000	NC_051838.1	24774594	24775594	1.0685465038418769
1000	NC_051827.1	20391554	20392554	1.0615026613473892
1000	NC_051810.1	22970880	22971880	1.013458235859871
1000	NC_051816.1	47908930	47909930	1.1590839368104935
1000	NC_051805.1	35976211	35977211	0.9728519371151925
1000	NC_051837.1	30240627	30241627	1.3016553589701652
1000	NC_051812.1	73372863	73373863	
1000	NC_051813.1	61862244	61863244	1.762489874958992
1000	NC_051818.1	51515189	51516189	0.9274154887199402
1000	NC_051813.1	52779161	52780161	0.9248037154078483
1000	NC_051818.1	26349970	26350970	0.8855542096495629
1000	NC_051808.1	59241694	59242694	1.0227745505571366
1000	NC_051817.1	1638983	1639983	1.0336740860939027
1000	NC_051826.1	19216207	19217207	0.8529039120674133
1000	NC_051808.1	43456052	43457052	1.0336613057851791
1000	NC_051828.1	11366139	11367139	0.9390849091410637
1000	NC_051808.1	53615320	53616320	0.8793048372864724
1000	NC_051828.1	20610575	20611575	1.1557946816086768
1000	NC_051831.1	18533761	18534761	0.9331222296953201
1000	NC_051836.1	3702522	3703522	0.9633192146420478
1000	NC_051829.1	7663952	7664952	0.9082882167100906
1000	NC_051831.1	15691629	15692629	1.0253075091838837
1000	NC_051829.1	15937507	15938507	1.0188000116944314
1000	NC_051822.1	34180139	34181139	1.215671872496605
1000	NC_051829.1	1511561	1512561	1.0025359730124475
1000	NC_051822.1	56840309	56841309	1.0847948330044745
1000	NC_051833.1	6003639	6004639	1.0301192048192025
1000	NC_051836.1	29043594	29044594	1.0003596996068955
1000	NC_051843.1	57305984	57306984	0.9418122086524964
1000	NC_051808.1	17185692	17186692	0.9573220925331116
1000	NC_051823.1	19441970	19442970	0.9394669324159622
1000	NC_051822.1	25556985	25557985	0.9445170474052429
1000	NC_051833.1	889675	890675	1.0872548773884774
1000	NC_051816.1	68477562	68478562	0.9779640001654625
1000	NC_051828.1	32145861	32146861	0.8775468021631241
1000	NC_051821.1	12884550	12885550	0.9132235057651996
1000	NC_051805.1	21962520	21963520	0.9661451324820518
1000	NC_051821.1	32980826	32981826	1.0371460982263088
1000	NC_051829.1	9788134	9789134	1.0376603263616562
1000	NC_051814.1	45697750	45698750	1.0002583235502243
1000	NC_051805.1	44461089	44462089	0.941828328371048
1000	NC_051843.1	14674630	14675630	1.1116463166475297
1000	NC_051841.1	18147897	18148897	0.9216006031632423
1000	NC_051811.1	68091931	68092931	0.7613351172059775
1000	NC_051827.1	23253099	23254099	0.9197420623898506
1000	NC_051814.1	15994047	15995047	0.9473997690677642
1000	NC_051816.1	4945848	4946848	1.390832710981369
1000	NC_051811.1	51951195	51952195	0.868583881855011
1000	NC_051808.1	28920936	28921936	1.0581810652895978
1000	NC_051826.1	21749531	21750531	0.9325700876116753
1000	NC_051811.1	42677356	42678356	1.4133504149913787
1000	NC_051821.1	4311496	4312496	1.0742353450655937
1000	NC_051832.1	20625348	20626348	0.7606284967064858
1000	NC_051843.1	78147465	78148465	0.8114869758486748
1000	NC_051838.1	5522510	5523510	1.098432836830616
1000	NC_051828.1	38257528	38258528	1.0579453084468842
1000	NC_051815.1	52315735	52316735	1.315118549466133
1000	NC_051814.1	61846354	61847354	0.9965646571516991
1000	NC_051843.1	716601	717601	1.1950181444883348
1000	NC_051824.1	58774317	58775317	1.4673773282766343
1000	NC_051821.1	26340675	26341675	0.9524923473596573
1000	NC_051805.1	110596450	110597450	2.30310640335083
1000	NC_051824.1	10227253	10228253	1.0443026331663132
1000	NC_051820.1	60728661	60729661	1.2825830522179604
1000	NC_051826.1	48882053	48883053	0.9760053721666336
1000	NC_051823.1	29938162	29939162	1.2078133928179742
1000	NC_051806.1	70265151	70266151	1.1727276270985603
1000	NC_051827.1	47827692	47828692	0.9668304669857025
1000	NC_051812.1	53855017	53856017	1.0793378650546075
1000	NC_051809.1	22586509	22587509	0.9470097620487213
1000	NC_051809.1	19155280	19156280	0.9507984595000744
1000	NC_051820.1	49203515	49204515	1.0270576974749566
1000	NC_051826.1	8423204	8424204	1.0774719247221947
1000	NC_051807.1	68143147	68144147	1.004163822412491
1000	NC_051813.1	1667192	1668192	3.6368403121232986
1000	NC_051809.1	70085363	70086363	1.0075574565529823
1000	NC_051813.1	61298326	61299326	1.33553093957901
1000	NC_051810.1	60173302	60174302	0.931258770108223
1000	NC_051815.1	14864060	14865060	0.9085160768032075
1000	NC_051824.1	34483762	34484762	0.9967041185498238
1000	NC_051815.1	59068418	59069418	0.9466327977776527
1000	NC_051824.1	48474249	48475249	0.9872084907889366
1000	NC_051835.1	19050011	19051011	0.9500182101726532
1000	NC_051822.1	5887238	5888238	1.0870203115344048
1000	NC_051828.1	14157728	14158728	0.9141376100182533
1000	NC_051834.1	1212074	1213074	0.9726267696022988
1000	NC_051843.1	59142901	59143901	0.9416529164910317
1000	NC_051838.1	328360	329360	0.9765065664052963
1000	NC_051832.1	8244761	8245761	0.9566619275808335
1000	NC_051823.1	34040916	34041916	0.8977653401494026
1000	NC_051820.1	33169111	33170111	1.3394956761598587
1000	NC_051836.1	13916429	13917429	0.9080420848727226
1000	NC_051821.1	39994176	39995176	1.2182119337916375
1000	NC_051805.1	38960900	38961900	0.9203762948513031
1000	NC_051839.1	12077848	12078848	0.9906441251635552
1000	NC_051828.1	17204700	17205700	1.0088454589247704
1000	NC_051838.1	2153461	2154461	1.0208285635709762
1000	NC_051834.1	37611919	37612919	1.1468250483870506
1000	NC_051805.1	67413237	67414237	0.934028046771884
1000	NC_051822.1	8743474	8744474	0.9497900574207306
1000	NC_051813.1	3384591	3385591	1.1428862128853798
1000	NC_051824.1	21464105	21465105	0.9063526627421379
1000	NC_051814.1	64232565	64233565	0.8591390976309776
1000	NC_051836.1	23091060	23092060	0.9923618039488793
1000	NC_051805.1	113245796	113246796	1.6424028061628342
1000	NC_051811.1	68515855	68516855	0.9384640327095986
1000	NC_051830.1	28872479	28873479	0.8988518607310759
1000	NC_051816.1	26205568	26206568	0.9142928337454795
1000	NC_051824.1	38679866	38680866	1.0103671927452087
1000	NC_051829.1	8314411	8315411	1.063549664735794
1000	NC_051806.1	61938878	61939878	1.1050924616456033
1000	NC_051808.1	68547480	68548480	0.952564277946949
1000	NC_051841.1	4105437	4106437	0.9413985154628753
1000	NC_051840.1	10814112	10815112	1.0672621295452118
1000	NC_051807.1	74055069	74056069	0.9016253845095634
1000	NC_051822.1	49232647	49233647	1.3032555413842202
1000	NC_051815.1	14143466	14144466	1.1525124577283858
1000	NC_051811.1	10522661	10523661	1.094043777525425
1000	NC_051808.1	47773922	47774922	1.0086308965086936
1000	NC_051843.1	82109095	82110095	1.2086709001660347
1000	NC_051827.1	1751252	1752252	1.195355560898781
1000	NC_051839.1	2134650	2135650	1.0578022301197052
1000	NC_051825.1	10953115	10954115	0.9069893649220466
1000	NC_051826.1	28339640	28340640	0.9492306268215179
1000	NC_051838.1	39183362	39184362	0.955356759339571
1000	NC_051821.1	31237781	31238781	1.1301150705218315
1000	NC_051818.1	1839546	1840546	1.0154195547103881
1000	NC_051832.1	3038765	3039765	1.1670330756902694
1000	NC_051807.1	15850583	15851583	0.9243296745568513
1000	NC_051815.1	29805955	29806955	0.8288251575827599
1000	NC_051812.1	9293184	9294184	0.9559407350420952
1000	NC_051824.1	23705843	23706843	0.9252673388123512
1000	NC_051813.1	36189344	36190344	0.9701953508853912
1000	NC_051837.1	5459672	5460672	0.7934552001059055
1000	NC_051843.1	2976108	2977108	1.3007682008147239
1000	NC_051813.1	28432790	28433790	0.9698476439714432
1000	NC_051805.1	89697127	89698127	1.0713110478520393
1000	NC_051816.1	2708451	2709451	1.1551470322608948
1000	NC_051841.1	25286922	25287922	1.1680258308053018
1000	NC_051814.1	51412653	51413653	0.9644919138550758
1000	NC_051843.1	48908119	48909119	
1000	NC_051812.1	32268116	32269116	1.0233213617801666
1000	NC_051817.1	37516732	37517732	1.4765395351648332
1000	NC_051838.1	8940424	8941424	0.9933338811397553
1000	NC_051815.1	21611767	21612767	0.897447266638279
1000	NC_051815.1	49703204	49704204	1.1282241450548172
1000	NC_051839.1	5348578	5349578	0.9671989440321922
1000	NC_051819.1	41882968	41883968	1.168988936662674
1000	NC_051808.1	59427602	59428602	1.3118442919254303
1000	NC_051821.1	59048979	59049979	1.0982642371058464
1000	NC_051812.1	47539507	47540507	0.9458723110556603
1000	NC_051806.1	75665719	75666719	1.2119533230662345
1000	NC_051813.1	45086781	45087781	0.9112727430164814
1000	NC_051814.1	37771246	37772246	1.004423199236393
1000	NC_051819.1	36698245	36699245	0.9736589789390564
1000	NC_051808.1	23525908	23526908	0.956335390329361
1000	NC_051805.1	76995482	76996482	1.0272954721450807
1000	NC_051843.1	20031931	20032931	1.2078992726206779
1000	NC_051822.1	6647564	6648564	0.9997966900467873
1000	NC_051815.1	36936218	36937218	0.9437022776603698
1000	NC_051828.1	13028571	13029571	0.9533916295170785
1000	NC_051812.1	10631121	10632121	0.8614867849946022
1000	NC_051826.1	35560311	35561311	0.8997426003813743
1000	NC_051831.1	22155674	22156674	0.7662078650295734
1000	NC_051839.1	9691849	9692849	0.958459102511406
1000	NC_051809.1	73751464	73752464	1.0976722897291185
1000	NC_051807.1	88744317	88745317	1.0316720588803292
1000	NC_051832.1	7092989	7093989	1.096838074862957
1000	NC_051840.1	28215556	28216556	0.8869253413677216
1000	NC_051812.1	69648842	69649842	0.9412162693738937
1000	NC_051835.1	34497889	34498889	1.050737809240818
1000	NC_051834.1	21671371	21672371	0.9605719652175904
1000	NC_051821.1	43174757	43175757	0.885462899506092
1000	NC_051806.1	12574071	12575071	1.009034564971924
1000	NC_051843.1	54236196	54237196	1.1711281477212905
1000	NC_051814.1	29959468	29960468	1.0125513101816177
1000	NC_051814.1	43352999	43353999	1.1404645777344704
1000	NC_051843.1	48150672	48151672	0.7433718464374542
1000	NC_051806.1	45388761	45389761	
1000	NC_051832.1	4984049	4985049	1.053967999458313
1000	NC_051821.1	50815396	50816396	2.1329129807949068
1000	NC_051805.1	15850245	15851245	0.9439953264594078
1000	NC_051810.1	71320856	71321856	0.928951038300991
1000	NC_051805.1	32161338	32162338	0.933031712114811
1000	NC_051810.1	17848257	17849257	1.6485448440909385
1000	NC_051836.1	28811222	28812222	1.204895708143711
1000	NC_051839.1	12271634	12272634	0.9645911384224891
1000	NC_051813.1	24175174	24176174	1.44790172791481
1000	NC_051844.1	779911	780911	1.0208625313043593
1000	NC_051821.1	50369141	50370141	0.9663313324451447
1000	NC_051811.1	13613957	13614957	1.0078256130218506
1000	NC_051820.1	19927432	19928432	1.3115871706604958
1000	NC_051821.1	52969874	52970874	1.2069363915324212
1000	NC_051843.1	1738126	1739126	0.9181721647977829
1000	NC_051822.1	51535630	51536630	1.029747933447361
1000	NC_051810.1	46111752	46112752	1.0511913141012192
1000	NC_051831.1	13670831	13671831	0.9007454771399498
1000	NC_051807.1	68469194	68470194	0.9419221261143684
1000	NC_051823.1	34462065	34463065	1.0087248128652573
1000	NC_051835.1	26010456	26011456	0.9355223343074321
1000	NC_051810.1	9010003	9011003	1.3370966139435767
1000	NC_051818.1	53572640	53573640	0.882996923327446
1000	NC_051807.1	14188934	14189934	0.9876277329325676
1000	NC_051809.1	9460746	9461746	1.1563650571107864
1000	NC_051812.1	52637314	52638314	1.0022994636893272
1000	NC_051830.1	20190488	20191488	1.062935966014862
1000	NC_051809.1	61914463	61915463	1.060102327644825
1000	NC_051808.1	88352626	88353626	0.936520858222701
1000	NC_051823.1	55230541	55231541	1.6622687940001488
1000	NC_051835.1	36709806	36710806	0.9066682558492194
1000	NC_051825.1	38267540	38268540	0.9474066936969757
1000	NC_051808.1	63683646	63684646	0.9606830187439919
1000	NC_051805.1	52526086	52527086	0.8706435280442237
1000	NC_051807.1	40319066	40320066	0.9811103643774987
1000	NC_051814.1	6874317	6875317	1.0338100841641427
1000	NC_051840.1	6950387	6951387	3.0206782826185226
1000	NC_051838.1	31010927	31011927	0.9530423685312271
1000	NC_051828.1	39995529	39996529	1.0947671487927437
1000	NC_051808.1	63822196	63823196	0.8572541111409664
1000	NC_051826.1	3003906	3004906	0.9923224798440933
1000	NC_051825.1	19223253	19224253	1.0328086153268814
1000	NC_051818.1	22550421	22551421	0.9116860563755036
1000	NC_051819.1	34985564	34986564	1.1242861187458038
1000	NC_051813.1	14875854	14876854	0.987791385769844
1000	NC_051816.1	7591000	7592000	1.0564356595277786
1000	NC_051843.1	76645126	76646126	0.9613703716993331
1000	NC_051821.1	32967914	32968914	0.5945002944910363
1000	NC_051833.1	30744603	30745603	0.8789625436365605
1000	NC_051807.1	32973127	32974127	0.9405996947288513
1000	NC_051819.1	42583467	42584467	1.0314431800246238
1000	NC_051822.1	42125951	42126951	0.9434261575639248
1000	NC_051839.1	1035000	1036000	1.0541294649243356
1000	NC_051843.1	44801260	44802260	
1000	NC_051810.1	272520	273520	0.8612042031227014
1000	NC_051809.1	83663220	83664220	0.783729065595002
1000	NC_051823.1	43178201	43179201	0.8192283629179001
1000	NC_051809.1	88531852	88532852	0.9427878326773643
1000	NC_051814.1	57270997	57271997	0.9486882035136223
1000	NC_051818.1	23009923	23010923	0.8479165478944778
1000	NC_051820.1	24020838	24021838	1.1324399114251136
1000	NC_051819.1	28685770	28686770	0.9525722879171371
1000	NC_051817.1	17583337	17584337	1.0480720143318176
1000	NC_051840.1	16417996	16418996	0.9846804302334785
1000	NC_051840.1	15621996	15622996	0.9570899397432804
1000	NC_051821.1	11051655	11052655	0.870868059694767
1000	NC_051812.1	57860824	57861824	0.8945716245770454
1000	NC_051832.1	16597225	16598225	1.198653508722782
1000	NC_051805.1	32594275	32595275	0.8051039554178715
1000	NC_051808.1	11301471	11302471	0.7117529072517004
1000	NC_051843.1	2751400	2752400	0.9914129644632339
1000	NC_051844.1	1052259	1053259	1.302761743068695
1000	NC_051807.1	70787743	70788743	1.0766054324507712
1000	NC_051839.1	18094326	18095326	0.955869724392891
1000	NC_051814.1	52332092	52333092	0.9312806966900825
1000	NC_051819.1	35381215	35382215	1.2618571454286576
1000	NC_051805.1	81603489	81604489	0.8895494303107262
1000	NC_051819.1	37158037	37159037	0.9077756390273571
1000	NC_051809.1	65602421	65603421	1.3219190452098846
1000	NC_051817.1	63008104	63009104	1.0663203564882278
1000	NC_051829.1	27659615	27660615	0.939910172522068
1000	NC_051843.1	85759911	85760911	1.0564042891860008
1000	NC_051824.1	49959580	49960580	1.2337149780988694
1000	NC_051823.1	7157302	7158302	0.9665587028264999
1000	NC_051821.1	39490963	39491963	0.8236701358556747
1000	NC_051806.1	57835859	57836859	1.4926333886384964
1000	NC_051828.1	34103397	34104397	1.315309210240841
1000	NC_051820.1	2956847	2957847	0.8932242218255997
1000	NC_051826.1	54056275	54057275	0.9228223010897636
1000	NC_051815.1	46985650	46986650	1.0005757100880146
1000	NC_051806.1	1697393	1698393	1.0841727024912835
1000	NC_051814.1	2518028	2519028	1.0004945503473281
1000	NC_051809.1	41391885	41392885	1.1335287350416183
1000	NC_051809.1	11194059	11195059	0.9167899924516678
1000	NC_051832.1	9636926	9637926	0.8932054767608643
1000	NC_051831.1	33094983	33095983	0.9339250856041909
1000	NC_051809.1	34300766	34301766	1.125526459634304
1000	NC_051807.1	71099582	71100582	1.0104302299618722
1000	NC_051816.1	6403681	6404681	1.2214005355238915
1000	NC_051805.1	31735214	31736214	0.9371669504642487
1000	NC_051843.1	42394543	42395543	
1000	NC_051820.1	20856149	20857149	1.151527462720871
1000	NC_051808.1	73220858	73221858	1.1394140288829804
1000	NC_051811.1	37407025	37408025	1.0211792126297952
1000	NC_051815.1	71502447	71503447	1.0177516310214996
1000	NC_051825.1	13198433	13199433	1.0367626081109047
1000	NC_051821.1	63907556	63908556	0.9613004361987114
1000	NC_051813.1	29252480	29253480	1.0084131902456284
1000	NC_051806.1	45846941	45847941	1.083736509680748
1000	NC_051807.1	62749896	62750896	1.1225836802124978
1000	NC_051838.1	303071	304071	0.980315681219101
1000	NC_051826.1	41518756	41519756	0.8732843492031097
1000	NC_051810.1	23349428	23350428	1.0001429714560508
1000	NC_051827.1	46682509	46683509	1.1841319669485093
1000	NC_051812.1	69203546	69204546	1.296892862200737
1000	NC_051813.1	38352645	38353645	1.103047013580799
1000	NC_051838.1	36102666	36103666	0.8667374649047852
1000	NC_051840.1	2284333	2285333	0.9171055329144001
1000	NC_051807.1	27225007	27226007	0.8953133636713028
1000	NC_051817.1	5585466	5586466	0.8986142770648002
1000	NC_051838.1	12499872	12500872	1.0975958257317544
1000	NC_051805.1	81498831	81499831	0.9928748353123665
1000	NC_051839.1	17077544	17078544	0.8846530250012875
1000	NC_051843.1	82611198	82612198	0.8955972617864609
1000	NC_051843.1	77206708	77207708	0.8737638296484947
1000	NC_051815.1	5715342	5716342	0.9379811814427376
1000	NC_051805.1	114123641	114124641	0.9835683345794678
1000	NC_051839.1	26434335	26435335	0.946971558079575
1000	NC_051805.1	88106390	88107390	0.9697107437252999
1000	NC_051815.1	1369746	1370746	1.2267331802845
1000	NC_051811.1	55377817	55378817	0.9046549671888351
1000	NC_051808.1	75382618	75383618	0.9638006024956703
1000	NC_051832.1	17157665	17158665	0.9310474368929863
1000	NC_051815.1	41884078	41885078	1.0108736444711686
1000	NC_051808.1	53432217	53433217	1.1989912420511246
1000	NC_051824.1	58759490	58760490	2.51839830160141
1000	NC_051817.1	2457267	2458267	1.1294829795956611
1000	NC_051839.1	9998647	9999647	0.9657260778546334
1000	NC_051834.1	868829	869829	3.011104003071785
1000	NC_051824.1	47775161	47776161	0.9672596551775933
1000	NC_051838.1	28079911	28080911	0.9643903418779373
1000	NC_051828.1	14616156	14617156	1.0620438830256462
1000	NC_051816.1	29607442	29608442	0.893531872689724
1000	NC_051843.1	76241020	76242020	0.8394339329004288
1000	NC_051843.1	4495157	4496157	1.0287179073691368
1000	NC_051822.1	29159004	29160004	0.9634776182174682
1000	NC_051839.1	448981	449981	1.0025414984822274
1000	NC_051831.1	45583486	45584486	1.0597452820539475
1000	NC_051806.1	34218226	34219226	1.3266184040307998
1000	NC_051838.1	13635681	13636681	0.865484264716506
1000	NC_051831.1	2754515	2755515	1.2355715179443358
1000	NC_051826.1	46097112	46098112	0.9188145959973335
1000	NC_051816.1	20310952	20311952	1.0296799215078354
1000	NC_051833.1	16955834	16956834	1.5945677007436752
1000	NC_051812.1	38315845	38316845	1.357842282950878
1000	NC_051829.1	35570168	35571168	1.1571780261397362
1000	NC_051835.1	21666675	21667675	2.0610130771994593
1000	NC_051829.1	16614858	16615858	0.972610995054245
1000	NC_051807.1	62932605	62933605	1.322153776884079
1000	NC_051816.1	10147025	10148025	1.0413626909255982
1000	NC_051806.1	14455533	14456533	0.9823767345547676
1000	NC_051839.1	25532195	25533195	1.058903715312481
1000	NC_051805.1	46955698	46956698	1.0869466028809547
1000	NC_051820.1	51992272	51993272	0.9333091263175011
1000	NC_051828.1	45846849	45847849	1.1328508632779122
1000	NC_051822.1	50450780	50451780	1.2938765075802803
1000	NC_051807.1	65845296	65846296	0.9674042651057243
1000	NC_051819.1	168124	169124	0.9770236706137657
1000	NC_051843.1	70267325	70268325	0.7595264717936516
1000	NC_051815.1	43256055	43257055	0.9271899208426475
1000	NC_051805.1	89156233	89157233	0.9895660617947578
1000	NC_051813.1	56729907	56730907	1.451215117454529
1000	NC_051828.1	35909800	35910800	1.1703620061278344
1000	NC_051811.1	56259908	56260908	0.8948954097032547
1000	NC_051806.1	29577973	29578973	1.1003482053875924
1000	NC_051813.1	23870521	23871521	1.0057452647089957
1000	NC_051828.1	33809135	33810135	1.2273351934552192
1000	NC_051810.1	64162061	64163061	0.8903741517663002
1000	NC_051820.1	60578967	60579967	1.119771179139614
1000	NC_051810.1	3178300	3179300	0.7821194149553776
1000	NC_051831.1	9337119	9338119	0.9927581936120987
1000	NC_051831.1	36692929	36693929	1.337232514500618
1000	NC_051808.1	38907065	38908065	1.0998068735003472
1000	NC_051817.1	35286212	35287212	1.047012759566307
1000	NC_051843.1	114940664	114941664	0.9177838481068611
1000	NC_051842.1	15763769	15764769	0.9542494079470635
1000	NC_051808.1	53934517	53935517	0.9094676724672317
1000	NC_051831.1	20851898	20852898	1.0083284277319908
1000	NC_051815.1	31882135	31883135	0.9106004038453102
1000	NC_051820.1	39228312	39229312	0.8308791524767876
1000	NC_051843.1	32241849	32242849	1.0466101768016816
1000	NC_051842.1	4190510	4191510	0.9668768805265426
1000	NC_051816.1	25614013	25615013	0.9526764095425606
1000	NC_051820.1	29025023	29026023	0.957918823003769
1000	NC_051811.1	45410161	45411161	0.9857687560319901
1000	NC_051840.1	29935234	29936234	0.8255554727911949
1000	NC_051843.1	48567169	48568169	1.0260596399307251
1000	NC_051826.1	61914667	61915667	1.0391377066373826
1000	NC_051818.1	32054086	32055086	1.0605927641391755
1000	NC_051805.1	104906498	104907498	0.8974742746055127
1000	NC_051835.1	29406805	29407805	1.3532395973801612
1000	NC_051826.1	30884435	30885435	1.0824996823072432
1000	NC_051815.1	30695844	30696844	0.9434166406989097
1000	NC_051805.1	45456004	45457004	0.9647744010686874
1000	NC_051817.1	32685128	32686128	1.0574441257715226
1000	NC_051810.1	31960730	31961730	1.7904856613278388
1000	NC_051811.1	24291193	24292193	0.8913751927614212
1000	NC_051813.1	36217409	36218409	0.9085528753399849
1000	NC_051834.1	8590628	8591628	0.9448991249501705
1000	NC_051822.1	6335853	6336853	0.9587218822240829
1000	NC_051808.1	3806531	3807531	0.934616410791874
1000	NC_051821.1	34584203	34585203	0.9338559719920159
1000	NC_051825.1	1647772	1648772	0.982916459441185
1000	NC_051820.1	26508986	26509986	0.9781347132921219
1000	NC_051809.1	59434702	59435702	1.0876258422732352
1000	NC_051815.1	34976340	34977340	0.9437893596291542
1000	NC_051826.1	482108	483108	1.241162035703659
1000	NC_051831.1	20109549	20110549	0.8477175810337066
1000	NC_051817.1	16823078	16824078	1.0787984630465508
1000	NC_051812.1	17744026	17745026	0.9572062158584594
1000	NC_051805.1	3221814	3222814	1.1532640481591225
1000	NC_051834.1	21820226	21821226	0.873154770642519
1000	NC_051831.1	21136535	21137535	1.039901088476181
1000	NC_051809.1	39213855	39214855	1.0077402772009372
1000	NC_051836.1	10014457	10015457	0.910641306400299
1000	NC_051816.1	4173195	4174195	1.2361239343881607
1000	NC_051836.1	37096529	37097529	0.9602160684466362
1000	NC_051807.1	36514019	36515019	0.8089604819715023
1000	NC_051811.1	74806659	74807659	1.0624864381551742
1000	NC_051808.1	53406620	53407620	0.9135606572031975
1000	NC_051826.1	52974098	52975098	0.9504721519351006
1000	NC_051814.1	30829073	30830073	1.0265780668258666
1000	NC_051811.1	5730234	5731234	1.2501978673934937
1000	NC_051816.1	60511703	60512703	0.9576924419999122
1000	NC_051829.1	69936	70936	0.8781094283806651
1000	NC_051807.1	40895451	40896451	0.8766844806671142
1000	NC_051817.1	34833045	34834045	1.3380069440603257
1000	NC_051818.1	30990310	30991310	0.9007903122901917
1000	NC_051834.1	26563745	26564745	0.9623809063434601
1000	NC_051832.1	38129342	38130342	1.0252644100785255
1000	NC_051823.1	207000	208000	0.9530358418822289
1000	NC_051825.1	28231047	28232047	0.8908954618275166
1000	NC_051812.1	42848738	42849738	1.0812195840477943
1000	NC_051836.1	31680482	31681482	0.8692240245525653
1000	NC_051811.1	15798821	15799821	1.012444770514965
1000	NC_051835.1	35677510	35678510	1.1371138176321984
1000	NC_051817.1	2928593	2929593	1.0525220190286637
1000	NC_051807.1	84418156	84419156	1.0239937992691994
1000	NC_051805.1	35736022	35737022	1.0261641626954079
1000	NC_051822.1	19787502	19788502	0.5893564800471067
1000	NC_051814.1	51737651	51738651	0.7504429720640182
1000	NC_051811.1	76343711	76344711	0.9886610136032105
1000	NC_051812.1	35967441	35968441	0.9706463618278504
1000	NC_051805.1	78282459	78283459	1.0363048222661018
1000	NC_051829.1	6395646	6396646	0.8805964544415474
1000	NC_051843.1	47964526	47965526	
1000	NC_051827.1	23485210	23486210	1.0401344457268715
1000	NC_051807.1	4849163	4850163	0.9419388865232468
1000	NC_051806.1	58392506	58393506	0.9629904674291611
1000	NC_051827.1	50757546	50758546	1.048860344529152
1000	NC_051817.1	28742272	28743272	1.0231306470036508
1000	NC_051837.1	6344893	6345893	0.9745744712352753
1000	NC_051809.1	47163504	47164504	0.9212169360518455
1000	NC_051831.1	32682361	32683361	0.8245214049220085
1000	NC_051812.1	31333896	31334896	0.9433000904917717
1000	NC_051810.1	39518251	39519251	1.6842756261825562
1000	NC_051815.1	64758967	64759967	0.9581833773851395
1000	NC_051827.1	51424217	51425217	0.9852543247938156
1000	NC_051835.1	26922279	26923279	1.049285857498646
1000	NC_051811.1	43809352	43810352	1.2697481419444083
