genes	chrom	start	end	window_bp	atac_mean	atac_observed_fraction	atac_length_matched_percentile	atac_peak_frequency_max	rrbs_observed_fraction	rrbs_mean_observed	rrbs_dogs_max	repeat_overlap_bp	phylop_scored_fraction	phylop_mean_observed	phylop_max_observed	atac-peaks-bed_overlap_bp	external-regulatory-bed_overlap_bp	tad-boundaries-bed_overlap_bp	cpg_overlap_bp	epic_nonquiescent_bp_union	epic_promoter_enhancer_bp_union	epic_regulatory_tissues	local_review_status	selected_1kb_previously	small_variant_review	small_variant_PASS_SNP_records	small_variant_PASS_nonSNP_records	SV_review	conservation_status	T_cell_accessibility_status	CAR_T_functional_safety_status	decision_status	previous_atac_mean	previous_atac_length_matched_percentile	gate_evidence_dogs_min	gate_evidence_dogs_median	gate_evidence_dogs_max	exploratory_Pareto_front
ANO2/NTF3	NC_051831.1	39729824	39730324	500	1.4614191555976868	1.0	96.86763219939374	1.0	0.3	54.804768880208336	3.0	258	1.0	0.188776	4.513	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.4614289984703064	96.93333333333334	27	38.0	52	False
ANO2/NTF3	NC_051831.1	39730074	39730574	500	1.2481774370670318	1.0	90.23240148198046	1.0	0.1	64.414306640625	3.0	172	1.0	0.325832	5.181	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.2481858401298522	90.43333333333334	21	34.0	45	False
ANO2/NTF3	NC_051831.1	39730324	39730824	500	1.1876511642932892	1.0	85.78646008757157	0.0	0.2	0.0	1.0	116	1.0	0.673694	6.716	0	0	0	0	249	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1876591684818267	85.96666666666667	21	25.5	42	False
ANO2/NTF3	NC_051831.1	39730574	39731074	500	1.1374412305355073	1.0	80.09430784776019	0.0	0.2	0.0	1.0	0	1.0	0.8296379999999999	6.716	0	0	0	0	499	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.137448914527893	80.36666666666666	17	24.0	30	False
ANO2/NTF3	NC_051831.1	39730824	39731324	500	1.1076185610294342	1.0	76.3556753115527	0.0	0.0		0.0	88	1.0	0.709874	6.611	0	0	0	0	500	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1076260312795638	76.7	17	24.5	30	False
ANO2/NTF3	NC_051831.1	39731074	39731574	500	1.1297342956066132	1.0	79.42068036375885	0.0	0.0		0.0	268	1.0	0.27126599999999995	6.611	0	0	0	0	301	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.129741921067238	79.63333333333334	20	27.0	40	False
ANO2/NTF3	NC_051831.1	39731324	39731824	500	1.074239707827568	1.0	70.8992926911418	0.0	0.0		0.0	206	1.0	-0.03753599999999999	3.445	0	0	0	0	51	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0742469606399536	71.39999999999999	14	29.5	40	False
ANO2/NTF3	NC_051831.1	39731574	39732074	500	1.0635840431451797	1.0	68.33950825193668	0.0	0.1	0.0	1.0	26	1.0	0.13097999999999999	3.445	0	0	0	0	99	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.063591215610504	68.83333333333333	13	21.0	35	False
ANO2/NTF3	NC_051831.1	39731824	39732324	500	1.1480707975625992	1.0	81.81205793196362	0.0	0.2	50.0	1.0	0	1.0	0.18637199999999995	4.355	0	0	0	0	349	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1480785418748856	82.03333333333333	13	21.5	31	False
ANO2/NTF3	NC_051831.1	39732074	39732574	500	1.1610553220510482	1.0	83.52980801616707	0.0	0.1	100.0	1.0	199	1.0	0.227818	4.595	0	0	0	0	500	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.16106313931942	83.66666666666667	14	24.0	31	False
ANO2/NTF3	NC_051831.1	39732324	39732824	500	1.0632607419490814	1.0	68.2047827551364	0.0	0.0		0.0	199	0.992	0.1961774193548387	4.982	0	0	0	0	251	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0632678889036178	68.7	11	23.5	32	False
ANO2/NTF3	NC_051831.1	39732574	39733074	500	1.0451178689002991	1.0	63.79252273492758	0.0	0.0		0.0	0	0.992	0.09544556451612904	4.982	0	0	0	0	1	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0451248871088028	64.43333333333334	11	25.0	34	False
ANO2/NTF3	NC_051831.1	39732824	39733324	500	1.114439485669136	1.0	77.3997979117548	0.0	0.0		0.0	0	1.0	0.089934	4.838	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1144469804763795	77.76666666666667	18	27.0	34	False
ANO2/NTF3	NC_051831.1	39733074	39733574	500	1.0704942739009857	1.0	69.88885146513978	0.0	0.148	88.78757373706715	5.0	0	1.0	0.037500000000000006	3.487	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0705014997720719	70.36666666666666	17	25.0	32	False
ANO2/NTF3	NC_051831.1	39733324	39733824	500	1.0236282868385316	1.0	57.42674301111486	0.0	0.2	91.70280456542969	5.0	136	1.0	0.22507999999999997	6.377	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0236351957321168	58.13333333333334	17	25.0	30	False
ANO2/NTF3	NC_051831.1	39733574	39734074	500	1.0087584359645843	1.0	53.72179184910745	0.0	0.052	100.0	1.0	328	1.0	0.34548199999999996	6.377	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.008765229344368	54.43333333333334	15	24.0	33	False
ANO2/NTF3	NC_051831.1	39733824	39734324	500	1.0489627544879914	1.0	64.36510609632873	0.0	0.0		0.0	362	1.0	0.37992	5.706	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0489698370695115	64.96666666666667	15	26.0	33	False
ANO2/NTF3	NC_051831.1	39734074	39734574	500	1.0822723165750503	1.0	72.38127315594475	0.0	0.0		0.0	222	1.0	0.49742800000000004	5.702	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0822796239852905	72.76666666666667	17	26.0	37	False
ANO2/NTF3	NC_051831.1	39734324	39734824	500	1.1047290096282958	1.0	75.88413607275177	0.0	0.0		0.0	52	0.966	0.18323395445134577	5.702	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1047364418506622	76.26666666666667	10	24.5	37	False
ANO2/NTF3	NC_051831.1	39734574	39735074	500	1.1433906443119048	1.0	81.23947457056248	0.0	0.0		0.0	142	0.966	0.058124223602484475	4.179	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.143398344039917	81.43333333333334	10	25.0	35	False
ANO2/NTF3	NC_051831.1	39734824	39735324	500	1.0522930755615234	1.0	65.64499831593129	0.0	0.348	93.14158647909932	11.0	142	1.0	0.914034	10.696	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0523001713752747	66.16666666666666	13	20.0	30	False
ANO2/NTF3	NC_051831.1	39735074	39735574	500	1.0081706589460373	1.0	53.62074772650725	0.0	0.4	94.0331802368164	11.0	33	1.0	1.217432	10.696	0	0	0	0	178	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0081774498224259	54.333333333333336	13	17.0	29	False
ANO2/NTF3	NC_051831.1	39735324	39735824	500	1.1520080729722977	1.0	82.38464129336477	0.0	0.252	96.44560738215371	9.0	33	1.0	0.600218	6.565	0	0	0	0	428	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1520158269405365	82.6	13	27.0	34	False
ANO2/NTF3	NC_051831.1	39735574	39736074	500	1.2741376214027405	1.0	91.71438194678343	0.0	0.2	95.52146530151367	9.0	21	1.0	0.271808	6.144	0	0	0	0	422	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.2741462042331695	91.83333333333333	22	28.0	34	False
ANO2/NTF3	NC_051831.1	39735824	39736324	500	1.1461473259925843	1.0	81.54260693836308	0.0	0.0		0.0	49	1.0	0.427928	8.817	0	0	0	0	172	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1461550444364548	81.73333333333333	18	24.0	32	False
ANO2/NTF3	NC_051831.1	39736074	39736574	500	0.9908268504142761	1.0	48.2990906028966	0.0	0.1	100.0	2.0	28	1.0	0.570798	8.817	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9908335260152816	49.3	18	23.0	29	False
ANO2/NTF3	NC_051831.1	39736324	39736824	500	1.0218091217279435	1.0	57.022566520714044	0.0	0.1	100.0	2.0	0	1.0	0.330084	7.929	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0218160188198089	57.733333333333334	17	24.0	29	False
ANO2/NTF3	NC_051831.1	39736574	39737074	500	1.1847591829299926	1.0	85.5506904681711	0.0	0.0		0.0	180	1.0	0.10568599999999999	5.4	0	0	0	0	81	81	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1847671768665313	85.73333333333333	13	23.5	35	False
ANO2/NTF3	NC_051831.1	39736824	39737324	500	1.3581677840948105	1.0	95.31828898619064	0.0	0.148	100.0	1.0	180	1.0	-0.03335600000000002	5.027	0	0	0	0	331	331	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.3581769318580628	95.36666666666666	13	32.0	38	False
ANO2/NTF3	NC_051831.1	39737074	39737574	500	1.3589140536785125	1.0	95.35197036039071	0.0	0.448	94.39894798823765	53.0	0	1.0	0.06332199999999998	7.175	0	0	0	0	500	500	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.3589232034683227	95.39999999999999	23	33.0	46	False
ANO2/NTF3	NC_051831.1	39737324	39737824	500	1.3010881962776184	1.0	92.96059279218592	0.0	0.552	91.00521751072095	53.0	0	1.0	0.14887999999999998	7.175	0	0	0	0	500	269	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.301096974849701	93.06666666666666	23	29.0	46	False
ANO2/NTF3	NC_051831.1	39737574	39738074	500	1.1883164415359497	1.0	85.8538228359717	0.0	0.252	90.25456891741071	51.0	0	1.0	0.074668	4.219	0	0	0	0	419	19	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1883244471549987	86.03333333333333	24	28.0	40	False
ANO2/NTF3	NC_051831.1	39737824	39738324	500	1.1671635389328003	1.0	84.20343550016841	0.0	0.0		0.0	148	1.0	-0.09855400000000002	3.949	0	0	0	0	169	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1671713950634002	84.39999999999999	21	30.0	39	False
ANO2/NTF3	NC_051831.1	39738074	39738574	500	1.2866732370853424	1.0	92.38800943078478	0.0	0.0		0.0	180	1.0	-0.13534800000000002	3.854	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.2866819131374359	92.46666666666667	21	33.0	42	False
ANO2/NTF3	NC_051831.1	39738324	39738824	500	1.200932132601738	1.0	86.83058268777366	0.0	0.0		0.0	66	0.996	0.13060642570281125	5.265	0	0	0	0	29	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.200940227150917	87.03333333333333	4	26.0	42	False
ANO2/NTF3	NC_051831.1	39738574	39739074	500	1.1106836701631546	1.0	76.82721455035364	0.0	0.0		0.0	241	0.996	0.2513152610441767	5.265	0	0	0	0	279	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1106911542415618	77.16666666666666	4	27.0	36	False
ANO2/NTF3	NC_051831.1	39738824	39739324	500	1.066090957403183	1.0	68.81104749073762	0.0	0.0		0.0	260	1.0	0.44048800000000005	5.866	0	0	0	0	371	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0660981440544128	69.3	7	25.5	31	False
ANO2/NTF3	NC_051831.1	39739074	39739574	500	1.1224193170070649	1.0	78.37655776355675	0.0	0.4	79.27219581604004	70.0	53	1.0	0.610448	6.053	0	0	0	0	121	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1224268862009048	78.66666666666666	7	21.0	30	False
ANO2/NTF3	NC_051831.1	39739251	39739751	500	1.2018462989330292	1.0	86.93162681037386	0.0	0.5	81.30731658935547	70.0	97	1.0	1.620304	11.186	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.201854410290718	87.16666666666667	7	24.5	33	False
ANO2/NTF3	NC_051831.1	39677324	39678324	1000	1.1517517187595367	1.0	82.83406260518345	0.0	0.0		0.0	211	1.0	0.08602300000000002	7.513	0	0	0	0	800	200	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1517594819664956	83.1	12	27.0	47	False
ANO2/NTF3	NC_051831.1	39677574	39678574	1000	1.1842282487750053	1.0	85.79602827330865	0.0	0.05	94.85444641113281	70.0	6	1.0	0.11481099999999998	7.513	0	0	0	0	986	400	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1842362282276153	86.0	12	27.0	47	False
ANO2/NTF3	NC_051831.1	39677824	39678824	1000	1.1887418795824052	1.0	85.8970043756311	0.0	0.05	94.85444641113281	70.0	60	1.0	0.05291200000000002	4.678	0	0	0	0	736	400	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1887498964071275	86.16666666666667	17	27.0	47	False
ANO2/NTF3	NC_051831.1	39678074	39679074	1000	1.146728236913681	1.0	82.29552339279704	0.0	0.05	94.85444641113281	70.0	183	1.0	0.03237100000000001	4.455	0	0	0	0	486	400	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1467359673976898	82.56666666666666	17	26.0	32	False
ANO2/NTF3	NC_051831.1	39678324	39679324	1000	1.1411625462174415	1.0	81.65600807808818	0.0	0.05	94.85444641113281	70.0	183	1.0	0.067414	4.455	0	0	0	0	236	236	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1411702305674554	81.96666666666667	17	25.0	34	False
ANO2/NTF3	NC_051831.1	39678574	39679574	1000	1.0728186070322991	1.0	71.1208347357792	0.0	0.0		0.0	238	1.0	0.021442	3.201	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0728258254528045	71.6	6	24.0	34	False
ANO2/NTF3	NC_051831.1	39678824	39679824	1000	1.0219293756783008	1.0	58.93638505553685	0.0	0.0		0.0	206	1.0	0.06395299999999998	2.877	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0219362542629242	59.73333333333334	6	24.0	34	False
ANO2/NTF3	NC_051831.1	39679074	39680074	1000	0.9645946197211742	1.0	39.64994951194884	0.0	0.0		0.0	83	1.0	0.071615	3.24	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9646011183261871	40.9	6	21.0	34	False
ANO2/NTF3	NC_051831.1	39679324	39680324	1000	0.9343213680386543	0.9	28.306967351060248	0.0	0.0		0.0	246	0.969	0.014582043343653253	3.451	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.8408948977589608	8.466666666666667	0	16.0	32	False
ANO2/NTF3	NC_051831.1	39679574	39680574	1000	0.94158020797703	0.9	30.83136990912151	0.0	0.0		0.0	214	0.969	0.027212590299277594	3.451	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.847427901506424	8.933333333333334	0	16.0	28	False
ANO2/NTF3	NC_051831.1	39679824	39680824	1000	0.957606646352344	0.9	36.85627734769438	0.0	0.05	100.0	2.0	240	0.969	0.0149484004127967	3.451	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.8618517906665802	11.666666666666666	0	16.0	28	False
ANO2/NTF3	NC_051831.1	39680074	39681074	1000	0.9453739653031031	0.9	32.34601144395826	0.0	0.1	50.0	2.0	272	0.969	0.019659442724458215	3.451	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.8508423044681549	9.633333333333335	0	18.0	31	False
ANO2/NTF3	NC_051831.1	39680324	39681324	1000	0.9235997583270072	1.0	24.974755974419388	0.0	0.1	50.0	2.0	308	1.0	0.082203	0.739	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9236059866547585	26.566666666666666	10	19.0	31	False
ANO2/NTF3	NC_051831.1	39680574	39681574	1000	0.9115992279648781	1.0	21.272298889262874	0.0	0.1	50.0	2.0	457	1.0	0.104241	2.353	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9116053698658944	22.966666666666665	11	20.0	31	False
ANO2/NTF3	NC_051831.1	39680824	39681824	1000	0.9262721598148346	1.0	25.681588690676538	0.0	0.05	0.0	1.0	403	1.0	0.13994	3.771	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9262784024477005	27.200000000000003	14	22.0	31	False
ANO2/NTF3	NC_051831.1	39681074	39682074	1000	0.9511985468864441	1.0	34.43285089195557	0.0	0.0		0.0	455	1.0	0.177189	3.942	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9512049520611763	35.86666666666667	14	21.5	30	False
ANO2/NTF3	NC_051831.1	39681324	39682324	1000	0.9893230992555618	1.0	48.60316391787277	0.0	0.0		0.0	451	1.0	0.21156799999999998	6.929	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9893297634124756	49.666666666666664	14	22.0	37	False
ANO2/NTF3	NC_051831.1	39681574	39682574	1000	0.9672240267395973	1.0	40.760686637495795	0.0	0.0		0.0	469	1.0	0.283099	6.929	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9672305495738983	41.9	11	21.0	37	False
ANO2/NTF3	NC_051831.1	39681824	39682824	1000	1.0137279186844825	1.0	56.782228205991245	0.0	0.1	40.12803268432617	6.0	633	1.0	0.24617	6.929	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0137347521185875	57.666666666666664	11	22.0	37	False
ANO2/NTF3	NC_051831.1	39682074	39683074	1000	1.0665060387253762	1.0	70.01009761023225	0.0	0.1	40.12803268432617	6.0	549	1.0	0.24852300000000002	6.929	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0665132347345352	70.56666666666666	11	23.0	37	False
ANO2/NTF3	NC_051831.1	39682324	39683324	1000	1.116088700711727	1.0	78.59306630764053	0.0	0.1	40.12803268432617	6.0	354	1.0	0.31589799999999996	7.691	0	0	0	0	133	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1160962178111076	79.03333333333333	11	24.0	40	False
ANO2/NTF3	NC_051831.1	39682574	39683574	1000	1.1731715720295905	1.0	85.02187815550319	0.0	0.1	40.12803268432617	6.0	164	1.0	0.372202	7.691	0	0	0	0	383	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1731794629096985	85.26666666666667	16	24.5	40	True
ANO2/NTF3	NC_051831.1	39682824	39683824	1000	1.1586538340449333	1.0	83.64187142376305	0.0	0.0		0.0	0	1.0	0.704432	7.691	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1586616176366806	83.89999999999999	16	23.0	40	False
ANO2/NTF3	NC_051831.1	39683074	39684074	1000	1.0940823986530304	1.0	75.59744193874116	0.0	0.0		0.0	0	1.0	0.9036909999999999	8.975	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0940897465348243	76.1	16	22.0	40	False
ANO2/NTF3	NC_051831.1	39683324	39684324	1000	1.028031785964966	1.0	60.48468529114777	0.0	0.0		0.0	101	1.0	0.817379	8.975	0	0	0	0	267	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0280386950969695	61.266666666666666	10	21.0	29	False
ANO2/NTF3	NC_051831.1	39683574	39684574	1000	0.9913749970197677	1.0	49.04072702793672	0.0	0.0		0.0	349	1.0	0.6798359999999999	8.975	0	0	0	0	200	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.991381679058075	50.1	10	20.0	29	False
ANO2/NTF3	NC_051831.1	39683824	39684824	1000	1.0113189081549645	1.0	56.176371592056555	0.0	0.0		0.0	349	1.0	0.357383	8.975	0	0	0	0	433	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0113257339000703	57.13333333333333	10	21.0	40	False
ANO2/NTF3	NC_051831.1	39684074	39685074	1000	1.031891196012497	1.0	61.56176371592057	0.0	0.0		0.0	349	1.0	0.11280799999999999	3.743	0	0	0	0	683	83	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0318981557488442	62.26666666666667	10	24.0	40	False
ANO2/NTF3	NC_051831.1	39684324	39685324	1000	1.0411920930147172	1.0	63.985190171659376	0.0	0.05	100.0	1.0	248	1.0	0.102425	3.093	0	0	0	0	800	200	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.041199116051197	64.7	10	25.0	40	False
ANO2/NTF3	NC_051831.1	39684574	39685574	1000	1.0311013507843017	1.0	61.460787613598114	0.0	0.174	83.85545919133328	50.0	112	1.0	0.08767799999999999	2.863	0	0	0	0	617	200	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0311082958579063	62.2	10	24.0	40	False
ANO2/NTF3	NC_051831.1	39684824	39685824	1000	1.0383539273142814	1.0	63.34567485695052	0.0	0.25	80.25145034790039	50.0	112	1.0	0.07001499999999998	3.727	0	0	0	0	367	200	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.03836092877388	64.06666666666668	10	24.0	39	False
ANO2/NTF3	NC_051831.1	39685074	39686074	1000	1.07836007219553	1.0	72.3998653651969	0.0	0.25	80.25145034790039	50.0	112	1.0	0.06522499999999999	3.727	0	0	0	0	117	117	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0783673498630524	72.89999999999999	10	23.0	39	False
