gene_id	B_B7H3_CAR_T	B_BC_CAR_T	B_T_cell	E_B7H3_CAR_T	E_BC_CAR_T	E_T_cell	M_B7H3_CAR_T	M_BC_CAR_T	M_T_cell
gene-UTRN	3407	6775	6360	4514	1681	4756	3657	1560	5270
gene-LOC119869934	0	3	0	0	0	0	0	0	0
gene-LOC119869876	0	0	0	0	0	0	0	0	0
gene-LOC119870747	0	0	0	0	0	0	0	0	0
gene-LOC100687936	0	0	0	0	0	0	0	0	0
gene-LOC611761	0	3	0	0	0	0	0	0	1
gene-LOC484021	21	80	29	46	49	41	37	40	12
gene-EPM2A	21	42	50	48	28	14	10	19	26
gene-LOC119870748	0	0	0	0	0	0	0	0	0
gene-LOC111095602	0	0	0	0	0	0	0	0	0
gene-LOC100688092	0	0	0	0	0	0	0	0	0
gene-FBXO30	795	986	1017	1223	627	1022	1566	1411	1311
gene-SHPRH	1569	1865	1619	1424	968	1067	1235	1049	1200
gene-LOC111095616	30	43	23	20	8	22	32	28	22
gene-LOC111095614	0	0	3	3	0	0	0	0	0
gene-GRM1	3	0	0	0	0	0	0	0	5
gene-LOC102157054	0	0	0	0	0	0	0	0	0
gene-LOC111095623	0	0	0	1	0	0	0	0	0
gene-RAB32	2757	2530	3070	2282	1452	2381	3477	3281	5623
gene-ADGB	0	0	0	0	0	0	0	0	0
gene-LOC102154590	9	6	6	3	1	6	4	11	3
gene-LOC111098512	0	0	0	0	0	0	0	0	0
gene-LOC102154803	100	158	83	142	96	149	123	133	123
gene-STXBP5	3984	3833	3391	4006	1895	3740	2116	1907	2762
gene-LOC100688424	0	0	0	0	0	0	0	0	0
gene-SAMD5	0	0	0	0	0	0	0	0	0
gene-LOC111095675	0	0	0	0	0	0	0	0	0
gene-LOC119870750	0	0	0	0	0	0	0	0	0
gene-SASH1	30	4	9	4	0	7	31	18	26
gene-LOC100856689	0	0	0	0	0	0	0	0	0
gene-LOC111095701	0	0	0	0	0	0	0	0	0
gene-LOC102155455	0	0	0	0	0	0	0	0	0
gene-LOC119870656	0	0	0	1	1	0	0	0	0
gene-UST	638	670	703	316	312	221	1765	1275	1226
gene-LOC111095723	1	11	4	4	0	4	3	0	0
gene-TAB2	10798	11416	9171	9588	6814	7671	7278	4468	8094
gene-ZC3H12D	4511	4751	5312	5199	3332	4521	7778	4396	10093
gene-PPIL4	2460	2430	1938	1919	1711	1641	1964	2020	1899
gene-LOC106558649	3	2	3	2	7	4	0	1	3
gene-GINM1	2201	1865	1439	1769	1610	1277	2164	2136	1442
gene-KATNA1	2712	1660	1454	1576	1496	999	1365	1669	1316
gene-LOC111090669	0	0	0	0	0	5	0	3	9
gene-LATS1	2456	2997	2458	2756	2012	2167	2210	2528	2382
gene-NUP43	3426	2126	1615	1881	2056	1334	1741	2511	1527
gene-PCMT1	3258	2432	2260	2387	2022	1768	2327	2739	2305
gene-LRP11	107	123	184	103	48	116	243	225	348
gene-RAET1E	0	0	0	0	0	0	0	0	0
gene-LOC102156136	0	0	0	1	0	0	0	0	0
gene-LOC111090672	0	0	0	8	0	9	2	5	15
gene-LOC100683099	148	237	104	190	121	152	208	109	219
gene-LOC119869886	0	0	0	0	0	0	0	0	0
gene-LOC100682576	0	0	0	0	0	0	1	0	0
gene-PPP1R14C	0	0	0	0	0	0	1	0	0
gene-LOC119869949	0	0	0	0	0	0	0	0	0
gene-LOC119870659	0	0	0	0	0	0	0	0	0
gene-LOC111095759	0	0	0	0	0	0	0	0	2
gene-IYD	0	0	0	0	0	0	0	0	0
gene-LOC111095760	0	0	0	0	0	0	0	0	0
gene-PLEKHG1	56	133	297	38	51	140	290	221	213
gene-LOC119870751	0	3	0	0	0	0	0	1	0
gene-MTHFD1L	7711	5292	2995	5619	5793	3007	7814	9162	4664
gene-LOC111095761	0	5	3	5	1	0	0	1	3
gene-LOC119870752	0	0	0	0	0	0	0	0	0
gene-AKAP12	62	88	66	91	109	131	75	71	119
gene-ZBTB2	4760	4192	3412	3834	2629	2977	2535	2235	3096
gene-RMND1	729	792	684	636	469	443	514	529	631
gene-LOC119869943	0	0	0	2	0	0	0	0	0
gene-ARMT1	1539	1633	1312	1522	1004	1172	1241	1260	1371
gene-CCDC170	0	0	0	0	0	0	0	0	0
gene-LOC111095762	0	0	0	0	0	0	0	0	0
gene-LOC119870753	0	0	0	0	0	0	0	0	0
gene-ESR1	0	0	8	2	0	3	8	0	0
gene-LOC102151483	0	0	0	0	0	0	0	0	0
gene-SYNE1	8035	9900	8834	6704	3743	5512	5107	2694	6208
gene-MYCT1	8	3	0	0	0	0	0	0	0
gene-VIP	0	0	0	0	0	0	0	0	0
gene-LOC100683830	1	3	1	2	3	0	2	2	0
gene-LOC111090675	0	0	0	0	0	0	0	0	0
gene-FBXO5	2978	1472	1274	1859	2320	1057	1988	2446	1547
gene-MTRF1L	1067	1047	902	719	564	603	868	749	731
gene-RGS17	259	334	267	195	176	208	461	298	243
gene-LOC111097878	0	0	0	0	0	0	0	0	0
gene-OPRM1	0	0	0	0	0	0	0	2	0
gene-IPCEF1	1477	2384	1772	972	569	760	660	260	2438
gene-LOC119869848	0	5	0	4	0	0	0	0	0
gene-LOC119869885	0	0	0	0	0	0	1	0	4
gene-LOC119870755	0	0	0	0	0	3	0	0	5
gene-CNKSR3	5	61	40	128	77	97	126	67	287
gene-LOC119870660	0	0	0	0	0	0	0	0	0
gene-MIR8873B	0	0	0	0	0	0	0	0	0
rna-NR_128853.1	0	0	0	0	0	0	0	0	0
gene-LOC111095813	0	0	0	0	0	0	0	0	0
gene-LOC102152984	0	0	0	0	0	0	0	0	0
gene-SCAF8	4192	4802	3909	4021	3002	2989	3087	2748	3231
gene-LOC102157211	0	0	0	1	0	0	0	0	0
gene-LOC111095840	0	8	1	8	3	4	4	1	3
gene-LOC119870757	18	34	19	9	9	4	8	8	11
gene-LOC106559105	0	0	0	0	0	0	0	0	0
gene-TIAM2	276	370	261	336	197	305	766	881	488
gene-TFB1M	462	223	178	199	231	121	218	320	193
gene-CLDN20	0	0	5	2	2	0	0	5	0
gene-LOC100684752	0	0	0	0	0	0	0	2	0
gene-NOX3	0	0	0	0	0	0	0	0	0
gene-LOC102153338	0	0	0	0	0	0	0	0	0
gene-LOC119869961	0	0	0	0	0	0	0	0	0
gene-LOC119870758	0	0	0	0	0	0	9	3	3
gene-LOC111095850	0	0	0	0	0	0	2	0	0
gene-LOC119870759	17	22	28	38	11	2	23	22	24
gene-ARID1B	6169	5716	4946	5255	3621	4113	4152	3098	4485
gene-LOC119870760	0	0	0	0	0	0	0	0	0
gene-LOC102153553	0	0	0	0	0	0	0	0	0
gene-LOC119870146	0	0	0	0	0	0	0	0	0
gene-TMEM242	1987	2273	1663	1860	1236	1230	1850	1733	1462
gene-LDHAL6B	78	122	121	91	42	27	113	133	57
gene-LOC111095860	23	46	18	33	23	13	36	51	14
gene-LOC119870662	5	10	2	13	14	13	24	9	15
gene-ZDHHC14	1125	1680	985	1205	672	813	1735	996	1049
gene-LOC106558666	24	20	19	11	11	4	11	9	12
gene-LOC100685066	0	0	0	0	0	0	0	0	0
gene-SNX9	2035	2564	2028	1500	1426	1169	6530	3853	5720
gene-LOC111095864	6	11	15	6	0	4	16	19	33
gene-LOC111090679	0	9	3	19	1	2	5	4	2
gene-SYNJ2	4111	4522	2608	2889	3063	1973	3082	2464	2640
gene-LOC119870761	18	34	16	23	12	5	17	11	13
gene-SERAC1	849	1209	969	1016	697	745	961	839	1108
gene-LOC111095865	5	0	2	1	1	0	1	0	0
gene-GTF2H5	1750	1407	1207	1267	1079	974	1132	1350	1017
gene-LOC102154517	72	103	57	102	29	89	40	34	75
gene-TULP4	1625	2198	1683	1832	1362	1589	2276	1750	2041
gene-LOC119869898	0	0	0	0	0	0	1	0	0
gene-LOC106558715	45	74	79	67	29	56	55	40	83
gene-TMEM181	1869	2277	1699	2068	1969	1524	1848	2069	1479
gene-DYNLT1	1422	1352	1336	1458	1012	965	1118	1181	875
gene-SYTL3	9664	10942	8728	11532	6361	8527	6471	3355	7286
gene-EZR	82000	72304	64420	68718	58879	49390	45483	47722	50497
gene-LOC102155395	29	14	35	27	23	10	13	18	16
gene-LOC111090681	7	6	0	12	0	4	11	8	5
gene-LOC111095873	270	451	254	145	65	110	173	84	123
gene-RSPH3	116	83	87	46	46	35	163	123	75
gene-LOC111095876	16	49	11	42	11	21	10	11	5
gene-LOC119870147	0	4	0	15	0	0	1	0	0
gene-TAGAP	6475	6307	6456	6350	3885	7338	7582	6351	4926
gene-LOC102155647	0	6	0	3	13	0	1	6	0
gene-FNDC1	0	8	0	0	0	0	6	15	2
gene-LOC111095882	0	0	0	0	0	0	0	0	0
gene-LOC119869955	0	0	0	0	0	0	0	0	0
gene-LOC119870765	7	5	0	0	5	0	1	8	0
gene-LOC119870764	10	30	12	5	7	10	22	10	13
gene-SOD2	6315	7121	3710	5149	9835	2058	18174	12533	7764
gene-LOC111090685	0	0	0	0	0	0	0	0	0
gene-WTAP	8679	9318	7607	8443	5984	6114	6285	6000	6623
gene-LOC119869923	18	23	14	7	14	10	18	5	5
gene-ACAT2	7724	6020	3339	4278	4545	2320	8551	4995	4678
gene-TCP1	22212	12671	9679	10289	12768	7656	11746	19537	10059
gene-MIR1836	0	0	0	0	0	0	0	0	0
rna-NR_049245.1	0	0	0	0	0	0	0	0	0
gene-LOC119869912	8	8	7	6	0	4	0	5	2
gene-MRPL18	4365	3676	2706	3021	2888	2017	3011	4128	2850
gene-PNLDC1	70	42	14	70	34	34	53	53	63
gene-MAS1	0	0	0	0	0	0	0	0	0
gene-LOC111095907	0	0	0	0	0	0	0	0	0
gene-IGF2R	7744	12302	8508	8374	6103	6589	10947	9128	9974
gene-LOC111095908	82	247	98	76	71	69	133	142	67
gene-SLC22A1	0	0	0	0	0	0	0	0	0
gene-SLC22A2	0	0	0	0	3	0	0	2	0
gene-LOC111090687	0	0	0	0	0	0	0	0	0
gene-SLC22A3	0	0	0	0	0	0	0	0	0
gene-LOC119870766	0	0	0	0	0	0	0	0	0
gene-PLG	2	25	3	8	2	7	9	9	15
gene-LOC111095918	3	2	6	1	0	3	4	3	2
gene-MAP3K4	2972	2003	1811	2172	1721	1737	1385	1640	1385
gene-LOC119869932	6	10	5	0	4	7	15	16	13
gene-AGPAT4	677	663	661	521	537	354	768	916	671
gene-LOC119870767	2	7	0	10	7	0	0	0	5
gene-PRKN	13	54	24	20	18	31	33	14	21
gene-LOC111095928	0	0	0	0	0	0	0	0	0
gene-LOC111095927	0	0	0	0	0	0	0	1	0
gene-LOC102157285	4	5	0	1	0	0	0	0	1
gene-PACRG	0	0	0	0	0	0	0	1	0
gene-LOC111095932	0	0	0	0	0	0	0	0	0
gene-LOC111095931	0	0	0	0	0	0	0	0	0
gene-LOC102151615	24	7	2	9	0	3	0	11	15
gene-QKI	5139	5191	4093	4285	3517	3225	4506	4400	4437
gene-LOC119870664	0	0	0	0	0	0	0	0	0
gene-LOC119870665	0	0	0	0	0	0	0	0	0
gene-LOC111090691	0	0	0	0	0	0	0	0	0
gene-LOC111095940	0	0	0	0	0	0	0	0	0
gene-LOC106559700	0	0	0	0	0	0	0	0	0
gene-LOC119871000	0	0	0	0	0	0	0	3	0
gene-LOC100684782	0	0	0	0	0	0	0	0	0
gene-LOC119870666	0	0	0	0	0	0	0	0	0
gene-C1H6orf118	0	0	0	0	0	0	0	0	0
gene-LOC119870150	0	0	0	0	0	0	0	0	0
gene-PDE10A	0	2	10	4	3	0	4	8	2
gene-LOC102152011	0	0	0	0	0	0	0	0	0
gene-LOC100685014	0	0	0	0	0	0	0	0	0
gene-TBXT	0	0	0	0	0	0	0	0	6
gene-LOC119869870	0	0	0	0	0	0	0	0	0
gene-PRR18	0	3	40	13	1	6	3	9	8
gene-LOC111095958	13	8	11	10	15	12	3	3	3
gene-SFT2D1	3117	3253	2539	3161	2148	2216	2203	2123	2012
gene-MPC1	1882	1220	1172	1136	1091	628	1443	1433	1386
gene-RPS6KA2	414	531	1228	672	134	768	277	136	803
gene-LOC119870768	0	0	0	0	0	0	0	0	0
gene-LOC119870667	0	0	0	0	0	0	0	0	0
gene-RNASET2	464	972	963	1374	648	1424	1827	1607	1601
gene-CEP43	1992	1899	1432	1024	819	555	792	945	868
gene-LOC119881356	1	8	7	6	7	8	9	9	47
gene-CCR6	309	682	1456	605	288	867	3130	1201	5911
gene-GPR31	6	4	18	3	1	6	21	8	40
gene-LOC484082	0	0	0	0	0	0	0	0	0
gene-LOC111095971	19	4	6	1	0	1	10	0	5
gene-TTLL2	0	0	0	0	0	0	0	0	0
gene-LOC111095973	0	0	0	0	0	0	0	0	0
gene-UNC93A	0	0	0	0	0	0	5	2	0
gene-LOC100855528	5	13	8	10	7	8	7	6	5
gene-LOC102153253	13	26	16	4	0	8	8	0	11
gene-LOC111090695	0	0	0	0	0	0	0	0	0
gene-LOC111095985	0	0	0	0	0	0	0	0	0
gene-LOC106559705	0	0	0	0	0	0	0	0	5
gene-LOC111095986	12	9	11	3	3	0	24	7	5
gene-LOC119870668	0	0	0	0	0	0	0	0	0
gene-LOC111095989	0	0	0	0	0	0	0	0	0
gene-AFDN	611	550	716	775	304	525	600	340	751
gene-KIF25	0	0	0	0	0	0	0	0	0
gene-LOC119870772	0	0	0	0	0	0	0	0	0
gene-FRMD1	0	0	0	0	0	0	0	0	0
gene-LOC119870159	0	0	0	0	0	0	0	0	0
gene-LOC111090696	0	0	0	0	0	0	0	0	0
gene-DACT2	0	0	0	0	0	0	0	0	0
gene-LOC102153625	0	0	0	0	0	0	0	0	0
gene-SMOC2	0	4	0	14	2	15	4	3	39
gene-LOC102153755	0	0	0	0	0	0	0	0	0
gene-LOC119870669	0	0	0	0	0	0	0	0	0
gene-THBS2	0	18	20	2	4	3	15	5	4
gene-LOC102153803	0	0	0	0	0	0	0	0	0
gene-LOC119870670	0	0	0	0	0	0	0	0	0
gene-WDR27	4	21	167	14	8	51	264	206	196
gene-LOC119870773	0	0	0	0	0	0	0	0	0
gene-DSE	1428	2006	3311	1102	519	1064	6583	4851	3444
gene-LOC484089	0	0	1	0	0	0	0	0	0
gene-LOC111090701	0	7	0	5	5	5	2	0	7
gene-CALHM6	3810	4307	3845	3202	2504	1496	2957	1494	3701
gene-LOC100686510	0	0	0	0	0	0	0	0	0
gene-TRAPPC3L	97	125	73	119	100	66	75	78	41
gene-CALHM4	36	29	7	35	11	22	2	10	0
gene-CALHM5	2	0	0	0	2	0	0	0	0
gene-RWDD1	6563	5682	4219	4239	3680	3079	3679	4659	3666
gene-LOC612537	13	8	8	1	6	9	1	5	3
gene-RSPH4A	14	55	19	13	13	16	2	6	9
gene-LOC119870774	5	40	20	20	8	8	3	13	12
gene-ZUP1	1504	1701	1289	1226	926	903	1147	882	1394
gene-LOC106558702	5	7	6	6	8	10	5	6	2
gene-KPNA5	953	1327	1044	961	783	839	899	1167	853
gene-FAM162B	0	0	0	0	0	0	6	1	0
gene-GPRC6A	0	0	0	0	0	0	0	0	0
gene-RFX6	0	0	0	0	0	0	0	0	0
gene-LOC111090702	0	0	0	0	0	0	0	0	0
gene-VGLL2	0	0	0	0	0	0	0	0	0
gene-ROS1	0	0	0	0	0	0	0	0	0
gene-DCBLD1	4	9	10	17	10	16	7	6	1
gene-GOPC	2180	2679	2448	2484	1664	1821	1717	1343	2072
gene-NEPN	0	0	0	0	0	0	0	0	0
gene-NUS1	4067	3186	2897	3028	2508	1926	3858	4339	2639
gene-LOC100686987	0	0	0	0	0	0	1	0	0
gene-LOC100687071	0	0	0	0	0	0	0	0	0
gene-SLC35F1	0	0	0	0	0	0	0	7	3
gene-LOC111096073	0	0	0	0	0	0	0	0	0
gene-LOC111096075	0	0	0	0	0	0	0	0	0
gene-CEP85L	685	592	568	629	393	525	528	388	519
gene-LOC111096081	0	7	1	0	0	17	6	4	2
gene-LOC106558793	0	1	0	0	0	0	0	0	0
gene-PLN	3	0	2	1	2	2	0	0	0
gene-LOC111096082	0	9	3	3	0	0	1	2	0
gene-LOC102156314	13	5	5	2	3	0	0	2	10
gene-LOC111096094	17	36	17	18	10	28	15	3	23
gene-MCM9	2174	2581	2304	2313	1601	1850	1550	1374	1757
gene-LOC119869945	0	3	0	0	0	0	0	3	0
gene-LOC111096167	1	3	7	3	0	0	2	3	0
gene-LOC119870779	0	13	5	1	0	0	1	5	4
gene-ASF1A	2017	1312	917	986	1287	721	1023	1556	843
gene-LOC111096168	7	16	16	3	11	1	5	6	14
gene-FAM184A	72	67	103	227	114	291	191	268	269
gene-LOC111098530	0	0	0	0	0	1	0	0	0
gene-LOC100687227	7	7	9	6	0	3	0	4	0
gene-MAN1A1	14997	13811	16194	17857	10345	14798	18452	13404	18873
gene-LOC119870781	7	23	24	31	6	3	18	11	10
gene-LOC102156986	0	15	0	9	3	4	6	0	9
gene-LOC100687379	0	3	0	0	0	5	0	0	0
gene-LOC119870782	0	0	0	0	0	1	28	10	13
gene-LOC119870783	0	0	0	0	0	0	0	3	0
gene-LOC119876504	0	0	0	0	0	0	0	0	7
gene-LOC119869902	0	0	0	0	0	0	0	0	0
gene-LOC119870672	0	0	0	0	0	0	0	0	0
gene-LOC111096174	0	0	0	0	0	0	0	0	0
gene-LOC119869937	0	0	0	0	0	0	0	0	0
gene-LOC111089986	0	0	0	0	0	0	0	0	0
gene-LOC119881357	4634	7868	4503	6764	4161	3076	9919	6027	4484
gene-LOC119869878	0	0	0	0	0	0	0	0	0
gene-LOC111096172	4	6	0	0	0	0	0	0	0
gene-LOC111096171	13	0	5	7	1	0	5	7	0
gene-TBC1D32	294	367	187	250	194	147	344	351	280
gene-LOC102157283	111	131	150	63	60	42	128	92	75
gene-GJA1	85	48	23	43	84	17	326	204	223
gene-LOC119870673	0	0	0	0	0	0	0	0	0
gene-LOC484108	0	0	0	0	0	0	0	0	0
gene-LOC106559720	0	0	0	0	0	0	0	0	0
gene-LOC106558802	0	0	0	0	0	0	0	0	0
gene-LOC119869931	0	0	0	0	0	0	0	0	0
gene-LOC119869899	0	0	0	0	0	0	0	0	0
gene-HSF2	650	445	350	346	388	337	547	672	396
gene-SERINC1	7676	8729	8050	7950	5258	5670	10018	7545	8875
gene-LOC119870786	11	8	15	4	0	6	2	3	0
gene-PKIB	6	0	7	0	0	1	60	57	40
gene-LOC100687864	0	0	0	0	0	0	0	0	0
gene-LOC111096205	0	0	0	0	0	0	0	0	0
gene-FABP7	0	2	0	0	0	2	0	0	8
gene-SMPDL3A	11	13	117	15	2	57	1586	749	422
gene-LOC119870787	0	0	0	0	0	0	0	0	0
gene-CLVS2	0	0	0	0	0	0	7	0	0
gene-LOC119870674	0	0	0	0	0	0	0	0	0
gene-TRDN	0	0	0	0	0	0	0	0	7
gene-LOC111096208	0	0	0	0	0	0	0	0	0
gene-LOC102152099	0	0	0	0	0	0	0	0	0
gene-NKAIN2	14	34	1	0	3	0	3	2	0
gene-LOC111096209	0	0	0	0	0	0	0	0	0
gene-LOC106558814	0	0	0	0	0	0	0	0	0
gene-TRNAK-CUU	0	0	0	0	0	0	0	0	0
gene-RNF217	131	317	160	201	130	129	77	38	65
gene-TPD52L1	6	6	10	0	0	0	0	0	0
gene-HDDC2	1493	1113	717	916	1023	643	894	1172	624
gene-LOC111098237	0	0	0	0	0	0	0	0	0
gene-LOC111096211	0	0	0	0	0	0	0	0	0
gene-LOC119869890	0	0	0	0	0	0	0	0	0
gene-LOC119869929	0	0	0	0	0	0	0	0	0
gene-LOC100688589	0	0	0	0	0	0	0	0	0
gene-LOC612667	4	0	0	0	0	0	0	1	2
gene-LOC100684322	0	0	0	0	0	0	0	0	0
gene-LOC100688798	0	0	0	0	0	0	0	0	0
gene-HEY2	5	35	0	4	19	0	3	9	0
gene-LOC119870788	18	1	0	10	18	0	9	9	6
gene-LOC119870180	22	21	12	55	19	12	39	17	12
gene-TRNAE-CUC	0	0	0	0	0	0	0	0	0
gene-NCOA7	3068	3986	3966	3476	2056	3040	2699	2502	2580
gene-LOC111096224	0	5	0	4	0	0	0	2	0
gene-LOC119870675	17	43	51	97	70	38	49	19	43
gene-HINT3	280	336	338	574	441	444	320	244	255
gene-TRMT11	1448	1496	1245	1163	1063	1021	1278	1236	1067
gene-LOC119869935	0	0	0	0	0	0	0	0	4
gene-LOC100682630	0	0	0	0	0	0	0	0	0
gene-LOC111096229	0	0	0	0	4	0	0	0	0
gene-LOC111096230	3	0	0	0	0	3	0	0	0
gene-LOC119870791	10	16	6	17	14	23	6	16	12
gene-CENPW	1458	712	627	740	1047	351	635	1216	564
gene-LOC119869882	0	0	0	0	0	0	0	0	0
gene-LOC119869894	0	0	0	0	1	0	0	0	0
gene-LOC111096231	0	0	0	0	0	0	0	0	0
gene-LOC119871007	0	0	0	0	0	0	0	0	0
gene-LOC111090705	0	0	0	0	0	0	0	0	0
gene-LOC100684456	0	0	0	0	0	0	0	0	0
gene-LOC102153070	0	0	0	0	0	0	0	0	0
gene-LOC612687	0	0	0	1	1	4	0	0	0
gene-RSPO3	0	2	0	0	0	0	0	0	0
gene-LOC100682860	0	0	0	0	0	0	0	0	0
gene-LOC111096246	0	0	0	0	0	0	0	0	0
gene-RNF146	3977	3996	3275	4005	2727	2884	3320	3230	3464
gene-ECHDC1	3550	2553	1887	2044	2250	1288	2401	2707	2366
gene-LOC111096255	0	0	0	0	0	0	0	0	0
gene-KIAA0408	5	0	0	0	1	0	2	4	0
gene-SOGA3	1	0	3	1	3	0	7	7	4
gene-LOC119881358	0	0	0	0	0	0	0	0	0
gene-C1H6orf58	0	0	0	0	0	0	0	0	0
gene-LOC111096260	0	0	0	0	0	0	0	0	0
gene-LOC612694	0	0	0	0	0	0	0	0	0
gene-THEMIS	2397	1849	2008	1966	1464	1863	441	370	1093
gene-LOC119869863	0	0	0	5	0	0	0	0	0
gene-LOC111096271	0	0	0	0	0	0	0	0	0
gene-PTPRK	19	23	15	32	6	50	14	4	19
gene-LOC119881375	0	0	0	0	0	0	0	0	0
gene-LOC106558822	0	0	0	0	0	0	0	0	0
gene-LOC100683269	0	0	0	0	0	0	0	0	0
gene-LAMA2	9	17	10	12	1	20	11	1	5
gene-LOC102151333	1	9	0	0	2	0	0	1	0
gene-LOC119870797	0	0	0	0	0	0	0	0	0
gene-LOC119870796	0	5	0	0	0	0	0	0	0
gene-LOC119875969	0	0	3	0	0	0	0	0	0
gene-LOC119870795	0	0	0	0	0	0	0	0	0
gene-LOC111096277	0	0	0	0	0	0	0	0	0
gene-ARHGAP18	686	974	1185	926	736	800	813	799	678
gene-LOC119870798	0	1	0	0	0	0	2	0	0
gene-LOC111090713	0	2	0	0	0	0	0	0	0
gene-LOC111090714	0	0	7	0	3	3	1	0	0
gene-TMEM244	0	0	0	0	0	0	0	0	0
gene-LOC119864853	0	0	0	0	0	0	0	0	0
gene-LOC119864962	204	159	167	180	181	212	86	45	138
gene-L3MBTL3	1987	1982	1817	1579	1247	1292	2087	1589	2883
gene-SAMD3	0	0	0	2	1	1	0	2	0
gene-TMEM200A	0	4	0	4	0	2	15	12	4
gene-LOC106559769	0	0	0	0	0	0	0	0	0
gene-LOC119865182	0	0	0	0	0	0	0	0	0
gene-LOC106559350	0	0	0	0	0	0	0	0	0
gene-LOC119870799	0	0	0	0	0	0	0	0	0
gene-EPB41L2	1264	838	747	912	895	679	1250	1168	1318
gene-LOC102151410	0	0	0	1	0	12	0	0	0
gene-LOC119870193	0	0	7	0	0	0	0	0	0
gene-LOC102155875	0	0	0	0	0	0	0	0	0
gene-AKAP7	303	488	363	358	291	308	340	283	320
gene-LOC119881376	0	0	2	4	2	0	2	3	2
gene-LOC491382	0	0	0	0	0	0	0	0	0
gene-LOC606788	0	0	0	0	0	0	0	0	0
gene-LOC119870803	0	0	0	0	0	0	0	0	0
gene-LOC119881377	0	0	0	0	0	0	0	0	0
gene-FAM240B	0	0	0	0	0	0	0	0	0
gene-LOC119869879	0	0	0	0	0	0	0	0	0
gene-LOC119870805	0	0	0	0	0	0	0	0	0
gene-CTSV	26	5	0	5	2	13	57	31	22
gene-LOC119869850	0	0	0	0	0	0	0	0	0
gene-LOC119870806	0	7	2	7	3	2	0	2	9
gene-ZNF782	238	267	283	296	164	229	186	226	227
gene-ZNF510	2	31	23	0	1	4	6	7	11
gene-PRXL2C	512	1007	793	943	572	833	668	634	982
gene-LOC111096328	0	4	4	5	0	2	0	1	0
gene-LOC119879582	0	0	0	0	0	0	0	0	0
gene-CDC14B	992	1226	1373	729	410	797	564	515	1054
gene-LOC102157082	8	3	18	3	6	17	10	5	2
gene-HABP4	594	920	621	818	543	577	1272	833	1043
gene-LOC119869867	0	0	0	0	0	0	0	0	4
gene-LOC100856674	7	4	9	1	2	2	8	5	16
gene-ZNF367	2875	2152	1666	2561	2284	1621	1770	2320	1570
gene-LOC119870808	0	21	17	20	7	30	24	14	38
gene-SLC35D2	7	84	72	103	51	86	159	104	137
gene-LOC100856244	0	0	0	0	1	0	0	0	1
gene-HSD17B3	0	0	0	1	0	0	0	1	0
gene-LOC119869862	0	0	0	0	0	0	0	0	0
gene-LOC111090716	0	0	0	0	0	0	0	0	0
gene-LOC102151543	0	0	0	0	0	0	4	19	0
gene-LOC106559352	0	0	0	0	0	0	0	0	0
gene-LOC111096339	0	0	0	0	0	0	0	0	0
gene-ERCC6L2	3282	2932	2600	2395	2008	2012	2680	2877	2627
gene-LOC119869958	0	0	0	2	0	0	0	0	0
gene-LOC119870809	0	0	0	0	2	9	2	1	5
gene-LOC111096340	62	84	51	46	74	45	196	265	79
gene-LOC119869858	0	0	0	0	0	0	0	0	0
gene-LOC111090717	0	0	0	0	0	0	0	0	0
gene-LOC119866365	0	0	0	0	0	0	0	0	0
gene-PTCH1	132	128	113	74	81	59	848	1051	346
gene-LOC119870810	11	32	14	13	6	5	39	40	40
gene-LOC111096354	0	0	0	0	0	0	2	2	0
gene-LOC102151730	0	0	0	0	0	1	1	0	1
gene-LOC119871011	8	0	6	0	0	0	0	3	0
gene-FANCC	501	328	201	340	297	199	308	350	185
gene-LOC111096365	3	10	0	0	1	0	3	0	0
gene-LOC119870813	43	33	59	14	31	45	33	20	27
gene-LOC111096364	0	8	20	3	3	0	0	2	21
gene-C1H9orf3	538	880	767	975	720	770	509	624	550
gene-MIR24-1	0	0	0	0	0	0	0	0	0
rna-NR_049241.1	0	0	0	0	0	0	0	0	0
gene-MIR27B	0	0	0	0	0	0	0	0	0
rna-NR_049240.1	0	0	0	0	0	0	0	0	0
gene-MIR23B	0	0	0	0	0	0	0	0	0
rna-NR_049239.1	0	0	0	0	0	0	0	0	0
gene-LOC119870812	6	0	0	6	1	0	4	0	6
gene-LOC119866418	0	0	0	0	0	0	0	0	0
gene-FBP1	0	4	0	0	4	6	33	30	10
gene-FBP2	0	0	0	0	0	1	0	6	6
gene-LOC100688687	0	0	0	0	0	0	0	0	0
gene-CTSL3	0	0	0	0	0	0	0	0	0
gene-LOC100688819	0	0	0	0	0	0	0	0	0
gene-LOC100688895	0	0	0	0	0	0	2	0	0
gene-DAPK1	608	567	993	653	677	478	2762	3828	1464
gene-LOC119870814	0	0	0	0	0	2	0	5	0
gene-LOC111096369	0	0	0	0	0	0	0	0	0
gene-LOC106559361	0	0	0	0	0	0	0	0	0
gene-LOC119866716	0	0	0	0	0	0	0	0	0
gene-LOC111096374	0	0	0	0	0	0	0	0	0
gene-LOC100682577	0	0	0	0	0	0	0	0	0
gene-LOC111096376	5	0	0	0	0	0	0	0	0
gene-LOC106559362	0	0	0	0	0	0	0	0	0
gene-LOC111096384	0	0	0	0	0	0	0	0	0
gene-GAS1	12	9	23	0	0	4	170	108	51
gene-LOC119866857	0	0	0	0	0	0	0	0	0
gene-LOC106559315	0	0	0	0	0	0	0	0	0
gene-LOC119867029	0	0	0	0	0	0	0	0	0
