chrom	start	end	length	orientation	left_gene	right_gene	hard_veto	veto_tad_boundary	veto_atac_peak	veto_risk_gene	veto_low_mappability	veto_mirna_nearby	veto_risk_gene_radius	veto_gene_dense_neighborhood	veto_lncrna_smallrna	veto_tad_risk_gene	veto_high_repeat_content	pct_repeat	veto_ultraconserved_element	max_50bp_rolling_phyloP	veto_external_regulatory_element	veto_low_atac_accessibility	no_rrbs_coverage	atac_mean	atac_mean_percentile	atac_variability	atac_peak_frequency	rrbs_mean	rrbs_variability	tad_boundary_distance	mirna_distance	risk_gene_radius_distance	gene_dense_clearance	score_stability_atac	score_low_peak_frequency	score_low_methylation	score_stability_rrbs	score_tad_distance	final_score	final_score_percentile
NC_051814.1	33387381	33437530	50149	convergent	LOC106559418	LOC106559383	True	True	False	False	False	False	True	True	False	True	False		False		False	False	False	1.0546376519121827	0.6061003281216077	0.05354997533803809	1.0	9.393423118540841	1.6981872615572788	12545	4766318	33702	8628	0.3903	0.0193	0.8627	0.5825	0.1592	0.4028	21.3
NC_051814.1	34678177	34747422	69245	convergent	LOC102152060	TXNRD1	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.1069022168607479	0.6852878786401162	0.056756604668032284	28.0	8.30355541738981	1.0020221804144531	12201	6066662	1334046	24122	0.3301	0.004	0.865	0.596	0.1592	0.3909	12.8
NC_051814.1	35158873	35212398	53525	convergent	SEPTIN10	LOC106559442	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	1.016540925771151	0.5428396378328485	0.05177686438723069	1.0	8.02108697312771	1.3086848170898036	0	6046292	1806882	15614	0.4275	0.0193	0.8657	0.5892	0.0901	0.3984	17.6
NC_051814.1	46275184	46345564	70380	convergent	TRNAI-UAU-2	LOC119873662	True	True	True	False	False	False	True	True	False	False	False		False		True	False	False	1.3480609233749516	0.9060177566478432	0.07038423397176995	69.0	14.933970675336342	2.156832905980341	0	5078426	74552	0	0.1735	0.0001	0.8536	0.5762	0.0901	0.3387	1.5
NC_051814.1	46556671	46612324	55653	convergent	LOC106559407	LOC119873664	True	False	True	False	False	False	False	True	False	False	False		False		True	False	False	1.8852126482789566	0.9852423868845647	0.10379360861440508	63.0	18.222381188554813	3.7065642290898295	65503	5352549	348675	11347	0.0325	0.0002	0.8482	0.5548	0.4221	0.3716	6.5
NC_051814.1	55173498	55233905	60407	convergent	NA	LOC102151272	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9401838540374389	0.4086948862270646	0.04823102151203433	1.0	3.4010765916281214	0.43392275880364856	78701	2555815	2433939	100	0.5127	0.0193	0.879	0.6076	0.4788	0.4995	67.7
NC_051814.1	57054512	57104779	50267	convergent	LOC119873779	CLHC1	True	False	True	False	False	False	False	True	False	False	False		False		True	False	False	1.277182712862344	0.863880636058498	0.06881804073268599	42.0	11.03736928399584	1.5877232265406553	70355	679871	557995	11200	0.1865	0.0018	0.8597	0.5842	0.4442	0.4153	26.5
NC_051814.1	57815583	57880350	64767	convergent	LOC119873681	LOC111097852	True	False	False	False	False	True	True	True	False	True	False		False		False	True	False	0.9987302262597972	0.5119906890793658	0.05244328525963833	1.0	6.159059383920105	1.1429258369943438	272966	70142	148242	20	0.4126	0.0193	0.87	0.5927	0.8881	0.5565	85.0
NC_051814.1	61932847	61989787	56940	convergent	LOC102155693	LOC119873691	True	False	True	False	False	False	True	True	False	True	False		False		False	False	False	1.2693991713858281	0.8582162840667303	0.06814492922723328	47.0	9.541967960903278	1.2132007129132378	186317	4183493	36038	7568	0.192	0.0012	0.8625	0.5912	0.7862	0.4866	61.0
NC_051814.1	63844443	63896703	52260	convergent	OTX1	LOC100686739	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9886110957369296	0.4942867559747238	0.05233484580903763	3.0	5.885713248899131	1.2503837156039923	0	6092749	987989	5011	0.4149	0.0155	0.8707	0.5904	0.0901	0.3963	15.4
NC_051814.1	66943912	67008116	64204	convergent	MEIS1	LOC111097797	True	True	False	True	False	False	True	False	False	True	False		False		True	True	False	0.993399816099274	0.5027288742999118	0.05207666319985481	1.0	17.920064723328018	1.9673887958013385	23986	9198190	32102	81938	0.4204	0.0193	0.8485	0.5787	0.217	0.4168	28.6
NC_051814.1	68117840	68179368	61528	convergent	LOC100683563	C1D	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.047777958516207	0.5949786343117355	0.05445504265633169	5.0	16.459912214740527	1.7878375528434816	26396	10370780	79720	18614	0.3718	0.0133	0.8514	0.5812	0.2325	0.4101	24.3
NC_051815.1	5132068	5205139	73071	convergent	LOC102157398	LOC119873853	True	False	False	False	False	False	True	True	False	False	False		False		True	False	False	1.09864835617258	0.6735058737976406	0.05821307589448772	35.0	8.13931947184645	1.5089383272429713	118603	3491883	156027	33885	0.3056	0.0027	0.8654	0.5856	0.6258	0.477	56.4
NC_051815.1	7585907	7653876	67969	convergent	LOC100687242	LOC106559451	True	False	False	False	False	False	False	False	False	False	False	41.9	False	4.64874	False	True	False	0.938604378950827	0.40591544061526674	0.04882095354569469	25.0	2.952367870215627	0.4415404114902578	69891	5943171	2607315	129592	0.4967	0.0046	0.8811	0.6076	0.4397	0.4859	60.5
NC_051815.1	15804115	15863613	59498	convergent	LOC111097925	LOC111098006	True	False	False	False	False	False	False	False	False	False	False	37.99	True	6.66906	True	True	False	0.9604071478366195	0.4444518754540766	0.04968520282556324	2.0	2.657512726253455	0.30685352162552754	208864	1108139	3089002	80706	0.4757	0.017	0.8826	0.6079	0.8201	0.5607	87.0
NC_051815.1	33774377	33832861	58484	convergent	LOC100856273	LOC100856119	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.8924111733167418	0.3261626303924458	0.04719595940947068	1.0	3.386314634273913	0.44927888475321726	3619	7439264	1639127	18072	0.5365	0.0193	0.8791	0.6075	0.1074	0.43	38.0
NC_051815.1	54176384	54240721	64337	convergent	MELK	LOC119874128	True	False	False	True	False	False	True	True	False	True	False		False		True	False	False	1.065365470134926	0.6231729151380844	0.05435607718143573	7.0	9.754291915496296	1.4841548180665318	33552	3111288	32168	385	0.3735	0.0117	0.8621	0.586	0.2682	0.4203	32.1
NC_051815.1	56181459	56247618	66159	convergent	LOC111098102	LOC119874060	True	False	False	False	False	False	True	True	False	True	False		False		True	False	False	1.0792989211238453	0.6447540516893357	0.05623772343489282	35.0	5.0853829455096395	0.7911740991702989	60462	5117274	127406	4541	0.3382	0.0027	0.873	0.6014	0.3995	0.443	44.3
NC_051815.1	67619694	67676552	56858	convergent	LOC119873978	LOC111097883	True	False	True	False	False	False	True	True	False	False	False		False		True	False	False	1.2924902168975683	0.8743587594680401	0.0701466343027345	53.0	11.884725100633215	1.370604006524369	76877	1937353	213341	11553	0.1752	0.0008	0.8583	0.588	0.4705	0.4185	29.7
NC_051815.1	72532281	72586362	54081	convergent	LOC106559529	LOC119873989	True	True	True	False	False	False	True	True	False	True	False		False		True	False	False	1.1543068742172793	0.7473473738041856	0.061553209813598395	49.0	7.796709218088949	1.1612894816706911	15679	2973823	65032	6753	0.2607	0.0011	0.8661	0.5923	0.1749	0.379	9.1
NC_051815.1	74432972	74494463	61491	convergent	LOC111097897	LOC119874053	True	False	False	False	False	False	False	False	False	False	False	24.88	True	7.307460000000001	True	False	False	1.192369790955106	0.7900659002029893	0.061537239674686994	0.0	50.047569718687406	6.924166922147982	138717	4878219	511932	185978	0.261	0.0287	0.7728	0.4908	0.684	0.4475	45.3
NC_051816.1	729204	780179	50975	convergent	LOC100684529	LOC119874351	True	False	True	False	False	False	True	True	False	False	False		False		True	False	False	1.1720422833539195	0.767990649027012	0.06086885523266003	51.0	9.179757922551559	1.4269594249215054	70309	2246970	43693	6763	0.2687	0.0009	0.8631	0.587	0.4442	0.4328	39.3
NC_051816.1	888522	959052	70530	convergent	MUC21	LOC119876866	True	False	False	False	False	False	True	True	False	True	False		False		True	False	False	1.0806829020163362	0.6468342186659302	0.05427277108468723	25.0	7.624140278029079	1.0188300985902778	73787	2077874	80051	4397	0.3754	0.0046	0.8665	0.5956	0.4576	0.4599	49.9
NC_051816.1	2021125	2084815	63690	convergent	LOC119881685	TSBP1	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.5193009271872263	0.04049642389325255	0.017284168077656866	0.0	2.01542195041958	0.13044817999939406	227970	948691	498270	3359	0.954	0.0287	0.8868	0.608	0.8444	0.6644	99.3
NC_051816.1	5010995	5063926	52931	convergent	LOC608284	FKBP5	True	True	False	False	False	False	True	True	False	False	False		False		True	True	False	1.0093970719801633	0.5304948556975752	0.05116034958226294	7.0	6.609104869804652	0.9466333021379757	12460	1504288	95507	26965	0.4423	0.0117	0.8689	0.5974	0.1592	0.4159	27.3
NC_051816.1	10056117	10121857	65740	convergent	LOC111098152	LOC119874267	True	False	False	False	False	False	True	True	False	False	False		False		False	False	False	1.0779338532801683	0.6426815718441965	0.05472914814683078	6.0	4.709746851335808	0.707598592112622	36013	6555815	218136	11008	0.3665	0.0125	0.8742	0.6034	0.2835	0.428	36.9
NC_051816.1	13571280	13642018	70738	convergent	LOC111098270	SUPT3H	True	True	False	False	False	False	True	True	False	False	False		False		False	False	False	1.057107367899525	0.6100383506503266	0.05407259502198281	3.0	7.546764267309536	0.7324024664468093	31649	6697892	297488	41771	0.3791	0.0155	0.8666	0.6028	0.258	0.4244	35.4
NC_051816.1	16360664	16416333	55669	convergent	OPN5	LOC119876862	True	True	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9354761275148038	0.40042036197001885	0.049566718788085364	0.0	2.210992619853432	0.3009464985000629	13498	3916043	646588	4555	0.4787	0.0287	0.8853	0.6079	0.1644	0.433	39.5
NC_051816.1	25815845	25884245	68400	convergent	LOC111098165	LOC111098166	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9231312210703919	0.3788092487351826	0.04911752045212666	1.0	1.7216429593725553	0.3891319815875494	399955	5541280	1729887	49232	0.4895	0.0193	0.8892	0.6078	0.952	0.5916	95.7
NC_051816.1	40263604	40321877	58273	convergent	LOC100855752	LOC111098325	True	False	False	False	False	False	False	False	False	False	True	50.26	False	3.54012	False	True	False	0.9193209745025033	0.37221194808651703	0.048627436935936755	1.0	2.1015786364249913	0.35753821412255665	257260	1191024	1050417	55732	0.5019	0.0193	0.8861	0.6078	0.8753	0.5781	91.8
NC_051816.1	41991512	42044662	53150	convergent	BCKDHB	LOC102155357	True	False	False	False	False	False	True	False	False	False	False		False		True	True	False	0.9882613426482426	0.49367046081015376	0.05194245913907928	10.0	3.125394497200053	0.2681175547731674	93087	534300	296643	52577	0.4237	0.0099	0.8803	0.6079	0.5388	0.4921	63.1
NC_051816.1	47327902	47386565	58663	convergent	HTR1E	CGA	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	1.0098404289826168	0.5313010762036189	0.05279557175894477	15.0	2.5003589574459593	0.3688713148249115	32233	5873446	442180	6077	0.4055	0.0076	0.8835	0.6078	0.2631	0.4335	39.9
NC_051816.1	48272208	48342011	69803	convergent	SPACA1	CNR1	True	False	False	False	False	False	False	True	False	True	False		False		False	True	False	0.9622569714344232	0.44771397279037084	0.04993388991986892	1.0	2.768675787982851	0.40300049229740637	317891	6823322	442287	22850	0.47	0.0193	0.882	0.6077	0.9179	0.5794	92.6
NC_051816.1	48393708	48452461	58753	convergent	LOC111098352	LOC119874280	True	False	False	False	False	False	False	True	False	True	False		False		False	True	False	0.9240276822894543	0.38035938956249216	0.04872303646526858	1.0	2.535639170808336	0.428448901187121	201916	6939297	326312	5161	0.4996	0.0193	0.8833	0.6076	0.8101	0.564	88.5
NC_051816.1	53806181	53865232	59051	convergent	LOC100684677	LOC100687875	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9130744746391983	0.3614293850665112	0.04843484804981449	1.0	2.6087135352048194	0.4130171624330436	235706	12351919	722636	39862	0.5076	0.0193	0.8829	0.6077	0.8533	0.5742	90.5
NC_051816.1	64340623	64411071	70448	convergent	PRDM1	ATG5	True	False	True	True	False	False	True	False	False	True	False		False		True	False	False	1.2442753567397076	0.838557285009473	0.06679772916363094	51.0	17.913021778713034	2.688409604930633	75847	22892060	35224	87411	0.2037	0.0009	0.8485	0.5695	0.4663	0.4178	29.1
NC_051816.1	67608124	67672326	64202	convergent	GPR6	LOC111098188	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	1.020100511816379	0.5489690873534014	0.053279573800327926	2.0	10.489034062468885	1.817383961350427	215225	26156438	755065	45279	0.3952	0.017	0.8607	0.5808	0.8295	0.5366	78.3
NC_051816.1	70866191	70918704	52513	convergent	MARCKS	LOC106559557	True	True	False	False	False	False	True	True	False	False	False		False		True	False	False	1.0548279071906148	0.6064008667996913	0.05552805020190438	2.0	28.53561108851672	3.4130975848451834	7553	29408660	40601	14344	0.3514	0.017	0.8336	0.5594	0.1304	0.3784	8.5
NC_051816.1	72343871	72396378	52507	convergent	LOC119874236	LOC111098409	True	False	False	False	False	False	True	True	False	True	False		False		True	False	False	1.0505471755396651	0.5994953820626889	0.05415381680673357	1.0	28.687505268891368	3.564556799598239	45124	30886337	172031	7422	0.3777	0.0193	0.8334	0.5571	0.3279	0.4231	34.5
NC_051816.1	73372682	73425689	53007	convergent	LOC111098416	PSMB1	True	False	False	True	False	False	True	True	False	False	False		False		True	False	False	1.217834707340098	0.8151587103204642	0.06278977593890005	2.0	40.14936900062804	5.256572236101586	724185	31915398	26504	9747	0.2458	0.017	0.8163	0.5263	0.9901	0.5191	74.2
NC_051817.1	670319	729017	58698	convergent	LOC111098485	LOC111098432	True	False	False	False	False	False	True	True	False	False	False		False		True	False	False	1.0222228906594035	0.552556787379837	0.05167305569745914	4.0	6.38338782107412	1.1291519683809412	124668	992125	144087	17271	0.4303	0.0143	0.8694	0.593	0.6447	0.5103	70.7
NC_051817.1	2762900	2833447	70547	convergent	LOC119876950	LOC119864717	True	False	True	False	False	False	True	True	False	True	False		False		True	False	False	1.1122411646687427	0.692745679078533	0.05789521027029043	59.0	5.369950636249239	0.819001617569494	126827	1106178	64101	14215	0.3111	0.0004	0.8722	0.6007	0.6507	0.487	61.2
NC_051817.1	8064988	8132108	67120	convergent	LOC111098516	LOC119865560	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9282439203787095	0.3877488402418515	0.04893438321503858	0.0	1.7079353632881358	0.2815214165154041	123548	1934690	774995	9865	0.4935	0.0287	0.8893	0.6079	0.6416	0.5322	76.1
NC_051817.1	8580007	8642797	62790	convergent	LOC111098518	LOC111098519	True	False	False	False	False	False	True	True	False	False	False		False		False	True	False	0.9194106021567616	0.37237022789632884	0.047975169224977535	1.0	4.099493337442934	0.5405702868514268	188598	1421836	262141	6134	0.5185	0.0193	0.8763	0.6066	0.7895	0.562	87.6
NC_051817.1	10033333	10096852	63519	convergent	MIR8836	NUDCD1	True	False	False	False	False	True	False	False	False	False	False		False		False	True	False	0.9679192084749932	0.457746837102644	0.050462887924352856	1.0	4.838568909476733	0.7181125334169566	59908	31834	1042691	70293	0.4578	0.0193	0.8738	0.6032	0.3948	0.4698	53.8
NC_051817.1	12626538	12686868	60330	convergent	LOC106559613	CSMD3	True	False	False	False	False	False	False	False	False	False	False	40.73	False	4.02278	False	True	False	0.8414630810709525	0.24598834215745446	0.04446602215295444	0.0	5.038602540370881	0.745968688989723	131703	2623445	2648540	56726	0.6038	0.0287	0.8732	0.6025	0.6646	0.5546	84.2
NC_051817.1	16507341	16565029	57688	convergent	UTP23	LOC100687037	True	False	False	True	False	False	True	True	False	True	False		False		True	True	False	1.007893457076798	0.5278235931623748	0.052760642617203875	14.0	2.735821587898529	0.34926891723797393	36185	6502927	28844	6323	0.4062	0.008	0.8822	0.6079	0.2835	0.4376	42.1
NC_051817.1	24350676	24411685	61009	convergent	LOC119865453	LOC102151612	True	False	False	False	False	False	False	False	False	False	False	48.13	False	3.44548	False	True	False	0.9629809825307715	0.44899290494455174	0.050064783391325966	1.0	2.4833991619329003	0.24634286030510924	56180	6890712	689245	68335	0.4668	0.0193	0.8836	0.608	0.3808	0.4717	54.9
NC_051817.1	28001742	28068918	67176	convergent	LOC111098451	ADCY8	True	True	False	False	False	False	False	True	False	False	False		False		False	False	False	1.081749733715929	0.6484380859710216	0.0552017851435244	24.0	5.559968028314568	0.6394092925019568	10330	3236562	765306	45331	0.3576	0.0049	0.8716	0.6049	0.1477	0.3973	16.7
NC_051817.1	29429036	29482883	53847	convergent	LOC102153335	LRRC6	True	True	False	False	False	False	False	True	False	False	False		False		False	False	False	1.093799062256381	0.6664838721739558	0.05622932046507756	1.0	8.879264705942198	1.2995744204902893	19041	1815933	548843	4221	0.3383	0.0193	0.8637	0.5894	0.1959	0.4013	20.4
NC_051817.1	42409351	42467972	58621	convergent	LOC119865519	LOC119865447	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.8564695889919309	0.2684642524658404	0.0453009743053424	0.0	1.9965818156880482	0.25010277292347227	538661	1692722	2586838	12374	0.5831	0.0287	0.8869	0.608	0.9785	0.617	98.3
NC_051817.1	50196685	50266401	69716	convergent	LOC100683751	LOC100683821	True	True	False	False	False	False	False	False	False	False	False		False		False	True	False	0.7940551113863936	0.18246261793345186	0.04100941195371041	0.0	2.3260994325512634	0.42121903958455886	0	9485604	409888	55234	0.6893	0.0287	0.8846	0.6077	0.0901	0.4601	50.1
NC_051818.1	5712360	5767938	55578	convergent	LOC102155278	LOC119867007	True	True	False	False	False	True	False	True	False	False	False		False		True	False	False	1.314126074234756	0.8877848404239645	0.06780524830759149	14.0	7.784589541303331	0.8843984113499762	0	178540	635945	12819	0.1951	0.008	0.8661	0.599	0.0901	0.3517	2.2
NC_051818.1	9869905	9920386	50481	convergent	LOC119865745	LOC100688839	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9247300767055043	0.38157902545843386	0.04934008606955262	1.0	3.2596540681995636	0.5027555354720405	295145	939574	1435757	5374	0.484	0.0193	0.8797	0.607	0.9046	0.5789	92.4
NC_051818.1	14495427	14554191	58764	convergent	LOC119874506	TEX47	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9354019897043011	0.40028978503828677	0.0494644986940395	1.0	3.590498787653186	0.4981537325465738	75191	4261752	1017370	1667	0.4809	0.0193	0.8782	0.6071	0.4662	0.4904	62.7
NC_051818.1	19245636	19304857	59221	convergent	GNG11	BET1	True	True	False	False	False	False	True	True	False	False	False		False		False	False	False	1.0345344500352924	0.5732124746602368	0.05508446743291404	1.0	3.0358355551455536	0.2831486393626097	25246	487998	56896	4565	0.3598	0.0193	0.8807	0.6079	0.2274	0.419	30.2
NC_051818.1	43701564	43775013	73449	convergent	ADCYAP1R1	LOC102154587	True	True	False	False	False	False	True	False	False	False	False		False		True	False	False	1.0323285751390556	0.5695390479941411	0.053153811181314965	8.0	6.3795622869493425	1.0315052242563587	0	3455569	193771	66581	0.3975	0.0111	0.8694	0.5953	0.0901	0.3927	14.1
NC_051818.1	47079968	47131672	51704	convergent	LOC119867666	LOC111098822	True	False	False	False	False	False	True	True	False	False	False		False		False	False	False	1.0630910627782557	0.6195981069630444	0.05459090779343386	8.0	10.499209064265532	1.2759027106489844	69180	6823101	213706	17480	0.3693	0.0111	0.8606	0.5899	0.4397	0.4541	47.7
NC_051818.1	60626704	60697896	71192	convergent	LOC119866869	SLC13A1	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.1333359427191674	0.7211488892538335	0.05760070113129248	1.0	29.39998623375889	3.8417120379370586	212700	20379581	524509	20561	0.3159	0.0193	0.8328	0.5527	0.8258	0.5093	70.5
NC_051819.1	3753627	3825487	71860	convergent	LOC119869470	LOC119881733	True	True	False	False	False	False	False	True	False	False	False		False		True	False	False	1.1691416443030171	0.7647084629319898	0.06068385873656568	20.0	10.487622897088444	1.4358656028856287	0	1416851	687617	38048	0.2712	0.0059	0.8607	0.5868	0.0901	0.3629	3.5
NC_051819.1	4205082	4273748	68666	convergent	LOC111098951	LOC102151429	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.1259925328666367	0.7114711975335677	0.0573589396966145	1.0	19.422445538380114	2.984111016115803	164415	1866709	484368	12378	0.3198	0.0193	0.8468	0.5656	0.7447	0.4993	67.2
NC_051819.1	20314140	20377667	63527	convergent	LOC119869464	LOC119869379	True	False	False	False	False	False	True	True	False	False	False		False		True	True	False	0.953472036819994	0.43215841039717384	0.049366051085173	1.0	3.9463151609442892	0.5889834107745476	95903	7255581	109665	26375	0.4833	0.0193	0.8768	0.6059	0.5464	0.5063	69.6
NC_051819.1	23412529	23465999	53470	convergent	MYF5	LIN7A	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	0.9885648972434776	0.4942066929882253	0.05206421215845889	1.0	4.987867476709447	0.7099009045085742	239264	4162220	871080	8007	0.4207	0.0193	0.8733	0.6034	0.8576	0.5549	84.4
NC_051819.1	27740518	27794146	53628	convergent	LOC102154855	LOC100683898	True	False	False	False	False	True	True	True	False	True	False		False		True	True	False	0.9540557373892214	0.43318563854012715	0.05001672595892744	1.0	3.0413904894958175	0.42841784020996876	167332	165826	209721	11042	0.4682	0.0193	0.8807	0.6076	0.7507	0.5453	81.3
NC_051819.1	27864256	27917940	53684	convergent	LOC111090020	RASSF9	True	False	False	False	False	True	True	True	False	True	False		False		True	True	False	0.9279237464634716	0.3871225945706218	0.048751146792240393	1.0	3.6089828983874535	0.5921623020303186	108902	289592	85955	5459	0.4988	0.0193	0.8782	0.6058	0.593	0.519	74.0
NC_051819.1	29615719	29672503	56784	convergent	LOC111098932	LOC111098894	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	0.930519266601089	0.39171237528554903	0.04853014719189739	0.0	2.2050266480897056	0.4255720386099256	44111	2042605	586421	49328	0.5048	0.0287	0.8854	0.6076	0.323	0.4699	54.0
NC_051819.1	30913325	30967876	54551	convergent	LOC119869342	DUSP6	True	False	True	True	False	False	True	True	False	True	False		False		True	False	False	1.0886543305457936	0.6587791969534343	0.05736073741374359	61.0	9.071864684066595	1.125885027836208	159400	2198128	27276	5775	0.3198	0.0003	0.8633	0.5931	0.734	0.5021	68.1
NC_051819.1	32255898	32317043	61145	convergent	LOC111090028	CCER1	True	False	False	False	False	False	True	True	False	False	False		False		False	True	False	0.9872513767209886	0.49190232670277395	0.052055450189687776	3.0	4.7101025300257024	0.6171938860301485	38530	852258	203487	9635	0.4209	0.0155	0.8742	0.6053	0.2935	0.4419	43.6
NC_051819.1	35221213	35288244	67031	convergent	LOC119869290	TMCC3	True	True	False	False	False	False	True	True	False	True	False		False		True	False	False	1.0788191014672415	0.6440231170921699	0.05486118341479805	54.0	13.462586669942688	1.9715432317151602	20272	644666	174224	8359	0.3636	0.0007	0.8556	0.5787	0.2011	0.3999	19.1
NC_051819.1	50452875	50525877	73002	convergent	LOC119869387	LOC111098915	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0657411558373797	0.6237900238660921	0.05353067103251931	1.0	7.974330907327211	1.216644056191611	39376	10648318	380056	14722	0.3908	0.0193	0.8657	0.5911	0.2984	0.4331	39.7
NC_051819.1	56330968	56393135	62167	convergent	LOC119867837	LOC119869360	True	False	False	False	False	False	False	True	False	False	False		False		True	True	False	0.9512795933426821	0.42828428388920664	0.05033429954617155	2.0	3.4413439371497168	0.36961845926341963	87949	16520993	3461798	1571	0.4606	0.017	0.8789	0.6078	0.5161	0.4961	65.9
NC_051820.1	1623305	1690052	66747	convergent	PDIA4	LOC119869648	True	False	True	False	False	True	True	True	False	True	False		False		True	False	False	1.1830773483513184	0.7802177565122493	0.061304696438897625	50.0	14.421460694874037	1.9994585975308918	56678	145386	74231	9948	0.2636	0.001	0.8542	0.5783	0.3808	0.4156	26.7
NC_051820.1	12347409	12407429	60020	convergent	LUZP6	LOC102156014	True	False	True	False	False	False	False	True	False	False	False		False		False	False	False	1.0548196717181444	0.6063875368756755	0.054725822003122364	41.0	5.934386755583858	0.6146443437844621	72581	531025	1027779	3146	0.3665	0.0019	0.8706	0.6054	0.4531	0.4595	49.7
NC_051820.1	22590144	22660334	70190	convergent	DYNC2I1	VIPR2	True	True	False	False	False	False	False	False	False	False	False		False		True	False	False	1.080530788108495	0.6466064313337074	0.05595478647233142	12.0	17.58985396649555	2.8817897333750917	239	960719	1380241	56325	0.3432	0.0089	0.8488	0.567	0.0901	0.3716	6.5
NC_051820.1	22976673	23048542	71869	convergent	LOC111090199	LOC100682550	True	False	False	False	False	False	False	True	False	False	False		False		False	False	False	1.029272421870412	0.5644382347071065	0.054649035922060815	1.0	5.006862865785664	0.9464781302343075	62607	1348087	1478413	14208	0.3678	0.0193	0.8733	0.5974	0.4089	0.4533	47.5
NC_051820.1	35121001	35190439	69438	convergent	LOC100686540	WRN	True	True	False	False	False	False	False	True	False	False	False		False		True	True	False	1.0107343934486175	0.5328746539161111	0.05141305232761182	6.0	3.1392024738942927	0.33716601917621064	0	1686160	355497	7955	0.437	0.0125	0.8802	0.6079	0.0901	0.4055	22.3
NC_051820.1	37178242	37231175	52933	convergent	LOC119869555	LOC102155995	True	True	False	False	False	True	False	True	False	False	False		False		True	False	False	1.0718489874797978	0.6332939050591286	0.05520903429383126	8.0	4.684538952255375	0.4647451773744479	0	292684	360395	8415	0.3575	0.0111	0.8743	0.6074	0.0901	0.3881	11.9
NC_051820.1	37416979	37473636	56657	convergent	PPP1R3B	ERI1	True	False	False	False	False	True	False	True	False	False	False		False		True	False	False	1.1499178225499895	0.7420181890881012	0.06178272169835183	35.0	3.705885461177608	0.4579185402408761	79693	52085	600994	23716	0.2577	0.0027	0.8778	0.6074	0.4828	0.4457	45.1
NC_051820.1	38028250	38082724	54474	convergent	LOC111090314	LOC111090316	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0531947340091499	0.6037595079359723	0.05403569009204228	3.0	7.65998592467731	0.8863186500891436	144513	558070	515911	908	0.3798	0.0155	0.8664	0.599	0.6989	0.5119	71.6
NC_051820.1	46125770	46187174	61404	convergent	LOC119869631	LOC100682827	True	False	False	False	False	False	True	True	False	True	False		False		True	True	False	0.9886844955062623	0.49441535114936436	0.05207407003002022	1.0	4.810066172258166	0.7826452126397587	218528	5941766	177187	5684	0.4205	0.0193	0.8739	0.6016	0.8333	0.5497	82.6
NC_051820.1	46199665	46254098	54433	convergent	LOC119869583	LOC119869626	True	False	False	False	False	False	True	True	False	True	False		False		False	True	False	0.9525478539190536	0.43052144774865353	0.05013427132543252	1.0	4.508394257064672	0.7762354743773487	148119	6012175	106778	11698	0.4653	0.0193	0.8749	0.6018	0.7088	0.534	77.0
NC_051820.1	49468828	49528532	59704	convergent	LOC119869512	LOC102156721	True	False	False	False	False	False	False	True	False	False	False		False		False	True	False	1.007452084278431	0.5270648931053262	0.05234185369693862	1.0	12.26594695754089	1.6921161258684587	151320	9283974	1149894	24469	0.4146	0.0193	0.8577	0.5826	0.716	0.518	73.8
NC_051820.1	51445768	51508808	63040	convergent	LOC119874730	LOC119874609	True	False	False	False	False	False	False	False	False	False	False	23.68	False	5.761419999999999	False	True	False	0.9479633845199789	0.42240071827221237	0.04978225289374376	0.0	3.4144868433395223	0.4839587720307639	52288	11262582	3128502	705279	0.4733	0.0287	0.879	0.6072	0.3619	0.47	54.2
NC_051820.1	54629014	54692819	63805	convergent	AGA	NEIL3	True	False	False	False	False	False	False	True	False	False	False		False		True	False	False	1.0316654270689174	0.5684280436777177	0.053475702317117305	1.0	16.69070707765276	2.1439635485622737	139084	14446210	535013	11183	0.3918	0.0193	0.8506	0.5764	0.6865	0.5049	68.5
