tile_id	window_id	chrom	start	end	length	mapq	correct_exact_self_alignment	other_alignment_reported	passes_remap_proxy
897	w08	NC_051836.1	27039436	27039686	250	60	True	False	True
898	w08	NC_051836.1	27039461	27039711	250	60	True	False	True
899	w08	NC_051836.1	27039486	27039736	250	60	True	False	True
900	w08	NC_051836.1	27039511	27039761	250	60	True	False	True
901	w08	NC_051836.1	27039536	27039786	250	60	True	False	True
902	w08	NC_051836.1	27039561	27039811	250	60	True	False	True
903	w08	NC_051836.1	27039586	27039836	250	60	True	False	True
904	w08	NC_051836.1	27039611	27039861	250	60	True	False	True
905	w08	NC_051836.1	27039636	27039886	250	60	True	False	True
906	w08	NC_051836.1	27039661	27039911	250	60	True	False	True
907	w08	NC_051836.1	27039686	27039936	250	60	True	False	True
908	w08	NC_051836.1	27039711	27039961	250	60	True	False	True
909	w08	NC_051836.1	27039736	27039986	250	60	True	False	True
910	w08	NC_051836.1	27039761	27040011	250	60	True	False	True
911	w08	NC_051836.1	27039786	27040036	250	60	True	False	True
912	w08	NC_051836.1	27039811	27040061	250	60	True	False	True
913	w08	NC_051836.1	27039836	27040086	250	60	True	False	True
914	w08	NC_051836.1	27039861	27040111	250	60	True	False	True
915	w08	NC_051836.1	27039886	27040136	250	60	True	False	True
916	w08	NC_051836.1	27039911	27040161	250	60	True	False	True
917	w08	NC_051836.1	27039936	27040186	250	60	True	False	True
918	w08	NC_051836.1	27039961	27040211	250	60	True	False	True
919	w08	NC_051836.1	27039986	27040236	250	60	True	False	True
920	w08	NC_051836.1	27040011	27040261	250	60	True	False	True
921	w08	NC_051836.1	27040036	27040286	250	60	True	False	True
922	w08	NC_051836.1	27040061	27040311	250	60	True	False	True
923	w08	NC_051836.1	27040086	27040336	250	60	True	False	True
924	w08	NC_051836.1	27040111	27040361	250	60	True	False	True
925	w08	NC_051836.1	27040136	27040386	250	60	True	False	True
926	w08	NC_051836.1	27040161	27040411	250	60	True	False	True
927	w09	NC_051836.1	27040661	27040761	100	60	True	False	True
928	w09	NC_051836.1	27040686	27040786	100	60	True	False	True
929	w09	NC_051836.1	27040711	27040811	100	60	True	False	True
930	w09	NC_051836.1	27040736	27040836	100	60	True	False	True
931	w09	NC_051836.1	27040761	27040861	100	60	True	False	True
932	w09	NC_051836.1	27040786	27040886	100	60	True	False	True
933	w09	NC_051836.1	27040811	27040911	100	60	True	False	True
934	w09	NC_051836.1	27040836	27040936	100	60	True	False	True
935	w09	NC_051836.1	27040861	27040961	100	60	True	False	True
936	w09	NC_051836.1	27040886	27040986	100	60	True	False	True
937	w09	NC_051836.1	27040911	27041011	100	60	True	False	True
938	w09	NC_051836.1	27040936	27041036	100	60	True	False	True
939	w09	NC_051836.1	27040961	27041061	100	60	True	False	True
940	w09	NC_051836.1	27040986	27041086	100	60	True	False	True
941	w09	NC_051836.1	27041011	27041111	100	60	True	False	True
942	w09	NC_051836.1	27041036	27041136	100	60	True	False	True
943	w09	NC_051836.1	27041061	27041161	100	60	True	False	True
944	w09	NC_051836.1	27041086	27041186	100	60	True	False	True
945	w09	NC_051836.1	27041111	27041211	100	60	True	False	True
946	w09	NC_051836.1	27041136	27041236	100	60	True	False	True
947	w09	NC_051836.1	27041161	27041261	100	60	True	False	True
948	w09	NC_051836.1	27041186	27041286	100	60	True	False	True
949	w09	NC_051836.1	27041211	27041311	100	60	True	False	True
950	w09	NC_051836.1	27041236	27041336	100	60	True	False	True
951	w09	NC_051836.1	27041261	27041361	100	60	True	False	True
952	w09	NC_051836.1	27041286	27041386	100	60	True	False	True
953	w09	NC_051836.1	27041311	27041411	100	60	True	False	True
954	w09	NC_051836.1	27041336	27041436	100	60	True	False	True
955	w09	NC_051836.1	27041361	27041461	100	60	True	False	True
956	w09	NC_051836.1	27041386	27041486	100	60	True	False	True
957	w09	NC_051836.1	27041411	27041511	100	60	True	False	True
958	w09	NC_051836.1	27041436	27041536	100	60	True	False	True
959	w09	NC_051836.1	27041461	27041561	100	60	True	False	True
960	w09	NC_051836.1	27041486	27041586	100	60	True	False	True
961	w09	NC_051836.1	27041511	27041611	100	60	True	False	True
962	w09	NC_051836.1	27041536	27041636	100	60	True	False	True
963	w09	NC_051836.1	27041561	27041661	100	60	True	False	True
964	w09	NC_051836.1	27040661	27040811	150	60	True	False	True
965	w09	NC_051836.1	27040686	27040836	150	60	True	False	True
966	w09	NC_051836.1	27040711	27040861	150	60	True	False	True
967	w09	NC_051836.1	27040736	27040886	150	60	True	False	True
968	w09	NC_051836.1	27040761	27040911	150	60	True	False	True
969	w09	NC_051836.1	27040786	27040936	150	60	True	False	True
970	w09	NC_051836.1	27040811	27040961	150	60	True	False	True
971	w09	NC_051836.1	27040836	27040986	150	60	True	False	True
972	w09	NC_051836.1	27040861	27041011	150	60	True	False	True
973	w09	NC_051836.1	27040886	27041036	150	60	True	False	True
974	w09	NC_051836.1	27040911	27041061	150	60	True	False	True
975	w09	NC_051836.1	27040936	27041086	150	60	True	False	True
976	w09	NC_051836.1	27040961	27041111	150	60	True	False	True
977	w09	NC_051836.1	27040986	27041136	150	60	True	False	True
978	w09	NC_051836.1	27041011	27041161	150	60	True	False	True
979	w09	NC_051836.1	27041036	27041186	150	60	True	False	True
980	w09	NC_051836.1	27041061	27041211	150	60	True	False	True
981	w09	NC_051836.1	27041086	27041236	150	60	True	False	True
982	w09	NC_051836.1	27041111	27041261	150	60	True	False	True
983	w09	NC_051836.1	27041136	27041286	150	60	True	False	True
984	w09	NC_051836.1	27041161	27041311	150	60	True	False	True
985	w09	NC_051836.1	27041186	27041336	150	60	True	False	True
986	w09	NC_051836.1	27041211	27041361	150	60	True	False	True
987	w09	NC_051836.1	27041236	27041386	150	60	True	False	True
988	w09	NC_051836.1	27041261	27041411	150	60	True	False	True
989	w09	NC_051836.1	27041286	27041436	150	60	True	False	True
990	w09	NC_051836.1	27041311	27041461	150	60	True	False	True
991	w09	NC_051836.1	27041336	27041486	150	60	True	False	True
992	w09	NC_051836.1	27041361	27041511	150	60	True	False	True
993	w09	NC_051836.1	27041386	27041536	150	60	True	False	True
994	w09	NC_051836.1	27041411	27041561	150	60	True	False	True
995	w09	NC_051836.1	27041436	27041586	150	60	True	False	True
996	w09	NC_051836.1	27041461	27041611	150	60	True	False	True
997	w09	NC_051836.1	27041486	27041636	150	60	True	False	True
998	w09	NC_051836.1	27041511	27041661	150	60	True	False	True
999	w09	NC_051836.1	27040661	27040911	250	60	True	False	True
1000	w09	NC_051836.1	27040686	27040936	250	60	True	False	True
1001	w09	NC_051836.1	27040711	27040961	250	60	True	False	True
1002	w09	NC_051836.1	27040736	27040986	250	60	True	False	True
1003	w09	NC_051836.1	27040761	27041011	250	60	True	False	True
1004	w09	NC_051836.1	27040786	27041036	250	60	True	False	True
1005	w09	NC_051836.1	27040811	27041061	250	60	True	False	True
1006	w09	NC_051836.1	27040836	27041086	250	60	True	False	True
1007	w09	NC_051836.1	27040861	27041111	250	60	True	False	True
1008	w09	NC_051836.1	27040886	27041136	250	60	True	False	True
1009	w09	NC_051836.1	27040911	27041161	250	60	True	False	True
1010	w09	NC_051836.1	27040936	27041186	250	60	True	False	True
1011	w09	NC_051836.1	27040961	27041211	250	60	True	False	True
1012	w09	NC_051836.1	27040986	27041236	250	60	True	False	True
1013	w09	NC_051836.1	27041011	27041261	250	60	True	False	True
1014	w09	NC_051836.1	27041036	27041286	250	60	True	False	True
1015	w09	NC_051836.1	27041061	27041311	250	60	True	False	True
1016	w09	NC_051836.1	27041086	27041336	250	60	True	False	True
1017	w09	NC_051836.1	27041111	27041361	250	60	True	False	True
1018	w09	NC_051836.1	27041136	27041386	250	60	True	False	True
1019	w09	NC_051836.1	27041161	27041411	250	60	True	False	True
1020	w09	NC_051836.1	27041186	27041436	250	60	True	False	True
1021	w09	NC_051836.1	27041211	27041461	250	60	True	False	True
1022	w09	NC_051836.1	27041236	27041486	250	60	True	False	True
1023	w09	NC_051836.1	27041261	27041511	250	60	True	False	True
1024	w09	NC_051836.1	27041286	27041536	250	60	True	False	True
1025	w09	NC_051836.1	27041311	27041561	250	60	True	False	True
1026	w09	NC_051836.1	27041336	27041586	250	60	True	False	True
1027	w09	NC_051836.1	27041361	27041611	250	60	True	False	True
1028	w09	NC_051836.1	27041386	27041636	250	60	True	False	True
1029	w09	NC_051836.1	27041411	27041661	250	60	True	False	True
1030	w10	NC_051836.1	27040911	27041011	100	60	True	False	True
1031	w10	NC_051836.1	27040936	27041036	100	60	True	False	True
1032	w10	NC_051836.1	27040961	27041061	100	60	True	False	True
1033	w10	NC_051836.1	27040986	27041086	100	60	True	False	True
1034	w10	NC_051836.1	27041011	27041111	100	60	True	False	True
1035	w10	NC_051836.1	27041036	27041136	100	60	True	False	True
1036	w10	NC_051836.1	27041061	27041161	100	60	True	False	True
1037	w10	NC_051836.1	27041086	27041186	100	60	True	False	True
1038	w10	NC_051836.1	27041111	27041211	100	60	True	False	True
1039	w10	NC_051836.1	27041136	27041236	100	60	True	False	True
1040	w10	NC_051836.1	27041161	27041261	100	60	True	False	True
1041	w10	NC_051836.1	27041186	27041286	100	60	True	False	True
1042	w10	NC_051836.1	27041211	27041311	100	60	True	False	True
1043	w10	NC_051836.1	27041236	27041336	100	60	True	False	True
1044	w10	NC_051836.1	27041261	27041361	100	60	True	False	True
1045	w10	NC_051836.1	27041286	27041386	100	60	True	False	True
1046	w10	NC_051836.1	27041311	27041411	100	60	True	False	True
1047	w10	NC_051836.1	27041336	27041436	100	60	True	False	True
1048	w10	NC_051836.1	27041361	27041461	100	60	True	False	True
1049	w10	NC_051836.1	27041386	27041486	100	60	True	False	True
1050	w10	NC_051836.1	27041411	27041511	100	60	True	False	True
1051	w10	NC_051836.1	27041436	27041536	100	60	True	False	True
1052	w10	NC_051836.1	27041461	27041561	100	60	True	False	True
1053	w10	NC_051836.1	27041486	27041586	100	60	True	False	True
1054	w10	NC_051836.1	27041511	27041611	100	60	True	False	True
1055	w10	NC_051836.1	27041536	27041636	100	60	True	False	True
1056	w10	NC_051836.1	27041561	27041661	100	60	True	False	True
1057	w10	NC_051836.1	27041586	27041686	100	60	True	False	True
1058	w10	NC_051836.1	27041611	27041711	100	60	True	False	True
1059	w10	NC_051836.1	27041636	27041736	100	60	True	False	True
1060	w10	NC_051836.1	27041661	27041761	100	60	True	False	True
1061	w10	NC_051836.1	27041686	27041786	100	60	True	False	True
1062	w10	NC_051836.1	27041711	27041811	100	60	True	False	True
1063	w10	NC_051836.1	27041736	27041836	100	60	True	False	True
1064	w10	NC_051836.1	27041761	27041861	100	60	True	False	True
1065	w10	NC_051836.1	27041786	27041886	100	60	True	False	True
1066	w10	NC_051836.1	27041811	27041911	100	60	True	False	True
1067	w10	NC_051836.1	27040911	27041061	150	60	True	False	True
1068	w10	NC_051836.1	27040936	27041086	150	60	True	False	True
1069	w10	NC_051836.1	27040961	27041111	150	60	True	False	True
1070	w10	NC_051836.1	27040986	27041136	150	60	True	False	True
1071	w10	NC_051836.1	27041011	27041161	150	60	True	False	True
1072	w10	NC_051836.1	27041036	27041186	150	60	True	False	True
1073	w10	NC_051836.1	27041061	27041211	150	60	True	False	True
1074	w10	NC_051836.1	27041086	27041236	150	60	True	False	True
1075	w10	NC_051836.1	27041111	27041261	150	60	True	False	True
1076	w10	NC_051836.1	27041136	27041286	150	60	True	False	True
1077	w10	NC_051836.1	27041161	27041311	150	60	True	False	True
1078	w10	NC_051836.1	27041186	27041336	150	60	True	False	True
1079	w10	NC_051836.1	27041211	27041361	150	60	True	False	True
1080	w10	NC_051836.1	27041236	27041386	150	60	True	False	True
1081	w10	NC_051836.1	27041261	27041411	150	60	True	False	True
1082	w10	NC_051836.1	27041286	27041436	150	60	True	False	True
1083	w10	NC_051836.1	27041311	27041461	150	60	True	False	True
1084	w10	NC_051836.1	27041336	27041486	150	60	True	False	True
1085	w10	NC_051836.1	27041361	27041511	150	60	True	False	True
1086	w10	NC_051836.1	27041386	27041536	150	60	True	False	True
1087	w10	NC_051836.1	27041411	27041561	150	60	True	False	True
1088	w10	NC_051836.1	27041436	27041586	150	60	True	False	True
1089	w10	NC_051836.1	27041461	27041611	150	60	True	False	True
1090	w10	NC_051836.1	27041486	27041636	150	60	True	False	True
1091	w10	NC_051836.1	27041511	27041661	150	60	True	False	True
1092	w10	NC_051836.1	27041536	27041686	150	60	True	False	True
1093	w10	NC_051836.1	27041561	27041711	150	60	True	False	True
1094	w10	NC_051836.1	27041586	27041736	150	60	True	False	True
1095	w10	NC_051836.1	27041611	27041761	150	60	True	False	True
1096	w10	NC_051836.1	27041636	27041786	150	60	True	False	True
1097	w10	NC_051836.1	27041661	27041811	150	60	True	False	True
1098	w10	NC_051836.1	27041686	27041836	150	60	True	False	True
1099	w10	NC_051836.1	27041711	27041861	150	60	True	False	True
1100	w10	NC_051836.1	27041736	27041886	150	60	True	False	True
1101	w10	NC_051836.1	27041761	27041911	150	60	True	False	True
1102	w10	NC_051836.1	27040911	27041161	250	60	True	False	True
1103	w10	NC_051836.1	27040936	27041186	250	60	True	False	True
1104	w10	NC_051836.1	27040961	27041211	250	60	True	False	True
1105	w10	NC_051836.1	27040986	27041236	250	60	True	False	True
1106	w10	NC_051836.1	27041011	27041261	250	60	True	False	True
1107	w10	NC_051836.1	27041036	27041286	250	60	True	False	True
1108	w10	NC_051836.1	27041061	27041311	250	60	True	False	True
1109	w10	NC_051836.1	27041086	27041336	250	60	True	False	True
1110	w10	NC_051836.1	27041111	27041361	250	60	True	False	True
1111	w10	NC_051836.1	27041136	27041386	250	60	True	False	True
1112	w10	NC_051836.1	27041161	27041411	250	60	True	False	True
1113	w10	NC_051836.1	27041186	27041436	250	60	True	False	True
1114	w10	NC_051836.1	27041211	27041461	250	60	True	False	True
1115	w10	NC_051836.1	27041236	27041486	250	60	True	False	True
1116	w10	NC_051836.1	27041261	27041511	250	60	True	False	True
1117	w10	NC_051836.1	27041286	27041536	250	60	True	False	True
1118	w10	NC_051836.1	27041311	27041561	250	60	True	False	True
1119	w10	NC_051836.1	27041336	27041586	250	60	True	False	True
1120	w10	NC_051836.1	27041361	27041611	250	60	True	False	True
1121	w10	NC_051836.1	27041386	27041636	250	60	True	False	True
1122	w10	NC_051836.1	27041411	27041661	250	60	True	False	True
1123	w10	NC_051836.1	27041436	27041686	250	60	True	False	True
1124	w10	NC_051836.1	27041461	27041711	250	60	True	False	True
1125	w10	NC_051836.1	27041486	27041736	250	60	True	False	True
1126	w10	NC_051836.1	27041511	27041761	250	60	True	False	True
1127	w10	NC_051836.1	27041536	27041786	250	60	True	False	True
1128	w10	NC_051836.1	27041561	27041811	250	60	True	False	True
1129	w10	NC_051836.1	27041586	27041836	250	60	True	False	True
1130	w10	NC_051836.1	27041611	27041861	250	60	True	False	True
1131	w10	NC_051836.1	27041636	27041886	250	60	True	False	True
1132	w10	NC_051836.1	27041661	27041911	250	60	True	False	True
1133	w11	NC_051836.1	27041161	27041261	100	60	True	False	True
1134	w11	NC_051836.1	27041186	27041286	100	60	True	False	True
1135	w11	NC_051836.1	27041211	27041311	100	60	True	False	True
1136	w11	NC_051836.1	27041236	27041336	100	60	True	False	True
1137	w11	NC_051836.1	27041261	27041361	100	60	True	False	True
1138	w11	NC_051836.1	27041286	27041386	100	60	True	False	True
1139	w11	NC_051836.1	27041311	27041411	100	60	True	False	True
1140	w11	NC_051836.1	27041336	27041436	100	60	True	False	True
1141	w11	NC_051836.1	27041361	27041461	100	60	True	False	True
1142	w11	NC_051836.1	27041386	27041486	100	60	True	False	True
1143	w11	NC_051836.1	27041411	27041511	100	60	True	False	True
1144	w11	NC_051836.1	27041436	27041536	100	60	True	False	True
1145	w11	NC_051836.1	27041461	27041561	100	60	True	False	True
1146	w11	NC_051836.1	27041486	27041586	100	60	True	False	True
1147	w11	NC_051836.1	27041511	27041611	100	60	True	False	True
1148	w11	NC_051836.1	27041536	27041636	100	60	True	False	True
1149	w11	NC_051836.1	27041561	27041661	100	60	True	False	True
1150	w11	NC_051836.1	27041586	27041686	100	60	True	False	True
1151	w11	NC_051836.1	27041611	27041711	100	60	True	False	True
1152	w11	NC_051836.1	27041636	27041736	100	60	True	False	True
1153	w11	NC_051836.1	27041661	27041761	100	60	True	False	True
1154	w11	NC_051836.1	27041686	27041786	100	60	True	False	True
1155	w11	NC_051836.1	27041711	27041811	100	60	True	False	True
1156	w11	NC_051836.1	27041736	27041836	100	60	True	False	True
1157	w11	NC_051836.1	27041761	27041861	100	60	True	False	True
1158	w11	NC_051836.1	27041786	27041886	100	60	True	False	True
1159	w11	NC_051836.1	27041811	27041911	100	60	True	False	True
1160	w11	NC_051836.1	27041836	27041936	100	60	True	False	True
1161	w11	NC_051836.1	27041861	27041961	100	60	True	False	True
1162	w11	NC_051836.1	27041886	27041986	100	60	True	False	True
1163	w11	NC_051836.1	27041911	27042011	100	60	True	False	True
1164	w11	NC_051836.1	27041936	27042036	100	60	True	False	True
1165	w11	NC_051836.1	27041961	27042061	100	60	True	False	True
1166	w11	NC_051836.1	27041986	27042086	100	60	True	False	True
1167	w11	NC_051836.1	27042011	27042111	100	60	True	False	True
1168	w11	NC_051836.1	27042036	27042136	100	60	True	False	True
1169	w11	NC_051836.1	27042061	27042161	100	60	True	False	True
1170	w11	NC_051836.1	27041161	27041311	150	60	True	False	True
1171	w11	NC_051836.1	27041186	27041336	150	60	True	False	True
1172	w11	NC_051836.1	27041211	27041361	150	60	True	False	True
1173	w11	NC_051836.1	27041236	27041386	150	60	True	False	True
1174	w11	NC_051836.1	27041261	27041411	150	60	True	False	True
1175	w11	NC_051836.1	27041286	27041436	150	60	True	False	True
1176	w11	NC_051836.1	27041311	27041461	150	60	True	False	True
1177	w11	NC_051836.1	27041336	27041486	150	60	True	False	True
1178	w11	NC_051836.1	27041361	27041511	150	60	True	False	True
1179	w11	NC_051836.1	27041386	27041536	150	60	True	False	True
1180	w11	NC_051836.1	27041411	27041561	150	60	True	False	True
1181	w11	NC_051836.1	27041436	27041586	150	60	True	False	True
1182	w11	NC_051836.1	27041461	27041611	150	60	True	False	True
1183	w11	NC_051836.1	27041486	27041636	150	60	True	False	True
1184	w11	NC_051836.1	27041511	27041661	150	60	True	False	True
1185	w11	NC_051836.1	27041536	27041686	150	60	True	False	True
1186	w11	NC_051836.1	27041561	27041711	150	60	True	False	True
1187	w11	NC_051836.1	27041586	27041736	150	60	True	False	True
1188	w11	NC_051836.1	27041611	27041761	150	60	True	False	True
1189	w11	NC_051836.1	27041636	27041786	150	60	True	False	True
1190	w11	NC_051836.1	27041661	27041811	150	60	True	False	True
1191	w11	NC_051836.1	27041686	27041836	150	60	True	False	True
1192	w11	NC_051836.1	27041711	27041861	150	60	True	False	True
1193	w11	NC_051836.1	27041736	27041886	150	60	True	False	True
1194	w11	NC_051836.1	27041761	27041911	150	60	True	False	True
1195	w11	NC_051836.1	27041786	27041936	150	60	True	False	True
1196	w11	NC_051836.1	27041811	27041961	150	60	True	False	True
1197	w11	NC_051836.1	27041836	27041986	150	60	True	False	True
1198	w11	NC_051836.1	27041861	27042011	150	60	True	False	True
1199	w11	NC_051836.1	27041886	27042036	150	60	True	False	True
1200	w11	NC_051836.1	27041911	27042061	150	60	True	False	True
1201	w11	NC_051836.1	27041936	27042086	150	60	True	False	True
1202	w11	NC_051836.1	27041961	27042111	150	60	True	False	True
1203	w11	NC_051836.1	27041986	27042136	150	60	True	False	True
1204	w11	NC_051836.1	27042011	27042161	150	60	True	False	True
1205	w11	NC_051836.1	27041161	27041411	250	60	True	False	True
1206	w11	NC_051836.1	27041186	27041436	250	60	True	False	True
1207	w11	NC_051836.1	27041211	27041461	250	60	True	False	True
1208	w11	NC_051836.1	27041236	27041486	250	60	True	False	True
1209	w11	NC_051836.1	27041261	27041511	250	60	True	False	True
1210	w11	NC_051836.1	27041286	27041536	250	60	True	False	True
1211	w11	NC_051836.1	27041311	27041561	250	60	True	False	True
1212	w11	NC_051836.1	27041336	27041586	250	60	True	False	True
1213	w11	NC_051836.1	27041361	27041611	250	60	True	False	True
1214	w11	NC_051836.1	27041386	27041636	250	60	True	False	True
1215	w11	NC_051836.1	27041411	27041661	250	60	True	False	True
1216	w11	NC_051836.1	27041436	27041686	250	60	True	False	True
1217	w11	NC_051836.1	27041461	27041711	250	60	True	False	True
1218	w11	NC_051836.1	27041486	27041736	250	60	True	False	True
1219	w11	NC_051836.1	27041511	27041761	250	60	True	False	True
1220	w11	NC_051836.1	27041536	27041786	250	60	True	False	True
1221	w11	NC_051836.1	27041561	27041811	250	60	True	False	True
1222	w11	NC_051836.1	27041586	27041836	250	60	True	False	True
1223	w11	NC_051836.1	27041611	27041861	250	60	True	False	True
1224	w11	NC_051836.1	27041636	27041886	250	60	True	False	True
1225	w11	NC_051836.1	27041661	27041911	250	60	True	False	True
1226	w11	NC_051836.1	27041686	27041936	250	60	True	False	True
1227	w11	NC_051836.1	27041711	27041961	250	60	True	False	True
1228	w11	NC_051836.1	27041736	27041986	250	60	True	False	True
1229	w11	NC_051836.1	27041761	27042011	250	60	True	False	True
1230	w11	NC_051836.1	27041786	27042036	250	60	True	False	True
1231	w11	NC_051836.1	27041811	27042061	250	60	True	False	True
1232	w11	NC_051836.1	27041836	27042086	250	60	True	False	True
1233	w11	NC_051836.1	27041861	27042111	250	60	True	False	True
1234	w11	NC_051836.1	27041886	27042136	250	60	True	False	True
1235	w11	NC_051836.1	27041911	27042161	250	60	True	False	True
1236	w12	NC_051836.1	27041411	27041511	100	60	True	False	True
1237	w12	NC_051836.1	27041436	27041536	100	60	True	False	True
1238	w12	NC_051836.1	27041461	27041561	100	60	True	False	True
1239	w12	NC_051836.1	27041486	27041586	100	60	True	False	True
1240	w12	NC_051836.1	27041511	27041611	100	60	True	False	True
1241	w12	NC_051836.1	27041536	27041636	100	60	True	False	True
1242	w12	NC_051836.1	27041561	27041661	100	60	True	False	True
1243	w12	NC_051836.1	27041586	27041686	100	60	True	False	True
1244	w12	NC_051836.1	27041611	27041711	100	60	True	False	True
1245	w12	NC_051836.1	27041636	27041736	100	60	True	False	True
1246	w12	NC_051836.1	27041661	27041761	100	60	True	False	True
1247	w12	NC_051836.1	27041686	27041786	100	60	True	False	True
1248	w12	NC_051836.1	27041711	27041811	100	60	True	False	True
1249	w12	NC_051836.1	27041736	27041836	100	60	True	False	True
1250	w12	NC_051836.1	27041761	27041861	100	60	True	False	True
1251	w12	NC_051836.1	27041786	27041886	100	60	True	False	True
1252	w12	NC_051836.1	27041811	27041911	100	60	True	False	True
1253	w12	NC_051836.1	27041836	27041936	100	60	True	False	True
1254	w12	NC_051836.1	27041861	27041961	100	60	True	False	True
1255	w12	NC_051836.1	27041886	27041986	100	60	True	False	True
1256	w12	NC_051836.1	27041911	27042011	100	60	True	False	True
1257	w12	NC_051836.1	27041936	27042036	100	60	True	False	True
1258	w12	NC_051836.1	27041961	27042061	100	60	True	False	True
1259	w12	NC_051836.1	27041986	27042086	100	60	True	False	True
1260	w12	NC_051836.1	27042011	27042111	100	60	True	False	True
1261	w12	NC_051836.1	27042036	27042136	100	60	True	False	True
1262	w12	NC_051836.1	27042061	27042161	100	60	True	False	True
1263	w12	NC_051836.1	27042086	27042186	100	60	True	False	True
1264	w12	NC_051836.1	27042111	27042211	100	60	True	False	True
1265	w12	NC_051836.1	27042136	27042236	100	60	True	False	True
1266	w12	NC_051836.1	27042161	27042261	100	60	True	False	True
1267	w12	NC_051836.1	27042186	27042286	100	60	True	False	True
1268	w12	NC_051836.1	27042211	27042311	100	60	True	False	True
1269	w12	NC_051836.1	27042236	27042336	100	60	True	False	True
1270	w12	NC_051836.1	27042261	27042361	100	60	True	False	True
1271	w12	NC_051836.1	27042286	27042386	100	60	True	False	True
1272	w12	NC_051836.1	27042311	27042411	100	60	True	False	True
1273	w12	NC_051836.1	27041411	27041561	150	60	True	False	True
1274	w12	NC_051836.1	27041436	27041586	150	60	True	False	True
1275	w12	NC_051836.1	27041461	27041611	150	60	True	False	True
1276	w12	NC_051836.1	27041486	27041636	150	60	True	False	True
1277	w12	NC_051836.1	27041511	27041661	150	60	True	False	True
1278	w12	NC_051836.1	27041536	27041686	150	60	True	False	True
1279	w12	NC_051836.1	27041561	27041711	150	60	True	False	True
1280	w12	NC_051836.1	27041586	27041736	150	60	True	False	True
1281	w12	NC_051836.1	27041611	27041761	150	60	True	False	True
1282	w12	NC_051836.1	27041636	27041786	150	60	True	False	True
1283	w12	NC_051836.1	27041661	27041811	150	60	True	False	True
1284	w12	NC_051836.1	27041686	27041836	150	60	True	False	True
1285	w12	NC_051836.1	27041711	27041861	150	60	True	False	True
1286	w12	NC_051836.1	27041736	27041886	150	60	True	False	True
1287	w12	NC_051836.1	27041761	27041911	150	60	True	False	True
1288	w12	NC_051836.1	27041786	27041936	150	60	True	False	True
1289	w12	NC_051836.1	27041811	27041961	150	60	True	False	True
1290	w12	NC_051836.1	27041836	27041986	150	60	True	False	True
1291	w12	NC_051836.1	27041861	27042011	150	60	True	False	True
1292	w12	NC_051836.1	27041886	27042036	150	60	True	False	True
1293	w12	NC_051836.1	27041911	27042061	150	60	True	False	True
1294	w12	NC_051836.1	27041936	27042086	150	60	True	False	True
1295	w12	NC_051836.1	27041961	27042111	150	60	True	False	True
1296	w12	NC_051836.1	27041986	27042136	150	60	True	False	True
1297	w12	NC_051836.1	27042011	27042161	150	60	True	False	True
1298	w12	NC_051836.1	27042036	27042186	150	60	True	False	True
1299	w12	NC_051836.1	27042061	27042211	150	60	True	False	True
1300	w12	NC_051836.1	27042086	27042236	150	60	True	False	True
1301	w12	NC_051836.1	27042111	27042261	150	60	True	False	True
1302	w12	NC_051836.1	27042136	27042286	150	60	True	False	True
1303	w12	NC_051836.1	27042161	27042311	150	60	True	False	True
1304	w12	NC_051836.1	27042186	27042336	150	60	True	False	True
1305	w12	NC_051836.1	27042211	27042361	150	60	True	False	True
1306	w12	NC_051836.1	27042236	27042386	150	60	True	False	True
1307	w12	NC_051836.1	27042261	27042411	150	60	True	False	True
1308	w12	NC_051836.1	27041411	27041661	250	60	True	False	True
1309	w12	NC_051836.1	27041436	27041686	250	60	True	False	True
1310	w12	NC_051836.1	27041461	27041711	250	60	True	False	True
1311	w12	NC_051836.1	27041486	27041736	250	60	True	False	True
1312	w12	NC_051836.1	27041511	27041761	250	60	True	False	True
1313	w12	NC_051836.1	27041536	27041786	250	60	True	False	True
1314	w12	NC_051836.1	27041561	27041811	250	60	True	False	True
1315	w12	NC_051836.1	27041586	27041836	250	60	True	False	True
1316	w12	NC_051836.1	27041611	27041861	250	60	True	False	True
1317	w12	NC_051836.1	27041636	27041886	250	60	True	False	True
1318	w12	NC_051836.1	27041661	27041911	250	60	True	False	True
1319	w12	NC_051836.1	27041686	27041936	250	60	True	False	True
1320	w12	NC_051836.1	27041711	27041961	250	60	True	False	True
1321	w12	NC_051836.1	27041736	27041986	250	60	True	False	True
1322	w12	NC_051836.1	27041761	27042011	250	60	True	False	True
1323	w12	NC_051836.1	27041786	27042036	250	60	True	False	True
1324	w12	NC_051836.1	27041811	27042061	250	60	True	False	True
1325	w12	NC_051836.1	27041836	27042086	250	60	True	False	True
1326	w12	NC_051836.1	27041861	27042111	250	60	True	False	True
1327	w12	NC_051836.1	27041886	27042136	250	60	True	False	True
1328	w12	NC_051836.1	27041911	27042161	250	60	True	False	True
1329	w12	NC_051836.1	27041936	27042186	250	60	True	False	True
1330	w12	NC_051836.1	27041961	27042211	250	60	True	False	True
1331	w12	NC_051836.1	27041986	27042236	250	60	True	False	True
1332	w12	NC_051836.1	27042011	27042261	250	60	True	False	True
1333	w12	NC_051836.1	27042036	27042286	250	60	True	False	True
1334	w12	NC_051836.1	27042061	27042311	250	60	True	False	True
1335	w12	NC_051836.1	27042086	27042336	250	60	True	False	True
