chrom	start	end	length	orientation	left_gene	right_gene	hard_veto	veto_tad_boundary	veto_atac_peak	veto_risk_gene	veto_low_mappability	veto_mirna_nearby	veto_risk_gene_radius	veto_gene_dense_neighborhood	veto_lncrna_smallrna	veto_tad_risk_gene	veto_high_repeat_content	pct_repeat	veto_ultraconserved_element	max_50bp_rolling_phyloP	veto_external_regulatory_element	no_rrbs_coverage	atac_mean	atac_variability	rrbs_mean	rrbs_variability	tad_boundary_distance	mirna_distance	risk_gene_radius_distance	gene_dense_clearance	score_stability_atac	score_moderate_atac	score_low_methylation	score_stability_rrbs	score_tad_distance	final_score
NC_051819.1	35221213	35288244	67031	convergent	LOC119869290	TMCC3	True	True	False	False	False	False	True	True	False	True	False		False		True	False	0.09784599089885349	0.05241740556607295	20.48416928134573	1.9715432317151602	20272	644666	174224	8359						
NC_051819.1	50452875	50525877	73002	convergent	LOC119869387	LOC111098915	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09681823309005239	0.05113589831082573	15.071007581966516	1.216644056191611	39376	10648318	380056	14722						
NC_051819.1	56330968	56393135	62167	convergent	LOC119867837	LOC119869360	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.08820019660758278	0.04756887133615929	7.207327791268114	0.36961845926341963	87949	16520993	3461798	1571						
NC_051820.1	1623305	1690052	66747	convergent	PDIA4	LOC119869648	True	False	True	False	False	True	True	True	False	True	False		False		True	False	0.10564363978744705	0.058464936198223016	22.41085006789256	1.9994585975308918	56678	145386	74231	9948						
NC_051820.1	12347409	12407429	60020	convergent	LUZP6	LOC102156014	True	False	True	False	False	False	False	True	False	False	False		False		False	False	0.09520375097041579	0.05288984072223467	11.337971256517777	0.6146443437844621	72581	531025	1027779	3146						
NC_051820.1	22590144	22660334	70190	convergent	DYNC2I1	VIPR2	True	True	False	False	False	False	False	False	False	False	False		False		True	False	0.09761287100850537	0.05322809679550555	26.40151062631953	2.8817897333750917	239	960719	1380241	56325						
NC_051820.1	22976673	23048542	71869	convergent	LOC111090199	LOC100682550	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.09377491445995137	0.05192281634392734	9.362532142469412	0.9464781302343075	62607	1348087	1478413	14208						
NC_051820.1	35121001	35190439	69438	convergent	LOC100686540	WRN	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.09269536159257993	0.048877270737735	5.063774858945861	0.33716601917621064	0	1686160	355497	7955						
NC_051820.1	37178242	37231175	52933	convergent	LOC119869555	LOC102155995	True	True	False	False	False	True	False	True	False	False	False		False		True	False	0.09751337868553907	0.05335285129389113	8.53313516846898	0.4647451773744479	0	292684	360395	8415						
NC_051820.1	37416979	37473636	56657	convergent	PPP1R3B	ERI1	True	False	False	False	False	True	False	True	False	False	False		False		True	False	0.10408466112330263	0.05957626416050915	8.28762516292211	0.4579185402408761	79693	52085	600994	23716						
NC_051820.1	38028250	38082724	54474	convergent	LOC111090314	LOC111090316	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09622985294478502	0.052574361342345395	12.933498463734928	0.8863186500891436	144513	558070	515911	908						
NC_051820.1	46125770	46187174	61404	convergent	LOC119869631	LOC100682827	True	False	False	False	False	False	True	True	False	True	False		False		True	False	0.0914802071062762	0.04966821986993829	10.933745623534112	0.7826452126397587	218528	5941766	177187	5684						
NC_051820.1	46199665	46254098	54433	convergent	LOC119869583	LOC119869626	True	False	False	False	False	False	True	True	False	True	False		False		False	False	0.08836046255447573	0.04705991801557827	7.652437377772295	0.7762354743773487	148119	6012175	106778	11698						
NC_051820.1	49468828	49528532	59704	convergent	LOC119869512	LOC102156721	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.09245142872806392	0.04949725146462678	19.84661479198741	1.6921161258684587	151320	9283974	1149894	24469						
NC_051820.1	51445768	51508808	63040	convergent	LOC119874730	LOC119874609	False	False	False	False	False	False	False	False	False	False	False	23.68	False	5.761419999999999	False	False	0.08813467409899822	0.04688791562566713	6.744201750574019	0.4839587720307639	52288	11262582	3128502	705279	0.4689	0.8925	0.8918	0.6072	0.3619	0.6445
NC_051820.1	54629014	54692819	63805	convergent	AGA	NEIL3	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09384821538292053	0.0510716351927988	26.49793071465005	2.1439635485622737	139084	14446210	535013	11183						
NC_051821.1	4818014	4875944	57930	convergent	LOC111090412	LOC102151619	True	False	False	False	False	False	False	False	False	False	False	33.22	False	6.178679999999999	True	False	0.09587908068805687	0.05174294516998959	11.911061784704101	0.7070071331499863	96979	2403959	1164570	72039						
NC_051821.1	11891971	11964254	72283	convergent	LOC102157135	LOC111090504	True	False	False	False	False	False	True	True	False	True	False		False		True	False	0.09955247170817975	0.05446439895062986	26.211663111805244	2.813451976845931	303112	1315736	73661	15126						
NC_051821.1	12278057	12338750	60693	convergent	LOC102157261	CYRIA	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.09851033013146628	0.05339283837004913	11.508585607238304	0.9737538902393172	0	935445	453952	23097						
NC_051821.1	15968485	16030074	61589	convergent	LOC111090394	APOB	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09969005485819288	0.05398394900823583	14.65993776402913	1.4457498957162278	50721	2755411	407273	15746						
NC_051821.1	17141980	17213143	71163	convergent	LOC111090524	LOC119881779	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08656755127422969	0.04602812030035659	4.614920133346309	0.3851836889322305	102561	2673592	1553109	13790						
NC_051821.1	19088682	19138909	50227	convergent	LOC111090423	LOC111090532	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.0935886297822327	0.05037351080037863	10.021681707577144	0.68499800526302	38795	737358	376925	14673						
NC_051821.1	25527391	25580014	52623	convergent	LOC119869680	SRD5A2	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.0934604550223257	0.050481422198392724	7.7852590776571775	0.5831906985309019	0	3741376	871948	2857						
NC_051821.1	34751027	34802687	51660	convergent	LOC102151793	KCNG3	True	True	False	False	False	False	True	True	False	False	False		False		False	False	0.09582600253834264	0.05118884781892568	12.670836241734456	1.1304965177693325	1857	4700748	74190	6477						
NC_051821.1	51685511	51738942	53431	convergent	LOC119869763	LOC111090442	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.10573824445086806	0.0596467183967782	14.265696315848862	1.6809932095564994	237226	579368	1213512	9778						
NC_051821.1	52870289	52932765	62476	convergent	LOC111090443	LOC119864061	True	True	False	False	False	False	True	True	False	False	False		False		False	False	0.09367527012931152	0.05038522819286196	6.8722440835139835	0.48849861327632105	23473	609910	91523	6958						
NC_051821.1	52940905	52993050	52145	convergent	LOC102154674	TRIM33	True	True	False	True	False	False	True	True	False	False	False		False		False	False	0.09495235967888342	0.052007906866023315	11.997326295399587	1.1120104051648292	0	675360	26073	8035						
NC_051821.1	53716583	53781749	65166	convergent	LOC100688064	NGF	True	True	False	True	False	False	True	True	False	True	False		False		True	False	0.09370220874867832	0.04972341488936481	7.951869786603006	0.9099808127891416	24166	1457549	32583	13081						
NC_051821.1	55900409	55960106	59697	convergent	LOC111090684	LOC100688781	True	False	False	False	False	False	True	True	False	True	False		False		True	False	0.09799999347351655	0.05299648691913476	14.096254018388732	1.005056668694612	155257	3638640	78027	4573						
NC_051821.1	57904516	57954590	50074	convergent	LOC102154106	LOC111090694	True	False	False	False	False	False	True	True	False	True	False		False		True	False	0.10192600705711678	0.05675170525706709	10.64843430849913	0.854451314590759	404553	5637936	29110	4073						
NC_051821.1	62647649	62699011	51362	convergent	LOC119864001	LOC119878526	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.015208923134888426	0.004387035795981502	2.068986965047541	0.05965450354669936	173330	10381713	628322	7652						
NC_051821.1	62708801	62760445	51644	convergent	LOC119878525	LOC119877138	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.01350214914309955	0.004069692279369357	1.5290952354350225	0.08147428693811447	234623	10443006	689615	7680						
NC_051822.1	7159763	7220802	61039	convergent	LOC111090865	LOC102151924	True	False	False	False	False	False	True	True	False	False	False		False		False	False	0.08819587104505422	0.04725893480016317	5.887418903315308	0.33260216018857935	34718	19068196	74877	8671						
NC_051822.1	11006057	11065538	59481	convergent	VPS41	LOC119864320	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.09448409518864712	0.050594396843155885	26.39144986345664	2.3431642403113364	0	15222681	1253661	25376						
NC_051822.1	12195480	12258671	63191	convergent	LOC100683828	EPDR1	True	False	False	False	False	False	True	True	False	True	False		False		False	False	0.08932575008203782	0.048224244588454195	9.807669908644838	1.033216088031371	77075	14031403	62383	19828						
NC_051822.1	18243340	18307563	64223	convergent	PHTF2	MAGI2	True	True	False	False	False	False	True	True	False	False	False		False		True	False	0.09339393928625928	0.05042371864848019	19.689595880717334	1.5770991922815747	0	7983027	263457	13364						
NC_051822.1	23806419	23872683	66264	convergent	LOC111090917	SEMA3A	True	False	False	True	False	False	True	True	False	True	False		False		False	False	0.08557858223013007	0.04493521818059652	10.523999559978492	0.9746913547767195	64551	2418927	33132	30863						
NC_051822.1	30797965	30858164	60199	convergent	LOC111091010	LOC100682696	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.0685924926696216	0.03475393497487495	6.398473116026791	0.36502102914983936	3064	2772946	1453487	3837						
NC_051822.1	36175607	36236940	61333	convergent	LOC111090814	LOC119864218	True	False	False	False	False	False	True	True	False	True	False		False		False	False	0.09662760702512012	0.05209476392015062	15.43220474256624	1.4592362554170297	81273	2605240	41620	10953						
NC_051822.1	37530345	37599747	69402	convergent	MPPED2	ARL14EP	True	True	False	True	False	False	True	True	False	False	False		False		True	False	0.09265363585010757	0.04901474971506456	12.496375516657348	0.699591820835562	0	1660380	34701	19292						
NC_051822.1	37625161	37675210	50049	convergent	LOC111090955	OR10V5	True	False	False	False	False	False	True	True	False	False	False		False		False	False	0.08985518775368984	0.04752706265270409	7.231331851466048	0.5645152025244972	75185	1575241	119840	6177						
NC_051822.1	55169332	55241058	71726	convergent	AHNAK	SCGB1A1	True	False	True	True	False	False	True	True	False	True	False		False		True	False	0.11498776752265964	0.06656047712874145	17.494650323486038	1.6279126155560457	80195	1882892	35863	10203						
NC_051822.1	55656583	55708852	52269	convergent	LOC100856625	LOC111091015	True	False	True	False	False	False	True	True	False	True	False		False		True	False	0.1112739097034567	0.0645905157146383	10.994500658715396	0.8052246650456858	67283	2360414	50077	4023						
NC_051823.1	15192889	15259450	66561	convergent	LOC119864516	FAT4	True	False	False	True	False	False	True	False	False	True	False		False		False	False	0.08432671595810035	0.04526976620853429	7.082140733783148	0.7104676727781057	76169	1491726	33281	265551						
NC_051823.1	22718008	22788982	70974	convergent	NA	LOC111091051	True	True	True	False	False	False	False	True	False	False	False		False		False	False	0.1433209280781846	0.07467069136489055	8.67550976784069	1.0321796569373352	3495	9019052	1327208	101						
NC_051823.1	32708863	32761746	52883	convergent	NA	LOC100683928	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.09471546942053441	0.05044107621088445	7.089449545102232	0.6644551991698991	235304	7146649	672115	100						
NC_051823.1	40699370	40753962	54592	convergent	LOC119864393	LOC119864525	False	False	False	False	False	False	False	False	False	False	False	45.71	False	3.31068	False	False	0.08980261996765476	0.047721917226025486	6.84240076119048	0.35900905109077597	101666	844692	530211	106276	0.4522	0.9579	0.8915	0.6078	0.5686	0.6956
NC_051823.1	42150441	42214374	63933	convergent	LOC119864487	LOC119864518	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09113834942492696	0.04795756798652493	3.7435214176549567	0.25944155787844836	232407	2300433	1863467	12142						
NC_051823.1	43660794	43734482	73688	convergent	LOC119864395	LOC119864396	False	False	False	False	False	False	False	False	False	False	False	26.7	False	4.45736	False	False	0.08774576955746392	0.047120508599105736	5.221492198373678	0.41575164860466796	72638	3815664	348236	71379	0.4642	0.8772	0.8962	0.6077	0.4531	0.6597
NC_051823.1	46607767	46663039	55272	convergent	KYNU	LOC111091185	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.10096556529400576	0.05647935895513004	8.05271481819316	0.3851542146460257	35403	6753429	758879	2649						
NC_051823.1	50766576	50830568	63992	convergent	LOC111091082	LOC111091197	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09170651892458975	0.04964856265961377	14.164594433421646	1.1485460658612014	101428	10916598	2553781	3914						
NC_051823.1	51746959	51816629	69670	convergent	LOC111091200	LOC119864405	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.10235466330731623	0.0572503560412461	29.803077312684955	2.7741929068499034	56794	11899820	1570559	13105						
NC_051823.1	53515801	53574039	58238	convergent	LOC119864407	LOC119864408	True	False	False	False	False	False	True	True	False	True	False		False		True	False	0.09138091141758342	0.05022553044434005	23.019920959732097	2.0029710791246207	30080	13662946	172424	27951						
NC_051823.1	53669125	53730654	61529	convergent	LOC100687327	LOC119864410	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.0930358323153955	0.04956266865877493	19.444230415476714	1.925552869824448	99889	13817915	327393	16343						
NC_051824.1	4223236	4289981	66745	convergent	LOC100683648	CHCHD4	True	True	False	False	False	False	True	True	False	False	False		False		False	False	0.08698795382981354	0.045340386507475246	6.361430505369469	0.48567095022590484	0	3741862	93658	2304						
NC_051824.1	11749774	11807289	57515	convergent	LOC100685632	LOC111091252	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.0891332061873367	0.047998195580980306	5.381360671918807	0.37433706830986213	28531	3780039	3537964	29272						
NC_051824.1	12427622	12487484	59862	convergent	LOC111091257	EDEM1	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.09934558469948633	0.055015672820089	9.399151211217188	0.7598823959171501	42447	4459061	4216986	15216						
NC_051824.1	13377340	13441692	64352	convergent	LOC476550	LOC100686411	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08806904820599044	0.04650591370987246	4.610986386131905	0.26108803249111723	109516	5411024	3404166	7432						
NC_051824.1	17040502	17103820	63318	convergent	LOC102154165	LOC119864650	True	True	False	False	False	False	True	True	False	True	False		False		False	False	0.08784389396803494	0.04633291995005294	5.342488430486683	0.4945292693867709	2839	9073669	63184	5458						
NC_051824.1	19442546	19500025	57479	convergent	SHQ1	LOC102154862	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.10488369685775467	0.05888792667158457	15.101358389596339	1.623650519701696	3715	11472793	1000823	11927						
NC_051824.1	21700981	21759122	58141	convergent	MDFIC2	LOC119864576	True	False	False	False	False	False	True	False	False	False	False		False		False	False	0.08912104663835863	0.04766743599607821	8.027496397460183	0.7034740362924501	94949	13731559	153260	107355						
NC_051824.1	24572625	24634330	61705	convergent	LOC102157163	LOC111091281	True	True	False	False	False	False	False	False	False	True	False		False		True	False	0.08879084631595786	0.04632250168721621	5.334945762944659	0.38750712166947765	3477	13208504	345270	54159						
NC_051824.1	32811725	32865996	54271	convergent	LOC111091305	SLMAP	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.1068090273117384	0.06051651447416315	20.627089857361316	2.0016423525289566	11140	4973121	471846	4910						
NC_051825.1	1063011	1131564	68553	convergent	LOC111091473	LOC606831	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08602153093912612	0.04559650759913423	6.9020056011867	0.6943654873523528	77713	5367498	380045	16346						
NC_051825.1	11676400	11742674	66274	convergent	GRM5	LOC119864956	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.08975312911740212	0.047659204860377814	7.695094469334437	0.4897610927061527	84537	5244731	2267972	4908						
NC_051825.1	15952393	16002786	50393	convergent	DLG2	LOC100686619	True	True	False	True	False	False	True	True	False	True	False		False		False	False	0.08844694397344446	0.046452544727006655	9.046503420517574	0.6830004382954402	22411	3761275	25196	46491						
NC_051825.1	38848629	38901890	53261	convergent	LOC102152988	CRSP-2	True	False	False	False	False	False	True	True	False	True	False		False		False	False	0.08605100586275971	0.04531076059513743	6.313100677245992	0.8161386883096586	299741	4352939	133670	2685						
NC_051825.1	48906661	48959809	53148	convergent	BBOX1	LOC111091586	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09264894527591347	0.04926209243790662	21.594308996456242	2.1298070289979223	291765	2992202	402557	11327						
NC_051825.1	51990876	52054339	63463	convergent	LOC119864909	LOC119864867	True	False	False	False	False	True	False	True	False	False	False		False		True	False	0.041758577011848125	0.0174259320911501	8.379940532485604	0.65962826445628	297607	97145	2635643	26437						
NC_051826.1	1416239	1480570	64331	convergent	LOC111091743	LOC111091793	True	False	False	False	False	False	False	False	False	False	False	39.29	False	4.48116	True	False	0.09052659660449759	0.04846676168654324	21.42101121271398	1.3082889898620742	98404	386118	418913	61550						
NC_051826.1	5334971	5405776	70805	convergent	ZC3H13	LOC111091811	True	True	False	True	False	False	True	True	False	False	False		False		True	False	0.09529742272779648	0.05144746539385544	23.215468298130375	2.017511182139711	0	857152	35402	32594						
NC_051826.1	10143251	10217071	73820	convergent	LOC111091828	LOC100685259	True	False	False	False	False	True	False	False	False	False	False		False		False	False	0.09478099473735176	0.05158376670397524	11.089036047689145	1.278957518625133	80161	120131	3907823	52861						
NC_051826.1	14184578	14251277	66699	convergent	PCDH17	LOC119865129	True	False	False	True	False	False	True	False	False	True	False		False		False	False	0.08705800228471776	0.04672900142531497	6.942017841584719	0.32132754519275847	267927	4157897	33349	98090						
NC_051826.1	16687132	16738584	51452	convergent	TDRD3	LOC100686550	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.09220924244744653	0.04942629803911872	12.596137540621063	1.1858417441408882	12142	6652828	675578	24565						
NC_051826.1	19596764	19663367	66603	convergent	LOC100687588	LOC100687653	False	False	False	False	False	False	False	False	False	False	False	26.06	False	4.29328	False	False	0.08686018058708254	0.045723253427730544	6.142478946001356	0.3657293402993669	269935	9570035	1947532	50525	0.4929	0.8425	0.8934	0.6078	0.8856	0.7445
NC_051826.1	27517646	27576124	58478	convergent	KLF5	LOC100682890	True	False	False	True	False	False	True	False	False	True	False		False		False	False	0.09163369834392487	0.049256774289741706	10.951355056511826	0.8428612611707741	346885	15332413	29239	52834						
NC_051826.1	29235878	29299159	63281	convergent	LOC100684181	LOC111091654	False	False	False	False	False	False	False	False	False	False	False	35.11	False	5.65148	False	False	0.08745415302619197	0.045885888008570054	4.829903702207591	0.20412134589212597	107482	13611780	482950	134195	0.4896	0.8658	0.8975	0.608	0.5894	0.6901
NC_051826.1	33638670	33695479	56809	convergent	LOC106557558	SPRY2	True	True	False	True	False	False	True	True	False	False	False		False		False	False	0.08945063830843329	0.0468344437109311	6.11003682042774	0.5184113813371501	7926	9212224	28405	27708						
NC_051826.1	36431283	36491812	60529	convergent	LOC100684683	LOC111091757	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08783637506661927	0.04673823265466172	5.200057196366588	0.41945990218245655	313453	6417751	2760955	14467						
NC_051826.1	45865441	45937672	72231	convergent	GPR180	SOX21	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.09208973134125073	0.049198705133687265	9.619164349230806	1.4786124450202083	0	3021535	1598909	34122						
NC_051826.1	55453706	55512794	59088	convergent	LOC100683697	LOC111091706	True	True	False	False	False	False	False	False	False	False	False		False		True	False	0.09142098781614164	0.04928221874596738	6.800298103414271	0.4518783185451418	0	12603229	3335689	91811						
NC_051826.1	55859005	55918918	59913	convergent	LOC119865267	LOC119865154	False	False	False	False	False	False	False	False	False	False	False	25.53	False	5.220280000000001	False	False	0.0905148079925299	0.048389590497302466	10.076182871844743	0.914056719479143	186039	13008940	2929978	80888	0.4391	0.9857	0.8838	0.5983	0.7862	0.7386
NC_051826.1	59581650	59643922	62272	convergent	ING1	LOC119865109	True	True	False	True	False	False	True	True	False	False	False		False		False	False	0.12352125624286629	0.07077976532565043	15.120473407150318	1.0061100991472296	12786	16732765	31136	6796						
NC_051827.1	1109045	1172665	63620	convergent	SYNDIG1	LOC100688361	False	False	False	False	False	False	False	False	False	False	False	39.0	False	2.41274	False	False	0.10073129897327225	0.05612404116398256	11.228837971077033	0.8951839793006736	65855	877667	1696441	117837	0.3133	0.6436	0.8815	0.5987	0.4222	0.5719
NC_051827.1	2619236	2673562	54326	convergent	LOC100687334	LOC111091893	True	False	False	False	False	True	True	True	False	False	False		False		False	False	0.08300659718686432	0.04375322611589935	6.127348096330247	0.4393912590373466	28601	173476	190897	8529						
NC_051827.1	3227875	3294390	66515	convergent	LOC111091943	LOC119865296	True	False	True	False	False	False	False	True	False	False	False		False		True	False	0.09819865521804205	0.05359929552939168	9.84338187156568	0.7717476168656682	88868	788209	389354	6598						
NC_051827.1	6808405	6874087	65682	convergent	STAC	LOC100685633	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.08773747697844182	0.04602399438407265	5.121223852760778	0.41666723651233034	8754	734933	333169	41839						
NC_051827.1	10487084	10553541	66457	convergent	LOC111091857	LOC106557623	True	False	False	False	False	False	False	False	False	True	False		False		False	False	0.09470383539612685	0.050117366770308036	6.825470288681153	0.5286785807753355	195312	2005383	300859	76984						
NC_051827.1	23551824	23607775	55951	convergent	LOC111091912	LOC119865327	True	True	False	False	False	False	True	True	False	False	False		False		False	False	0.0874893127120208	0.04686413092721114	3.9267548010920597	0.05406655945717251	0	11054081	71591	1649						
NC_051827.1	29008575	29073911	65336	convergent	NUDT16	MRPL3	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09800113516036264	0.054132428495612124	14.720881757036219	1.4290119657525227	133757	16515525	3859201	2008						
NC_051827.1	34198197	34269938	71741	convergent	LOC111091952	LOC119865310	True	False	False	False	False	False	False	False	False	False	False	33.47	True	8.54362	False	False	0.0901317874712688	0.04853068226526085	4.0758217675412025	0.2066470189553595	209067	15586082	681582	89176						
NC_051827.1	34370653	34427811	57158	convergent	LOC111091954	LOC119865330	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08893436746604688	0.048046475600771944	6.063538392483027	0.8606609608223369	374232	15420917	516417	1459						
NC_051827.1	39231375	39301877	70502	convergent	CHST2	LOC100688497	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.1033540392459579	0.05777339207067361	18.875667538706633	1.6525563452180296	41626	10553523	510575	45659						
NC_051827.1	45474517	45526737	52220	convergent	LOC100855515	LOC119865420	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.09371907499334782	0.05053581478045419	13.219259210749836	1.1526139952788912	24373	4319522	462461	5091						
NC_051828.1	11487994	11545704	57710	convergent	LOC119865622	LOC111092144	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.0896551780444404	0.047140092850385576	4.701601991275755	0.5898987627184048	358151	6369856	551341	17154						
NC_051828.1	16606256	16661497	55241	convergent	GPCPD1	LOC119865589	True	True	False	False	False	False	True	False	False	False	False		False		True	False	0.08273081939893849	0.04721473650932693	8.811293051972562	0.7405099405055872	16124	1252829	258280	68765						
NC_051828.1	19302591	19370767	68176	convergent	LOC111092201	STK35	True	False	False	False	False	False	True	True	False	False	False		False		True	False	0.10101341973789993	0.05405156948944439	17.183033685793966	1.4818929854097482	86679	1449951	195761	42345						
NC_051828.1	26717079	26778334	61255	convergent	SRC	LOC111092200	True	True	False	True	False	False	True	True	False	True	False		False		True	False	0.11060215283230956	0.06325819131019465	23.19331918226083	2.4229438216084396	22706	2026181	30627	2949						
NC_051828.1	36042329	36111036	68707	convergent	LOC119865683	PREX1	True	True	False	True	False	False	True	True	False	False	False		False		True	False	0.10262721606986341	0.0568475563293884	28.91492565821328	3.062069741278895	0	11274911	34354	8351						
NC_051828.1	36665388	36721820	56432	convergent	LOC111092109	KCNB1	True	True	False	False	False	False	True	True	False	False	False		False		True	False	0.10599201074801826	0.059422747062584505	14.419774999608764	1.2580659598201605	0	10657989	58064	1133						
NC_051828.1	37513357	37574621	61264	convergent	LOC119865562	LOC102152659	True	False	True	False	False	False	True	True	False	False	False		False		True	False	0.11860369617701395	0.06984076811540833	31.137335327647136	3.3379247114826742	56011	9807604	98513	17403						
NC_051828.1	40064815	40121938	57123	convergent	TSHZ2	ZNF217	True	True	False	True	False	False	True	True	False	False	False		False		True	False	0.09844180804055823	0.05349062990589665	20.003227209079842	1.856554027705281	6624	7258217	28562	34995						
NC_051828.1	42475068	42526723	51655	convergent	LOC611771	LOC119865771	True	True	False	False	False	False	True	True	False	False	False		False		True	False	0.0976227085368737	0.052482256579848355	33.48793094074032	3.915595814474411	0	4850698	48187	1702						
NC_051828.1	42745535	42819449	73914	convergent	LOC119865786	LOC119865699	True	False	False	False	False	False	True	True	False	True	False		False		False	False	0.021539360756082024	0.007816883994156032	6.119518927814119	0.5110001404445832	192508	4569101	222976	1067						
NC_051829.1	326595	381037	54442	convergent	THSD1	LOC100684545	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.0848181148431235	0.044513742377716485	6.598480843927941	0.5510718285108895	21184	9552611	346804	28615						
NC_051829.1	804447	863659	59212	convergent	FOXO1	LOC102153908	True	False	False	True	False	False	True	True	False	True	False		False		True	False	0.093888085366447	0.05001321582295142	12.97759749394302	0.8139196230261256	184053	9072374	29606	35437						
NC_051829.1	9416764	9476935	60171	convergent	LOC119865997	LOC119865829	True	False	False	False	False	False	True	True	False	True	False		False		True	False	0.08043003999295324	0.04541908473888017	10.253508505746067	0.7734801220982948	78151	459578	62204	8343						
NC_051829.1	12228903	12283288	54385	convergent	LOC106557742	LOC102153058	True	True	False	False	False	False	True	True	False	False	False		False		True	False	0.1075681543685223	0.059697923044686976	16.306902216609046	1.363443752755287	0	2349643	40224	3792						
NC_051829.1	16583402	16638128	54726	convergent	LOC119865834	LOC106557750	True	False	False	False	False	False	True	True	False	True	False		False		True	False	0.09271382247565613	0.04953137149869779	12.176907678432066	0.9107444892027609	35765	2551047	156950	18044						
NC_051829.1	20424770	20475505	50735	convergent	LOC111092453	NEK1	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08549762362484736	0.04597750183566046	6.37693240923196	0.4213034945781071	49863	323599	1284234	39288						
NC_051829.1	34024080	34083975	59895	convergent	NKX3-1	LOC111092402	True	False	False	True	False	False	True	True	False	True	False		False		False	False	0.09459592152422044	0.05220123628675764	10.734021162155011	0.6581286388685972	104027	1174155	29947	31681						
NC_051829.1	40554664	40610407	55743	convergent	AGFG1	LOC486150	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.09285835948469538	0.05014460219628355	16.561941215560072	1.2218582714942756	192465	4929314	646249	47540						
NC_051829.1	45854728	45924770	70042	convergent	LOC119866032	LOC119865861	True	False	True	False	False	False	False	True	False	False	False		False		True	False	0.10809687143317835	0.06183855306662187	21.017311496999053	1.4684576055683098	160251	377875	311364	25690						
NC_051829.1	46659216	46733469	74253	convergent	LOC111092437	LOC119865863	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.10133239286409193	0.05582879915009945	29.22092962184716	3.481911500297755	146342	1184468	979240	18943						
NC_051830.1	3084750	3142913	58163	convergent	SLC15A4	TMEM132C	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.10006438661769677	0.05508837572973772	24.648985305233133	1.5638909027474635	0	11674446	1079421	16041						
NC_051830.1	4496506	4546999	50493	convergent	LOC119866086	LOC477441	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.09371587702769336	0.04975220807122595	14.714537463666485	1.0816117304198327	21752	10266525	684551	5806						
NC_051830.1	12974593	13028567	53974	convergent	LOC119866092	MED13L	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.11764040685445357	0.07130066652450355	27.02480789054145	2.952786649899651	1580	1786697	1033739	25078						
NC_051830.1	17193803	17254161	60358	convergent	LOC119866085	LOC119866121	True	False	False	False	False	False	True	False	False	True	False		False		True	False	0.049906595543661246	0.021445484914628745	8.449633491946496	0.6414240953355752	123982	2435680	131538	58224						
